RG	RawReads	ReadsL35	FinalNoPCRDups	AvrgTimesSeen	Family	Species	ReadsMapped	ReadsDeduped	Ancientness	ReadsDeam1Term	ReadsDeam3Term	Deam5_95CI	Deam3_95CI	Deam5Cond_95CI	Deam3Cond_95CI	MeanFragmentLength	MeanFragmentLength_Deam
simadna_hd_10.fq	499901	499901	499853	 1.0	Lemuridae	Varecia_variegata	2	2	-	0	0	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	41.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Lemuridae	Varecia_variegata_variegata	2	2	-	0	0	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	41.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Leporidae	Lepus_americanus	1	1	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	45.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Leporidae	Lepus_arcticus	2	2	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	40.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Leporidae	Lepus_capensis	1	1	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	45.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Leporidae	Lepus_coreanus	2	2	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	40.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Leporidae	Lepus_europaeus	1	1	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	45.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Leporidae	Lepus_granatensis	2	2	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	40.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Leporidae	Lepus_oiostolus	2	2	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	42.5	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Leporidae	Lepus_sinensis	2	2	-	1	1	100.0 (2.5,100.0)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	42.5	40.0
simadna_hd_10.fq	499901	499901	499853	 1.0	Leporidae	Lepus_tibetanus	1	1	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	45.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Leporidae	Lepus_timidus	2	2	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	40.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Leporidae	Lepus_tolai	1	1	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	45.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Leporidae	Lepus_townsendii	2	2	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	40.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Leporidae	Lepus_yarkandensis	1	1	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	45.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Leporidae	Romerolagus_diazi	1	1	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	45.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Manidae	Manis_crassicaudata	2	2	-	0	1	N/A (N/A,N/A)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	46.5	38.0
simadna_hd_10.fq	499901	499901	499853	 1.0	Manidae	Manis_javanica	2	2	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	45.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Manidae	Manis_pentadactyla	1	1	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	55.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Manidae	Phataginus_tetradactyla	2	2	-	0	0	N/A (N/A,N/A)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	46.5	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Manidae	Phataginus_tricuspis	2	2	-	0	0	N/A (N/A,N/A)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	46.5	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Manidae	Smutsia_temminckii	1	1	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	55.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Mormoopidae	Pteronotus_rubiginosus	1	1	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	38.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Moschidae	Moschus_anhuiensis	3	3	-	0	1	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	58.7	44.0
simadna_hd_10.fq	499901	499901	499853	 1.0	Moschidae	Moschus_berezovskii	4	4	-	0	1	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	56.5	44.0
simadna_hd_10.fq	499901	499901	499853	 1.0	Moschidae	Moschus_chrysogaster	3	3	-	0	1	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	58.7	44.0
simadna_hd_10.fq	499901	499901	499853	 1.0	Moschidae	Moschus_leucogaster	1	1	-	0	0	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	77.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Moschidae	Moschus_moschiferus	1	1	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Muridae	Bandicota_bengalensis	1	1	-	0	0	N/A (N/A,N/A)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Muridae	Bandicota_indica	1	1	-	0	0	N/A (N/A,N/A)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Muridae	Berylmys_berdmorei	1	1	-	0	0	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	41.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Muridae	Chiropodomys_gliroides	3	3	-	0	0	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	41.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Muridae	Gerbilliscus_leucogaster	5	4	-	0	0	N/A (N/A,N/A)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	40.8	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Muridae	Halmaheramys_bokimekot	1	1	-	0	1	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	42.0	42.0
simadna_hd_10.fq	499901	499901	499853	 1.0	Muridae	Hybomys_univittatus	1	1	-	0	0	N/A (N/A,N/A)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Muridae	Meriones_libycus	1	1	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	35.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Muridae	Meriones_meridianus	2	2	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	36.5	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Muridae	Meriones_tamariscinus	1	1	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	35.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Muridae	Meriones_unguiculatus	8	7	-	0	2	0.0 (0.0,97.5)	0.0 (0.0,84.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	40.0	42.5
simadna_hd_10.fq	499901	499901	499853	 1.0	Muridae	Mus_spretus	1	1	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	41.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Muridae	Niviventer_cremoriventer	1	1	-	0	0	N/A (N/A,N/A)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Muridae	Niviventer_fulvescens	1	1	-	0	0	N/A (N/A,N/A)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Muridae	Otomys_typus	1	1	-	0	1	N/A (N/A,N/A)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	42.0	42.0
simadna_hd_10.fq	499901	499901	499853	 1.0	Muridae	Paruromys_dominator	1	1	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	42.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Muridae	Praomys_delectorum	1	1	-	0	0	N/A (N/A,N/A)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Muridae	Psammomys_obesus	1	1	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	35.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Muridae	Rattus_andamanensis	1	1	-	0	0	N/A (N/A,N/A)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Muridae	Rattus_baluensis	1	1	-	0	0	N/A (N/A,N/A)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Muridae	Rattus_exulans	1	1	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	42.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Muridae	Rattus_fuscipes	1	1	-	0	0	N/A (N/A,N/A)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Muridae	Rattus_hoogerwerfi	1	1	-	0	0	N/A (N/A,N/A)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Muridae	Rattus_korinchi	1	1	-	0	0	N/A (N/A,N/A)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Muridae	Rattus_lutreolus	1	1	-	0	0	N/A (N/A,N/A)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Muridae	Rattus_niobe	2	2	-	0	1	N/A (N/A,N/A)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	43.0	42.0
simadna_hd_10.fq	499901	499901	499853	 1.0	Muridae	Rattus_nitidus	1	1	-	0	0	N/A (N/A,N/A)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Muridae	Rattus_norvegicus	1	1	-	0	0	N/A (N/A,N/A)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Muridae	Rattus_praetor	3	3	-	0	0	N/A (N/A,N/A)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	42.7	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Muridae	Rattus_rattus	1	1	-	0	0	N/A (N/A,N/A)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Muridae	Rattus_sordidus	1	1	-	0	0	N/A (N/A,N/A)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Muridae	Rattus_sp._NH_2147	1	1	-	0	0	N/A (N/A,N/A)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Muridae	Rattus_tanezumi	1	1	-	0	0	N/A (N/A,N/A)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Muridae	Rattus_tiomanicus	1	1	-	0	0	N/A (N/A,N/A)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Muridae	Rattus_tunneyi	1	1	-	0	0	N/A (N/A,N/A)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Muridae	Rattus_villosissimus	1	1	-	0	0	N/A (N/A,N/A)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Muridae	Stenocephalemys_albocaudata	2	2	-	0	0	N/A (N/A,N/A)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	42.5	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Muridae	Stenocephalemys_zimai	1	1	-	0	0	N/A (N/A,N/A)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Muridae	Stochomys_longicaudatus	1	1	-	0	0	N/A (N/A,N/A)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Muridae	Zelotomys_hildegardeae	1	1	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	41.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Mustelidae	Aonyx_cinereus	3	3	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	40.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Mustelidae	Arctonyx_collaris	4	4	-	1	2	0.0 (0.0,97.5)	100.0 (2.5,100.0)	0.0 (0.0,97.5)	N/A (N/A,N/A)	37.0	36.5
simadna_hd_10.fq	499901	499901	499853	 1.0	Mustelidae	Enhydra_lutris	1	1	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	37.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Mustelidae	Hydrictis_maculicollis	1	1	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	46.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Mustelidae	Lutrogale_perspicillata	1	1	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	35.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Mustelidae	Martes_americana	1	1	-	0	1	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	39.0	39.0
simadna_hd_10.fq	499901	499901	499853	 1.0	Mustelidae	Martes_flavigula	1	1	-	0	1	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	39.0	39.0
simadna_hd_10.fq	499901	499901	499853	 1.0	Mustelidae	Martes_foina	2	2	-	0	1	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	38.0	39.0
simadna_hd_10.fq	499901	499901	499853	 1.0	Mustelidae	Martes_zibellina	1	1	-	0	1	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	39.0	39.0
simadna_hd_10.fq	499901	499901	499853	 1.0	Mustelidae	Meles_anakuma	1	1	-	0	1	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	39.0	39.0
simadna_hd_10.fq	499901	499901	499853	 1.0	Mustelidae	Meles_leucurus	1	1	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	46.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Mustelidae	Mustela_erminea	5	5	-	2	2	0.0 (0.0,97.5)	100.0 (15.8,100.0)	0.0 (0.0,97.5)	N/A (N/A,N/A)	45.0	52.5
simadna_hd_10.fq	499901	499901	499853	 1.0	Mustelidae	Mustela_eversmannii	3	3	-	0	0	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	36.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Mustelidae	Mustela_itatsi	1	1	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	37.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Mustelidae	Mustela_kathiah	4	4	-	1	1	0.0 (0.0,97.5)	100.0 (2.5,100.0)	0.0 (0.0,97.5)	N/A (N/A,N/A)	36.5	36.0
simadna_hd_10.fq	499901	499901	499853	 1.0	Mustelidae	Mustela_lutreola	2	2	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	36.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Mustelidae	Mustela_nigripes	2	2	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	36.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Mustelidae	Mustela_nivalis	2	2	-	0	1	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	36.5	38.0
simadna_hd_10.fq	499901	499901	499853	 1.0	Mustelidae	Mustela_putorius	2	2	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	36.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Mustelidae	Mustela_sibirica	3	3	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	39.3	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Mustelidae	Neogale_vison	1	1	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	39.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Mustelidae	Vormela_peregusna	1	1	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	37.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Nandiniidae	Nandinia_binotata	2	2	-	0	0	N/A (N/A,N/A)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	42.5	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Octodontidae	Spalacopus_cyanus	1	1	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	36.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Phocidae	Halichoerus_grypus	3	3	-	0	0	0.0 (0.0,97.5)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	38.3	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Phocidae	Hydrurga_leptonyx	3	3	-	0	0	N/A (N/A,N/A)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	39.7	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Phocidae	Leptonychotes_weddellii	1	1	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	42.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Phocidae	Lobodon_carcinophaga	1	1	-	0	0	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	36.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Phocidae	Mirounga_leonina	5	5	-	0	0	0.0 (0.0,84.2)	0.0 (0.0,84.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	38.6	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Phocidae	Neomonachus_schauinslandi	2	2	-	0	0	N/A (N/A,N/A)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	38.5	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Phocidae	Phoca_fasciata	1	1	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	36.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Phocidae	Phoca_groenlandica	1	1	-	0	0	0.0 (0.0,97.5)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	36.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Phocidae	Phoca_largha	2	2	-	0	0	0.0 (0.0,97.5)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	36.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Phocidae	Phoca_vitulina	2	2	-	0	0	0.0 (0.0,97.5)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	36.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Phocidae	Pusa_caspica	2	2	-	0	0	0.0 (0.0,97.5)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	36.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Phocidae	Pusa_hispida	3	3	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	46.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Phocidae	Pusa_sibirica	4	4	-	0	0	0.0 (0.0,97.5)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	43.5	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Phyllostomidae	Anoura_caudifer	2	2	-	0	0	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	35.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Phyllostomidae	Anoura_cultrata	3	3	-	0	0	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	45.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Phyllostomidae	Artibeus_jamaicensis	1	1	-	0	0	N/A (N/A,N/A)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	38.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Phyllostomidae	Artibeus_lituratus	3	3	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	37.7	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Phyllostomidae	Carollia_castanea	2	2	-	0	0	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	35.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Phyllostomidae	Lonchophylla_concava	1	1	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	65.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Phyllostomidae	Lonchophylla_robusta	1	1	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	65.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Phyllostomidae	Micronycteris_megalotis	1	1	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	65.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Phyllostomidae	Rhinophylla_pumilio	2	2	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	41.5	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Phyllostomidae	Sturnira_ludovici	1	1	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	65.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Phyllostomidae	Tonatia_saurophila	1	1	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	65.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Phyllostomidae	Vampyrum_spectrum	1	1	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	36.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Pitheciidae	Cacajao_calvus	1	1	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Pitheciidae	Cacajao_calvus_calvus	1	1	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Pitheciidae	Cacajao_calvus_novaesi	1	1	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.0	N/A
simadna_hd_10.fq	499901	499901	499853	 1.0	Pitheciidae	Cacajao_calvus_rubicundus	1	1	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.0	N/A
