Screen	DataSource	SampleID	IndexLibID	RunID	total_x	total_y	total_z	sq_x	sq_y	layer	chamber	mg_ml	marker
First	FirstScreen_nomerg	SP6656	A20610	190312_D00829_0232.lane2	error	error	error	18	31	21 ?	Main	35.5	 M1 
First	FirstScreen_nomerg	SP6657	A20611	190312_D00829_0232.lane2	-3.233	5.736	-4.336	18	29	20 ?	Main	37.4	 M2 
First	FirstScreen_nomerg	SP6658	A20612	190312_D00829_0232.lane2	-3.215	5.787	-4.244	18	28	20 ?	Main	61.9	 M3 
First	FirstScreen_nomerg	SP6659	A20613	190312_D00829_0232.lane2	-3.212	5.799	-4.134	18	27	20 ?	Main	93	 M4 
First	FirstScreen_deepermerge	SP6660	A20614	191219	-3.22	5.796	-4.03	18	26	20+19	Main	56.6	 M5 
First	FirstScreen_nomerg	SP6661	A20615	190312_D00829_0232.lane2	-3.205	5.78	-3.937	18	25	20+19	Main	68.9	 M6 
First	FirstScreen_lysmerge	SP6662	NA	11022020	-3.236	5.841	-4.462	17	31	21 ?	Main	62.2	 M7 
First	FirstScreen_lysmerge	SP6663	NA	11022020	-3.21	5.868	-4.351	17	29	20 ?	Main	56.8	 M8 
First	FirstScreen_nomerg	SP6664	A20618	190312_D00829_0232.lane2	-3.201	5.864	-4.251	17	28	20 ?	Main	52.9	 M9 
First	FirstScreen_nomerg	SP6665	A20619	190312_D00829_0232.lane2	-3.206	5.865	-4.13	17	27	20+19	Main	58.5	 M10 
First	FirstScreen_lysmerge	SP6666	NA	11022020	-3.214	5.863	-4.021	17	26	20+19	Main	53.6	 M11 
First	FirstScreen_nomerg	SP6667	A20621	190312_D00829_0232.lane2	-3.197	5.87	-3.943	17	25	20+19	Main	37.9	 M12 
First	FirstScreen_nomerg	SP6668	A20622	190312_D00829_0232.lane2	-3.231	5.959	-4.516	16	31	22.1	Main	70.2	 M13 
First	FirstScreen_nomerg	SP6669	A20623	190312_D00829_0232.lane2	-3.236	5.981	-4.366	16	29	21 ?	Main	49.3	 M14 
First	FirstScreen_nomerg	SP6670	A20624	190312_D00829_0232.lane2	-3.198	5.999	-4.26	16	28	20 ?	Main	68.8	 M15 
First	FirstScreen_nomerg	SP6671	A20625	190312_D00829_0232.lane2	-3.193	5.993	-4.141	16	27	20 ?	Main	61.2	 M16 
First	FirstScreen_nomerg	SP6672	A20626	190312_D00829_0232.lane2	-3.192	5.993	-4.054	16	26	20+19	Main	94.4	 M17 
First	FirstScreen_nomerg	SP6673	A20627	190312_D00829_0232.lane2	-3.203	6.012	-3.954	16	25	20+19	Main	62.9	 M18 
First	FirstScreen_nomerg	SP6674	A20628	190312_D00829_0232.lane2	-3.225	6.072	-4.469	15	31	22.1	Main	60.9	 M19 
First	FirstScreen_nomerg	SP6675	A20629	190312_D00829_0232.lane2	-3.204	6.057	-4.359	15	29	22.1  up	Main	70.5	 M20 
First	FirstScreen_nomerg	SP6676	A20633	190312_D00829_0232.lane2	-3.195	6.05	-4.251	15	28	20 ?	Main	55.1	 M21 
First	FirstScreen_nomerg	SP6677	A20634	190312_D00829_0232.lane2	-3.178	6.073	-4.155	15	27	20 ?	Main	86.1	 M22 
First	FirstScreen_nomerg	SP6678	A20635	190312_D00829_0232.lane2	-3.201	6.074	-4.05	15	26	20+19	Main	69.3	 M23 
First	FirstScreen_nomerg	SP6679	A20636	190312_D00829_0232.lane2	-3.211	6.075	-3.941	15	25	20+19	Main	66	 M24 
First	FirstScreen_nomerg	SP6680	A20637	190312_D00829_0232.lane2	-3.235	6.15	-4.488	14	31	22.1	Main	43	 M25 
First	FirstScreen_nomerg	SP6681	A20638	190312_D00829_0232.lane2	-3.22	6.15	-4.376	14	29	22.1	Main	33.9	 M26 
First	FirstScreen_nomerg	SP6682	A20639	190312_D00829_0232.lane2	-3.2	6.17	-4.243	14	28	22.1 up	Main	65.2	 M27 
First	FirstScreen_nomerg	SP6683	A20640	190312_D00829_0232.lane2	-3.201	6.17	-4.143	14	27	20 ?	Main	66.9	 M28 
First	FirstScreen_nomerg	SP6684	A20641	190312_D00829_0232.lane2	-3.203	6.17	-4.055	14	26	20 ?	Main	56.9	 M29 
First	FirstScreen_nomerg	SP6685	A20642	190312_D00829_0232.lane2	-3.225	6.171	-3.944	14	25	20+19	Main	64.5	 M30 
First	FirstScreen_nomerg	SP6686	A20647	190312_D00829_0232.lane2	-3.242	6.251	-4.475	13	31	22.1	Main	44.8	 M31 
First	FirstScreen_nomerg	SP6687	A20648	190312_D00829_0232.lane2	-3.237	6.287	-4.361	13	29	22.1	Main	51.6	 M32 
First	FirstScreen_nomerg	SP6688	A20649	190312_D00829_0232.lane2	-3.226	6.293	-4.259	13	28	22.1	Main	47.8	 M33 
First	FirstScreen_nomerg	SP6689	A20650	190312_D00829_0232.lane2	-3.227	6.301	-4.149	13	27	22.1 up	Main	79.3	 M34 
First	FirstScreen_nomerg	SP6690	A20651	190312_D00829_0232.lane2	-3.204	6.286	-4.047	13	26	21 ?	Main	96.6	 M35 
First	FirstScreen_nomerg	SP6691	A20652	190312_D00829_0232.lane2	-3.222	6.301	-3.95	13	25	20 ?	Main	58.4	 M36 
First	FirstScreen_nomerg	SP6692	A20653	190312_D00829_0232.lane2	-3.231	6.351	-4.472	12	31	22.1	Main	50.8	 M37 
First	FirstScreen_nomerg	SP6693	A20654	190312_D00829_0232.lane2	-3.238	6.375	-4.361	12	29	22.1	Main	66.25	 M38 
First	FirstScreen_nomerg	SP6694	A20655	190312_D00829_0232.lane2	-3.24	6.356	-4.257	12	28	22.1	Main	80.7	 M39 
First	FirstScreen_nomerg	SP6695	A20656	190312_D00829_0232.lane2	-3.231	6.392	-4.127	12	27	22.1	Main	64.4	 M40 
First	FirstScreen_nomerg	SP6696	A20657	190312_D00829_0232.lane2	-3.23	6.379	-4.046	12	26	22.1 up	Main	47.6	 M41 
First	FirstScreen_nomerg	SP6697	A20658	190312_D00829_0232.lane2	-3.23	6.379	-3.952	12	25	22.1 up	Main	74.1	 M42 
First	FirstScreen_nomerg	SP6698	A20659	190312_D00829_0232.lane2	-3.269	6.462	-4.456	11	31	22.1	Main	49.8	 M43 
First	FirstScreen_nomerg	SP6699	A20660	190312_D00829_0232.lane2	-3.26	6.459	-4.367	11	29	22.1	Main	64.2	 M44 
First	FirstScreen_nomerg	SP6700	A20661	190312_D00829_0232.lane2	-3.25	6.477	-4.262	11	28	22.1	Main	49.5	 M45 
First	FirstScreen_nomerg	SP6701	A20662	190312_D00829_0232.lane2	-3.255	6.476	-4.17	11	27	22.1	Main	85.6	 M46 
First	FirstScreen_nomerg	SP6702	A20666	190312_D00829_0232.lane2	-3.232	6.459	-4.057	11	26	22.1	Main	44.7	 M47 
First	FirstScreen_nomerg	SP6703	A20667	190312_D00829_0232.lane2	-3.245	6.457	-3.953	11	25	22.1	Main	35.5	 M48 
First	FirstScreen_nomerg	SP6704	A20671	190312_D00829_0232.lane2	-3.206	5.779	-3.836	18	24	19	Main	57.5	 M49 
First	FirstScreen_nomerg	SP6705	A20672	190312_D00829_0232.lane2	-3.212	5.78	-3.75	18	23	19	Main	49.5	 M50 
First	FirstScreen_nomerg	SP6706	A20673	190312_D00829_0232.lane2	-3.177	5.771	-3.621	18	22	19	Main	71.6	 M51 
First	FirstScreen_nomerg	SP6707	A20674	190312_D00829_0232.lane2	-3.168	5.761	-3.514	18	21	19	Main	57.4	 M52 
First	FirstScreen_nomerg	SP6708	A20675	190312_D00829_0232.lane2	-3.174	5.754	-3.441	18	20	19	Main	73.5	 M53 
First	FirstScreen_nomerg	SP6709	A20676	190312_D00829_0232.lane2	-3.191	5.87	-3.828	17	24	19	Main	59.8	 M54 
First	FirstScreen_nomerg	SP6710	A20677	190312_D00829_0232.lane2	-3.206	5.87	-3.728	17	22	19	Main	84.2	 M55 
First	FirstScreen_nomerg	SP6711	A20678	190312_D00829_0232.lane2	-3.193	5.868	-3.622	17	21	19	Main	46.6	 M56 
First	FirstScreen_nomerg	SP6712	A20679	190312_D00829_0232.lane2	-3.179	5.866	-3.514	17	20	19	Main	40.2	 M57 
First	FirstScreen_nomerg	SP6713	A20680	190312_D00829_0232.lane2	-3.192	5.881	-3.42	16	24	19	Main	78.7	 M58 
First	FirstScreen_nomerg	SP6714	A20681	190312_D00829_0232.lane2	-3.213	5.934	-3.829	16	23	19	Main	46.4	 M59 
First	FirstScreen_nomerg	SP6715	A20682	190312_D00829_0232.lane2	-3.189	5.946	-3.739	16	22	19	Main	57.3	 M60 
First	FirstScreen_nomerg	SP6716	A20683	190312_D00829_0232.lane2	-3.204	6.011	-3.628	16	21	19	Main	58.2	 M61 
First	FirstScreen_nomerg	SP6717	A20684	190312_D00829_0232.lane2	-3.186	6.018	-3.535	16	20	19	Main	68.1	 M62 
First	FirstScreen_nomerg	SP6718	A20685	190312_D00829_0232.lane2	-3.194	6.029	-3.448	15	24	19	Main	69.4	 M63 
First	FirstScreen_nomerg	SP6719	A20686	190312_D00829_0232.lane2	-3.211	6.072	-3.875	15	23	20+19	Main	75.5	 M64 
First	FirstScreen_lysmerge	SP6720	NA	11022020	-3.203	6.087	-3.732	15	22	20+19	Main	63.4	 M65 
First	FirstScreen_nomerg	SP6721	A20688	190312_D00829_0232.lane2	-3.203	6.087	-3.644	15	21	20+19	Main	54.3	 M66 
First	FirstScreen_nomerg	SP6722	A20693	190312_D00829_0232.lane2	-3.204	6.104	-3.538	15	20	20 ?	Main	70.1	 M67 
First	FirstScreen_nomerg	SP6723	A20694	190312_D00829_0232.lane2	-3.2	6.111	-3.451	14	24	19	Main	54	 M68 
First	FirstScreen_nomerg	SP6724	A20695	190312_D00829_0232.lane2	-3.213	6.189	-3.75	14	23	19	Main	66.6	 M69 
First	FirstScreen_lysmerge	SP6725	NA	11022020	-3.196	6.189	-3.638	14	22	20+19	Main	60.8	 M70 
First	FirstScreen_lysmerge	SP6726	NA	11022020	-3.196	6.189	-3.527	14	21	20 ?	Main	68.8	 M71 
First	FirstScreen_lysmerge	SP6727	NA	11022020	-3.211	6.189	-3.445	14	20	20 ?	Main	35.3	 M72 
First	FirstScreen_nomerg	SP6728	A20699	190312_D00829_0232.lane2	-3.209	6.3	-3.845	13	24	21 ?	Main	41.2	 M73 
First	FirstScreen_nomerg	SP6729	A20700	190312_D00829_0232.lane2	-3.216	6.299	-3.718	13	23	20+19	Main	51.4	 M74 
First	FirstScreen_nomerg	SP6730	A20701	190312_D00829_0232.lane2	-3.218	6.318	-3.636	13	22	20+19	Main	50.6	 M75 
First	FirstScreen_lysmerge	SP6731	NA	11022020	-3.198	6.312	-3.52	13	21	20 ?	Main	40.9	 M76 
First	FirstScreen_nomerg	SP6732	A20703	190312_D00829_0232.lane2	-3.201	6.3	-3.425	13	20	20 ?	Main	54.3	 M77 
First	FirstScreen_nomerg	SP6733	A20704	190312_D00829_0232.lane2	-3.233	6.503	-3.86	11	24	 22.1-20	Main	71.4	 M78 
First	FirstScreen_nomerg	SP6734	A20705	190312_D00829_0232.lane2	-3.243	6.488	-3.75	11	23	20 ?	Main	46.1	 M79 
First	FirstScreen_nomerg	SP6735	A20802	190228_D00829_0224.lane2	-3.226	6.482	-3.63	11	22	20 ?	Main	68	M80 
First	FirstScreen_nomerg	SP6736	A20803	190228_D00829_0224.lane2	-3.22	6.482	-3.549	11	21	20 ?	Main	37.7	M81 
First	FirstScreen_deepermerge	SP6737	A20804	191219	-3.219	6.501	-3.475	11	20	20 ?	Main	51.2	M82 
First	FirstScreen_nomerg	SP6738	A20805	190228_D00829_0224.lane2	-3.205	5.864	-3.726	17	23	19	Main	47	M83 
First	FirstScreen_nomerg	SP6739	A20806	190228_D00829_0224.lane2	-3.295	6.528	-4.798	11	34	22.2	Main	55.9	M84 
First	FirstScreen_nomerg	SP6740	A20807	190228_D00829_0224.lane2	-3.31	6.538	-4.894	11	35	22.2	Main	69.9	M85 
First	FirstScreen_nomerg	SP6741	A20808	190228_D00829_0224.lane2	-3.293	6.508	-4.679	11	33	22.2	Main	69	M86 
First	FirstScreen_nomerg	SP6742	A20809	190228_D00829_0224.lane2	-3.273	6.51	-4.585	11	32	22.2	Main	46.5	M87 
First	FirstScreen_nomerg	SP6743	A20810	190228_D00829_0224.lane2	-3.273	6.508	-4.452	11	31	22.2	Main	53.3	M88 
First	FirstScreen_nomerg	SP6744	A20814	190228_D00829_0224.lane2	-3.302	6.617	-4.682	10	33	22.2	Main	46.6	M89 
First	FirstScreen_nomerg	SP6745	A20815	190228_D00829_0224.lane2	-3.306	6.627	-4.573	10	32	22.2	Main	64.6	M90 
First	FirstScreen_nomerg	SP6746	A20816	190228_D00829_0224.lane2	-3.277	6.584	-4.44	10	30	22.2	Main	57.5	M91 
First	FirstScreen_nomerg	SP6747	A20817	190228_D00829_0224.lane2	-3.276	6.584	-4.295	10	28	22.2	Main	69.1	M92 
First	FirstScreen_nomerg	SP6748	A20818	190228_D00829_0224.lane2	-3.273	6.561	-4.188	10	27	22.1	Main	78.5	M93 
First	FirstScreen_nomerg	SP6749	A20819	190228_D00829_0224.lane2	-3.243	6.535	-4.058	10	26	22.1	Main	45.55	M94 
First	FirstScreen_nomerg	SP6750	A20820	190228_D00829_0224.lane2	-3.245	6.569	-3.968	10	25	22.1	Main	65	M95 
First	FirstScreen_nomerg	SP6751	A20821	190228_D00829_0224.lane2	-3.341	6.687	-4.909	9	35	22.2	Main	46.8	M96 
First	FirstScreen_nomerg	SP6752	A20822	190228_D00829_0224.lane2	-3.333	6.724	-4.807	9	34	22.2	Main	50	M97 
First	FirstScreen_nomerg	SP6753	A20823	190228_D00829_0224.lane2	-3.317	6.703	-4.685	9	33	22.2	Main	41.7	M98 
First	FirstScreen_nomerg	SP6754	A20824	190228_D00829_0224.lane2	-3.299	6.697	-4.562	9	32	22.2	Main	45.9	M99 
First	FirstScreen_nomerg	SP6755	A20825	190228_D00829_0224.lane2	-3.287	6.695	-4.427	9	31	22.2	Main	50.95	M100 
First	FirstScreen_nomerg	SP6756	A20826	190228_D00829_0224.lane2	-3.274	6.687	-4.351	9	29	22.1	Main	64	M101 
First	FirstScreen_nomerg	SP6757	A20827	190228_D00829_0224.lane2	-3.277	6.67	-4.256	9	28	22.1	Main	87.4	M102 
First	FirstScreen_nomerg	SP6758	A20828	190228_D00829_0224.lane2	-3.244	6.659	-4.165	9	29	22.1	Main	76.3	M103 
First	FirstScreen_nomerg	SP6759	A20829	190228_D00829_0224.lane2	-3.222	6.633	-4.06	9	28	22.1	Main	69.1	M104 
First	FirstScreen_nomerg	SP6760	A20834	190228_D00829_0224.lane2	-3.255	6.686	-3.963	9	27	22.1	Main	72	M105 
First	FirstScreen_nomerg	SP6761	A20835	190228_D00829_0224.lane2	-3.335	6.805	-4.895	8	35	22.2	Main	54.1	M106 
First	FirstScreen_nomerg	SP6762	A20840	190228_D00829_0224.lane2	-3.329	6.807	-4.806	8	34	22.2	Main	60.3	M107 
First	FirstScreen_nomerg	SP6763	A20841	190228_D00829_0224.lane2	-3.321	6.822	-4.685	8	33	22.2	Main	41.1	M108 
First	FirstScreen_nomerg	SP6764	A20842	190228_D00829_0224.lane2	-3.301	6.803	-4.557	8	32	22.2	Main	59.5	M109 
First	FirstScreen_nomerg	SP6765	A20843	190228_D00829_0224.lane2	-3.292	6.803	-4.42	8	31	22.2	Main	60.4	M110 
First	FirstScreen_nomerg	SP6766	A20844	190228_D00829_0224.lane2	-3.273	6.777	-4.336	8	29	22.2	Main	59.6	M111 
First	FirstScreen_nomerg	SP6767	A20845	190228_D00829_0224.lane2	-3.255	6.779	-4.271	8	28	22.1	Main	38.4	M112 
First	FirstScreen_nomerg	SP6768	A20846	190228_D00829_0224.lane2	-3.24	6.776	-4.185	8	27	22.1	Main	62.5	M113 
First	FirstScreen_nomerg	SP6769	A20847	190228_D00829_0224.lane2	-3.23	6.796	-4.074	8	26	22.1	Main	37.9	M114 
First	FirstScreen_nomerg	SP6770	A20848	190228_D00829_0224.lane2	-3.266	6.771	-3.965	8	25	22.1	Main	41.3	M115 
First	FirstScreen_nomerg	SP6771	A20849	190228_D00829_0224.lane2	-3.371	6.896	-4.873	7	35	22.2	Main	55.8	M116 
First	FirstScreen_nomerg	SP6772	A20853	190228_D00829_0224.lane2	-3.342	6.904	-4.768	7	34	22.2	Main	33.3	M117 
First	FirstScreen_nomerg	SP6773	A20854	190228_D00829_0224.lane2	-3.336	6.898	-4.683	7	33	22.2	Main	85	M118 
First	FirstScreen_nomerg	SP6774	A20855	190228_D00829_0224.lane2	-3.319	6.897	-4.581	7	32	22.2	Main	72.15	M119 
First	FirstScreen_nomerg	SP6775	A20856	190228_D00829_0224.lane2	-3.276	6.88	-4.435	7	31	22.2	Main	74.2	M120 
First	FirstScreen_nomerg	SP6776	A20857	190228_D00829_0224.lane2	-3.238	6.875	-4.351	7	29	22.1	Main	60.8	M121 
First	FirstScreen_nomerg	SP6777	A20858	190228_D00829_0224.lane2	-3.232	6.876	-4.263	7	28	22.1	Main	50.6	M122 
First	FirstScreen_nomerg	SP6778	A20859	190228_D00829_0224.lane2	-3.279	6.889	-4.169	7	27	22.1	Main	72.2	M123 
First	FirstScreen_nomerg	SP6779	A20860	190228_D00829_0224.lane2	-3.291	6.885	-4.058	7	26	22.1	Main	50.1	M124 
First	FirstScreen_nomerg	SP6780	A20861	190228_D00829_0224.lane2	-3.286	6.906	-3.973	7	25	22.1	Main	51.55	M125 
First	FirstScreen_nomerg	SP6781	A20862	190228_D00829_0224.lane2	-3.371	7.016	-4.866	6	35	22.2	Main	47.3	M126 
First	FirstScreen_nomerg	SP6782	A20863	190228_D00829_0224.lane2	-3.371	7.016	-4.686	6	34	22.2	Main	66.05	M127 
First	FirstScreen_nomerg	SP6783	A20864	190228_D00829_0224.lane2	-3.351	7.003	-4.665	6	33	22.2	Main	66.1	M128 
First	FirstScreen_nomerg	SP6784	A20865	190228_D00829_0224.lane2	-3.337	6.986	-4.578	6	32	22.2	Main	62	M129 
First	FirstScreen_nomerg	SP6785	A20866	190228_D00829_0224.lane2	-3.225	7.021	-4.378	6	29	22.1	Main	47.85	M130 
First	FirstScreen_nomerg	SP6786	A20867	190228_D00829_0224.lane2	-3.245	6.988	-4.273	6	28	22.1	Main	44.5	M131 
First	FirstScreen_nomerg	SP6787	A20868	190228_D00829_0224.lane2	-3.29	6.988	-4.184	6	27	22.1	Main	77.6	M132 
First	FirstScreen_nomerg	SP6788	A20869	190228_D00829_0224.lane2	-3.293	6.981	-4.065	6	26	22.1	Main	56.75	M133 
First	FirstScreen_nomerg	SP6789	A20870	190228_D00829_0224.lane2	-3.279	6.986	-3.967	6	25	22.1	Main	44.2	M134 
First	FirstScreen_nomerg	SP6790	A20871	190228_D00829_0224.lane2	-3.258	6.609	-3.857	10	24	22.1	Main	38	M135 
First	FirstScreen_nomerg	SP6791	A20872	190228_D00829_0224.lane2	-3.247	6.594	-3.742	10	23	22.1	Main	42.35	M136 
First	FirstScreen_nomerg	SP6792	A20873	190228_D00829_0224.lane2	-3.237	6.61	-3.632	10	22	22.1 up	Main	40.25	M137 
First	FirstScreen_nomerg	SP6793	A20874	190228_D00829_0224.lane2	-3.261	6.675	-3.877	9	24	22.1	Main	46.3	M138 
First	FirstScreen_nomerg	SP6794	A20875	190228_D00829_0224.lane2	-3.244	6.684	-3.573	9	21	22.1	Main	81.3	M139 
First	FirstScreen_nomerg	SP6795	A20876	190228_D00829_0224.lane2	-3.24	6.706	-3.432	9	20	22.1 up	Main	53.7	M140 
First	FirstScreen_nomerg	SP6796	A20877	190228_D00829_0224.lane2	-3.277	6.793	-3.864	8	24	22.1	Main	86.55	M141 
First	FirstScreen_nomerg	SP6797	A20878	190228_D00829_0224.lane2	-3.262	6.81	-3.785	8	23	22.1	Main	63.6	M142 
First	FirstScreen_nomerg	SP6798	A20879	190228_D00829_0224.lane2	-3.264	6.792	-3.656	8	22	22.1	Main	78.7	M143 
First	FirstScreen_nomerg	SP6799	A20880	190228_D00829_0224.lane2	-3.251	6.774	-3.568	8	21	22.1	Main	91	M144 
First	FirstScreen_nomerg	SP6800	A20881	190228_D00829_0224.lane2	-3.265	6.903	-3.873	7	24	22.1	Main	51.2	M145 
First	FirstScreen_nomerg	SP6801	A20882	190228_D00829_0224.lane2	-3.265	6.903	-3.873	7	24	22.1	Main	64.5	M146 
First	FirstScreen_nomerg	SP6802	A20883	190228_D00829_0224.lane2	-3.279	6.915	-3.787	7	23	22.1	Main	70.8	M147 
First	FirstScreen_nomerg	SP6803	A20884	190228_D00829_0224.lane2	-3.265	6.91	-3.661	7	22	22.1 up	Main	46.6	M148 
First	FirstScreen_nomerg	SP6804	A20885	190228_D00829_0224.lane2	-3.261	6.889	-3.566	7	21	21 ?	Main	59	M149 
First	FirstScreen_nomerg	SP6805	A20886	190228_D00829_0224.lane2	-3.285	7.008	-3.896	6	24	22.1 up	Main	65	M151 
First	FirstScreen_nomerg	SP6806	A20887	190228_D00829_0224.lane2	-3.284	6.979	-3.774	6	23	21 ?	Main	43.35	M152 
First	FirstScreen_nomerg	SP6807	A20888	190228_D00829_0224.lane2	-3.145	6.581	-3.944	5	25	22.1 up	Main	41.7	M153 
First	FirstScreen_nomerg	SP6808	A20889	190228_D00829_0224.lane2	-3.139	6.583	-3.842	5	24	21 ?	Main	48.4	M154 
First	FirstScreen_nomerg	SP6809	A20890	190228_D00829_0224.lane2	-3.129	6.583	-3.741	5	23	21	Main	50.2	M155 
First	FirstScreen_nomerg	SP6810	A20891	190228_D00829_0224.lane2	-3.111	6.581	-3.633	5	22	20 ?	Main	51.2	M156 
First	FirstScreen_nomerg	SP6811	A20896	190228_D00829_0224.lane2	-3.079	6.598	-3.514	5	21	20 ?	Main	74.5	M157 
First	FirstScreen_nomerg	SP6812	A20897	190228_D00829_0224.lane2	-3.092	6.592	-3.434	5	20	20 ?	Main	51	M158 
First	FirstScreen_nomerg	SP6813	A20514	190327_D00829_0240.lane2	-3.165	6.684	-3.939	4	25	22.1 up	Main	47.8	M159 
First	FirstScreen_nomerg	SP6814	A20515	190327_D00829_0240.lane2	-3.132	6.694	-3.831	4	24	21 ?	Main	65.2	M160 
First	FirstScreen_nomerg	SP6815	A20516	190327_D00829_0240.lane2	-3.117	6.648	-3.751	4	23	20 ?	Main	39	M161 
First	FirstScreen_nomerg	SP6816	A20517	190327_D00829_0240.lane2	-3.115	6.691	-3.624	4	22	20 ?	Main	70.6	M162 
First	FirstScreen_nomerg	SP6817	A20518	190327_D00829_0240.lane2	-3.107	6.697	-3.51	4	21	20 ?	Main	74.5	M163 
First	FirstScreen_nomerg	SP6818	A20519	190327_D00829_0240.lane2	-3.105	6.69	-3.43	4	20	14	Main	72.5	M164 
First	FirstScreen_nomerg	SP6819	A20520	190327_D00829_0240.lane2	-3.185	6.773	-3.941	3	25	22.1 up	Main	50.4	M165 
First	FirstScreen_nomerg	SP6820	A20521	190327_D00829_0240.lane2	-3.17	6.757	-3.84	3	24	20 ?	Main	72.9	M166 
First	FirstScreen_nomerg	SP6821	A20522	190327_D00829_0240.lane2	-3.15	6.786	-3.732	3	23	20 ?	Main	49.65	M167 
First	FirstScreen_nomerg	SP6822	A20527	190327_D00829_0240.lane2	-3.136	6.793	-3.631	3	22	20 ?	Main	51.35	M168 
First	FirstScreen_nomerg	SP6823	A20528	190327_D00829_0240.lane2	-3.129	6.783	-3.532	3	21	20 ?	Main	40.55	M169 
First	FirstScreen_nomerg	SP6824	A20529	190327_D00829_0240.lane2	-3.215	6.876	-3.948	2	25	22.1 up	Main	49.3	M170 
First	FirstScreen_nomerg	SP6825	A20530	190327_D00829_0240.lane2	-3.192	6.879	-3.835	2	24	20 ?	Main	73.7	M171 
First	FirstScreen_nomerg	SP6826	A20531	190327_D00829_0240.lane2	-3.183	6.89	-3.737	2	23	20 ?	Main	40.7	M172 
First	FirstScreen_nomerg	SP6827	A20532	190327_D00829_0240.lane2	-3.169	6.898	-3.635	2	22	20 ?	Main	52.3	M173 
First	FirstScreen_lysmerge	SP6828	NA	11022020	-3.16	6.903	-3.537	2	21	20 ?	Main	70.6	M174 
First	FirstScreen_nomerg	SP6829	A20538	190327_D00829_0240.lane2	-3.258	6.915	-3.956	1	25	22.1 up	Main	75.5	M175 
First	FirstScreen_nomerg	SP6830	A20539	190327_D00829_0240.lane2	-3.222	6.961	-3.838	1	24	21 ?	Main	68.8	M176 
First	FirstScreen_nomerg	SP6831	A20540	190327_D00829_0240.lane2	-3.214	6.969	-3.745	1	23	20 ?	Main	45.3	M177 
First	FirstScreen_nomerg	SP6832	A20541	190327_D00829_0240.lane2	-3.193	6.982	-3.634	1	22	20 ?	Main	69.4	M178 
First	FirstScreen_nomerg	SP6833	A20542	190327_D00829_0240.lane2	-3.081	6.577	-3.359	5	19	20 ?	Main	59.8	M179 
First	FirstScreen_lysmerge	SP6834	NA	11022020	-3.033	6.564	-3.235	5	18	14	Main	0	M180 
First	FirstScreen_nomerg	SP6835	A20544	190327_D00829_0240.lane2	-3.043	6.542	-3.131	5	17	14	Main	70.6	M181 
First	FirstScreen_deepermerge	SP6836	A20545	191219	-3.058	6.601	-3.041	5	16	14	Main	50.05	M182 
First	FirstScreen_nomerg	SP6837	A20546	190327_D00829_0240.lane2	-3.049	6.605	-2.941	5	15	12.3	Main	44.3	M183 
First	FirstScreen_nomerg	SP6838	A20547	190327_D00829_0240.lane2	-3.097	6.674	-3.338	4	19	20 ?	Main	59.6	M184 
First	FirstScreen_deepermerge	SP6839	A20548	191219	-3.037	6.675	-3.232	4	18	14	Main	59.3	M185 
First	FirstScreen_deepermerge	SP6840	A20549	191219	-3.071	6.697	-3.095	4	17	14	Main	59.4	M186 
First	FirstScreen_deepermerge	SP6841	A20550	191219	-3.083	6.697	-3.04	4	16	14	Main	47.1	M187 
First	FirstScreen_nomerg	SP6842	A20551	190327_D00829_0240.lane2	-3.071	6.719	-2.931	4	15	12.3	Main	47.3	M188 
First	FirstScreen_nomerg	SP6843	A20552	190327_D00829_0240.lane2	-3.067	6.799	-3.237	3	18	14	Main	69.4	M189 
First	FirstScreen_deepermerge	SP6844	A20553	191219	-3.101	6.859	-3.029	3	16	14	Main	44.5	M190 
First	FirstScreen_nomerg	SP6845	A20554	190327_D00829_0240.lane2	-3.074	6.833	-2.931	3	15	12.3	Main	45.3	M191 
First	FirstScreen_nomerg	SP6846	A20555	190327_D00829_0240.lane2	-3.103	6.93	-2.922	2	15	12.3	Main	44.1	M192 
First	FirstScreen_nomerg	SP6847	A20556	190327_D00829_0240.lane2	-2.962	6.03	-2.946	11	15	12.3	Main	48.7	M193 
First	FirstScreen_deepermerge	SP6848	A20557	191219	-2.943	6.043	-2.835	11	14	12.3	Main	58.5	M194 
First	FirstScreen_deepermerge	SP6849	A20558	191219	-2.924	6.037	-2.765	11	13	12.2	Main	51.6	M195 
First	FirstScreen_deepermerge	SP6850	A20559	191219	-2.902	6.041	-2.647	11	12	12.2	Main	70.9	M196 
First	FirstScreen_deepermerge	SP6851	A20563	191219	-2.92	6.01	-2.535	11	11	12.1	Main	42.8	M197 
First	FirstScreen_nomerg	SP6852	A20564	190327_D00829_0240.lane2	-2.918	6.034	-2.418	11	10	11.4	Main	59	M198 
First	FirstScreen_deepermerge	SP6853	A20565	191219	-2.9	6.028	-2.327	11	9	11.4	Main	47	M199 
First	FirstScreen_nomerg	SP6854	A20566	190327_D00829_0240.lane2	-2.896	6.041	-2.216	11	8	11.3	Main	61.4	M200 
First	FirstScreen_deepermerge	SP6855	A20567	191219	-2.88	6.031	-2.122	11	7	11.3	Main	50.5	M201 
First	FirstScreen_deepermerge	SP6856	A20568	191219	-2.884	6.031	-2.025	11	6	11.2	Main	55.3	M202 
