RG	ReadsRaw	ReadsFiltered	ReadsLengthfiltered	SpeciesKmers	KmerCoverage	KmerDupRate	ExtractLVL	ReadsExtracted	Order	Family	Species	Reference	ReadsMapped	ProportionMapped	ReadsDeduped	DuplicationRate	CoveredBP	ReadsBedfiltered	PostBedCoveredBP	FamPercentage	Ancientness	ReadsDeam(1term)	ReadsDeam(3term)	Deam5(95ci)	Deam3(95ci)	Deam5Cond(95ci)	Deam3Cond(95ci)	MeanFragmentLength	MeanFragmentLength(3term)	Coverage	Breadth	ExpectedBreadth	ProportionExpectedBreadth
rl17_rep52_simadna_neanderthals	17	17	17	2	0.001093	1.0	f	13	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	13	1.0000	13	1.0000	647	13	647	100.00	-	0	4	0.0 (0.0,97.5)	0.0 (0.0,36.9)	N/A (N/A,N/A)	N/A (N/A,N/A)	53.2	46.2	0.04	0.039	0.036	1.08
rl17_rep53_simadna_neanderthals	17	17	17	34	0.01859	1.0	f	14	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	14	1.0000	14	1.0000	757	13	697	100.00	-	3	4	0.0 (0.0,84.2)	42.9 (9.9,81.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	53.6	56.0	0.04	0.045	0.039	1.155
rl17_rep54_simadna_neanderthals	17	17	17	39	0.02132	1.0	f	15	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	14	0.9333	14	1.0000	696	13	630	100.00	-	2	2	33.3 (0.8,90.6)	33.3 (0.8,90.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	48.5	40.5	0.04	0.042	0.036	1.153
rl17_rep55_simadna_neanderthals	17	17	17	19	0.01039	1.0	f	11	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	11	1.0000	11	1.0000	523	11	523	100.00	-	0	1	0.0 (0.0,84.2)	0.0 (0.0,84.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	47.5	37.0	0.03	0.031	0.027	1.148
rl17_rep56_simadna_neanderthals	17	17	17	35	0.01914	1.0	f	14	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	14	1.0000	14	1.0000	629	13	567	100.00	-	0	1	0.0 (0.0,84.2)	0.0 (0.0,70.8)	N/A (N/A,N/A)	N/A (N/A,N/A)	43.6	49.0	0.03	0.037	0.032	1.151
rl17_rep57_simadna_neanderthals	17	17	17	18	0.009841	1.0	f	11	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	11	1.0000	11	1.0000	566	11	566	100.00	+	3	4	100.0 (15.8,100.0)	33.3 (0.8,90.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	51.5	54.5	0.03	0.034	0.029	1.149
rl17_rep58_simadna_neanderthals	17	17	17	7	0.003827	1.0	f	11	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	11	1.0000	11	1.0000	629	10	586	100.00	+	4	6	75.0 (19.4,99.4)	50.0 (1.3,98.7)	N/A (N/A,N/A)	N/A (N/A,N/A)	58.6	58.8	0.03	0.037	0.032	1.151
rl17_rep59_simadna_neanderthals	17	17	17	13	0.007108	1.0	f	14	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	13	0.9285	13	1.0000	612	13	612	100.00	-	2	4	25.0 (0.6,80.6)	100.0 (2.5,100.0)	N/A (N/A,N/A)	N/A (N/A,N/A)	49.8	53.5	0.03	0.036	0.033	1.088
rl17_rep5_simadna_neanderthals	17	17	17	12	0.006561	1.0	f	9	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	9	1.0000	9	1.0000	462	9	462	100.00	-	1	2	0.0 (0.0,97.5)	100.0 (2.5,100.0)	N/A (N/A,N/A)	N/A (N/A,N/A)	51.3	63.5	0.02	0.027	0.024	1.146
rl17_rep60_simadna_neanderthals	17	17	17	15	0.008201	1.0	f	14	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	12	0.8571	12	1.0000	600	11	549	100.00	-	3	5	50.0 (1.3,98.7)	50.0 (6.8,93.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	49.9	50.0	0.03	0.036	0.031	1.15
rl17_rep61_simadna_neanderthals	17	17	17	12	0.006561	1.0	f	12	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	11	0.9166	11	1.0000	559	10	511	100.00	-	0	1	0.0 (0.0,70.8)	0.0 (0.0,84.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	51.1	66.0	0.03	0.033	0.029	1.149
rl17_rep62_simadna_neanderthals	17	17	17	18	0.009841	1.0	f	11	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	11	1.0000	11	1.0000	542	11	542	100.00	-	1	3	14.3 (0.4,57.9)	0.0 (0.0,84.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	53.5	40.3	0.03	0.032	0.03	1.058
rl17_rep63_simadna_neanderthals	17	17	17	9	0.004921	1.0	f	12	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	12	1.0000	12	1.0000	588	12	588	100.00	-	2	3	0.0 (0.0,84.2)	40.0 (5.3,85.3)	0.0 (0.0,97.5)	N/A (N/A,N/A)	49.0	54.3	0.03	0.035	0.03	1.15
rl17_rep64_simadna_neanderthals	17	17	17	26	0.01422	1.0	f	9	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	9	1.0000	9	1.0000	454	9	454	100.00	-	0	1	0.0 (0.0,97.5)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	50.4	43.0	0.02	0.027	0.023	1.146
rl17_rep65_simadna_neanderthals	17	17	17	5	0.002734	1.0	f	10	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	9	0.9000	9	1.0000	437	8	373	100.00	-	0	2	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	47.1	48.0	0.02	0.026	0.023	1.135
rl17_rep66_simadna_neanderthals	17	17	17	33	0.01804	1.0	f	11	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	11	1.0000	11	1.0000	623	11	623	100.00	-	1	2	33.3 (0.8,90.6)	0.0 (0.0,70.8)	N/A (N/A,N/A)	N/A (N/A,N/A)	56.6	68.0	0.03	0.037	0.032	1.151
rl17_rep67_simadna_neanderthals	17	17	17	8	0.004374	1.0	f	11	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	11	1.0000	11	1.0000	604	11	604	100.00	-	2	3	0.0 (0.0,70.8)	50.0 (6.8,93.2)	0.0 (0.0,97.5)	N/A (N/A,N/A)	54.9	57.3	0.03	0.036	0.031	1.15
rl17_rep68_simadna_neanderthals	17	17	17	16	0.008748	1.0	f	12	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	12	1.0000	12	1.0000	609	12	609	100.00	-	2	5	50.0 (1.3,98.7)	25.0 (0.6,80.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	54.1	59.8	0.03	0.036	0.034	1.081
rl17_rep69_simadna_neanderthals	17	17	17	16	0.008748	1.0	f	16	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	15	0.9375	15	1.0000	729	15	729	100.00	-	1	3	20.0 (0.5,71.6)	0.0 (0.0,70.8)	N/A (N/A,N/A)	N/A (N/A,N/A)	48.6	50.3	0.04	0.044	0.038	1.154
rl17_rep6_simadna_neanderthals	17	17	17	16	0.008748	1.0	f	11	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	10	0.9090	10	1.0000	500	10	500	100.00	-	2	3	50.0 (1.3,98.7)	50.0 (1.3,98.7)	N/A (N/A,N/A)	N/A (N/A,N/A)	52.6	42.3	0.03	0.03	0.027	1.091
rl17_rep70_simadna_neanderthals	17	17	17	7	0.003827	1.0	f	12	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	12	1.0000	12	1.0000	578	11	519	100.00	-	0	1	0.0 (0.0,84.2)	0.0 (0.0,52.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	50.9	41.0	0.03	0.034	0.032	1.075
rl17_rep71_simadna_neanderthals	17	17	17	32	0.0175	1.0	f	16	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	14	0.8750	14	1.0000	726	13	647	100.00	-	1	1	50.0 (1.3,98.7)	0.0 (0.0,70.8)	N/A (N/A,N/A)	N/A (N/A,N/A)	50.2	49.0	0.04	0.043	0.038	1.145
rl17_rep72_simadna_neanderthals	17	17	17	46	0.02515	1.0	f	16	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	16	1.0000	16	1.0000	774	14	639	100.00	-	0	1	0.0 (0.0,97.5)	0.0 (0.0,84.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	47.4	51.0	0.04	0.046	0.041	1.12
rl17_rep73_simadna_neanderthals	17	17	17	40	0.02187	1.0	f	13	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	13	1.0000	13	1.0000	683	13	683	100.00	-	1	4	0.0 (0.0,97.5)	50.0 (1.3,98.7)	N/A (N/A,N/A)	N/A (N/A,N/A)	53.4	61.5	0.04	0.041	0.036	1.135
rl17_rep74_simadna_neanderthals	17	17	17	22	0.01203	1.0	f	11	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	10	0.9090	10	1.0000	573	10	573	100.00	-	1	3	0.0 (0.0,84.2)	100.0 (2.5,100.0)	0.0 (0.0,97.5)	N/A (N/A,N/A)	61.6	73.0	0.03	0.034	0.032	1.07
rl17_rep75_simadna_neanderthals	17	17	17	24	0.01312	1.0	f	11	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	11	1.0000	11	1.0000	664	11	664	100.00	-	2	4	100.0 (2.5,100.0)	25.0 (0.6,80.6)	N/A (N/A,N/A)	0.0 (0.0,97.5)	60.4	64.0	0.04	0.04	0.034	1.152
rl17_rep76_simadna_neanderthals	17	17	17	7	0.003827	1.0	f	13	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	13	1.0000	13	1.0000	581	13	581	100.00	-	2	2	50.0 (1.3,98.7)	33.3 (0.8,90.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	46.8	44.5	0.03	0.035	0.031	1.099
rl17_rep77_simadna_neanderthals	17	17	17	33	0.01804	1.0	f	14	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	13	0.9285	13	1.0000	654	12	595	100.00	-	3	6	42.9 (9.9,81.6)	0.0 (0.0,60.2)	N/A (N/A,N/A)	0.0 (0.0,97.5)	49.6	43.3	0.03	0.039	0.034	1.152
rl17_rep78_simadna_neanderthals	17	17	17	13	0.007108	1.0	f	9	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	9	1.0000	9	1.0000	491	9	491	100.00	-	0	3	0.0 (0.0,70.8)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	54.6	40.0	0.02	0.029	0.025	1.147
rl17_rep79_simadna_neanderthals	17	17	17	13	0.007108	1.0	f	13	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	13	1.0000	13	1.0000	672	13	672	100.00	-	0	0	0.0 (0.0,97.5)	0.0 (0.0,84.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	54.6	N/A	0.04	0.04	0.037	1.092
rl17_rep7_simadna_neanderthals	17	17	17	15	0.005756	1.0	f	16	Primates	Hominidae	Homo_sapiens_subsp._'Denisova'	best	10	0.6250	10	1.0000	445	8	340	100.00	-	2	2	100.0 (15.8,100.0)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	45.1	45.0	0.02	0.026	0.024	1.094
rl17_rep80_simadna_neanderthals	17	17	17	73	0.03991	1.0	f	13	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	13	1.0000	13	1.0000	725	13	725	100.00	-	0	0	0.0 (0.0,70.8)	0.0 (0.0,84.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	57.7	N/A	0.04	0.043	0.039	1.116
rl17_rep81_simadna_neanderthals	17	17	17	7	0.003827	1.0	f	15	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	15	1.0000	15	1.0000	660	15	660	100.00	-	3	4	25.0 (0.6,80.6)	66.7 (9.4,99.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	45.2	47.2	0.04	0.039	0.035	1.122
rl17_rep82_simadna_neanderthals	17	17	17	12	0.006561	1.0	f	14	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	13	0.9285	13	1.0000	709	12	646	100.00	-	1	3	0.0 (0.0,84.2)	100.0 (2.5,100.0)	N/A (N/A,N/A)	N/A (N/A,N/A)	60.2	61.7	0.04	0.042	0.041	1.043
rl17_rep83_simadna_neanderthals	17	17	17	28	0.01531	1.0	f	14	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	14	1.0000	14	1.0000	725	12	631	100.00	-	1	2	0.0 (0.0,84.2)	25.0 (0.6,80.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	52.6	52.0	0.04	0.043	0.037	1.154
rl17_rep84_simadna_neanderthals	17	17	17	33	0.01804	1.0	f	14	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	14	1.0000	14	1.0000	638	14	638	100.00	-	1	5	50.0 (1.3,98.7)	0.0 (0.0,84.2)	N/A (N/A,N/A)	0.0 (0.0,97.5)	45.6	39.4	0.03	0.038	0.033	1.151
rl17_rep85_simadna_neanderthals	17	17	17	10	0.005467	1.0	f	14	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	14	1.0000	14	1.0000	709	12	631	100.00	-	1	4	25.0 (0.6,80.6)	0.0 (0.0,60.2)	N/A (N/A,N/A)	0.0 (0.0,97.5)	55.0	55.2	0.04	0.042	0.038	1.109
rl17_rep86_simadna_neanderthals	17	17	17	11	0.006014	1.0	f	13	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	13	1.0000	13	1.0000	713	13	713	100.00	-	0	1	0.0 (0.0,60.2)	0.0 (0.0,84.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	54.8	42.0	0.04	0.043	0.037	1.154
rl17_rep87_simadna_neanderthals	17	17	17	5	0.002734	1.0	f	14	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	14	1.0000	14	1.0000	726	14	726	100.00	-	2	2	66.7 (9.4,99.2)	0.0 (0.0,84.2)	N/A (N/A,N/A)	0.0 (0.0,97.5)	54.1	60.5	0.04	0.043	0.039	1.108
rl17_rep88_simadna_neanderthals	17	17	17	1	0.0005467	1.0	f	9	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	9	1.0000	9	1.0000	490	9	490	100.00	-	0	2	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	54.4	65.0	0.02	0.029	0.025	1.147
rl17_rep89_simadna_neanderthals	17	17	17	13	0.007108	1.0	f	12	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	12	1.0000	12	1.0000	554	11	506	100.00	-	1	2	N/A (N/A,N/A)	20.0 (0.5,71.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	46.0	37.5	0.03	0.033	0.029	1.149
rl17_rep8_simadna_neanderthals	17	17	17	25	0.01367	1.0	f	12	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	11	0.9166	11	1.0000	565	11	565	100.00	-	1	2	0.0 (0.0,52.2)	33.3 (0.8,90.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	51.4	51.0	0.03	0.034	0.029	1.149
rl17_rep90_simadna_neanderthals	17	17	17	4	0.002187	1.0	f	12	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	11	0.9166	11	1.0000	600	10	527	100.00	-	0	0	0.0 (0.0,84.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	52.9	N/A	0.03	0.036	0.031	1.146
rl17_rep91_simadna_neanderthals	17	17	17	1	0.0005467	1.0	f	14	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	14	1.0000	14	1.0000	705	13	668	100.00	-	1	3	0.0 (0.0,84.2)	50.0 (1.3,98.7)	N/A (N/A,N/A)	N/A (N/A,N/A)	51.4	42.7	0.04	0.042	0.036	1.153
rl17_rep92_simadna_neanderthals	17	17	17	52	0.02843	1.0	f	15	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	14	0.9333	14	1.0000	713	14	713	100.00	-	2	4	33.3 (0.8,90.6)	100.0 (2.5,100.0)	0.0 (0.0,97.5)	N/A (N/A,N/A)	53.7	54.2	0.04	0.043	0.039	1.095
rl17_rep93_simadna_neanderthals	17	17	17	1	0.0005467	1.0	f	11	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	8	0.7272	8	1.0000	520	7	446	100.00	-	1	1	50.0 (1.3,98.7)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	63.7	57.0	0.03	0.031	0.027	1.148
rl17_rep94_simadna_neanderthals	17	17	17	25	0.01367	1.0	f	13	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	11	0.8461	11	1.0000	554	10	511	100.00	-	3	3	42.9 (9.9,81.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	51.1	51.0	0.03	0.033	0.029	1.149
rl17_rep95_simadna_neanderthals	17	17	17	9	0.004921	1.0	f	12	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	11	0.9166	11	1.0000	553	11	553	100.00	-	0	0	0.0 (0.0,97.5)	0.0 (0.0,84.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	50.3	N/A	0.03	0.033	0.029	1.149
rl17_rep96_simadna_neanderthals	17	17	17	19	0.007291	1.0	f	11	Primates	Hominidae	Homo_sapiens_subsp._'Denisova'	best	10	0.9090	10	1.0000	479	10	479	100.00	-	4	5	0.0 (0.0,84.2)	80.0 (28.4,99.5)	0.0 (0.0,97.5)	N/A (N/A,N/A)	51.6	47.2	0.03	0.028	0.027	1.065
rl17_rep97_simadna_neanderthals	17	17	17	29	0.01586	1.0	f	15	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	15	1.0000	15	1.0000	724	15	724	100.00	-	1	4	100.0 (2.5,100.0)	0.0 (0.0,84.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	53.1	57.8	0.04	0.043	0.041	1.05
rl17_rep98_simadna_neanderthals	17	17	17	25	0.01367	1.0	f	9	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	9	1.0000	9	1.0000	411	8	356	100.00	-	0	0	0.0 (0.0,84.2)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.5	N/A	0.02	0.024	0.021	1.144
rl17_rep99_simadna_neanderthals	17	17	17	2	0.001093	1.0	f	13	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	12	0.9230	12	1.0000	630	12	630	100.00	-	2	4	50.0 (6.8,93.2)	0.0 (0.0,70.8)	N/A (N/A,N/A)	N/A (N/A,N/A)	52.5	53.8	0.03	0.038	0.033	1.151
rl17_rep9_simadna_neanderthals	17	17	17	40	0.02187	1.0	f	13	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	13	1.0000	13	1.0000	644	12	604	100.00	-	2	5	50.0 (1.3,98.7)	50.0 (1.3,98.7)	N/A (N/A,N/A)	N/A (N/A,N/A)	50.3	46.0	0.03	0.038	0.033	1.152
rl18_rep100_simadna_neanderthals	18	18	18	2	0.0002052	1.0	f	3	Primates	Cercopithecidae	Piliocolobus_badius	best	0	0	0	0	0	0	0	0.00	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A	N/A	0	0.0	0.0	
rl18_rep100_simadna_neanderthals	18	18	18	34	0.01859	1.0	f	11	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	10	0.9090	10	1.0000	544	9	504	100.00	-	0	1	0.0 (0.0,97.5)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	56.0	39.0	0.03	0.032	0.028	1.149
rl18_rep10_simadna_neanderthals	18	18	18	5	0.002734	1.0	f	10	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	10	1.0000	10	1.0000	486	10	486	100.00	-	1	2	33.3 (0.8,90.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	49.7	50.5	0.03	0.029	0.026	1.122
rl18_rep11_simadna_neanderthals	18	18	18	52	0.02843	1.0	f	16	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	16	1.0000	16	1.0000	828	16	828	100.00	-	0	2	0.0 (0.0,84.2)	0.0 (0.0,84.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	52.1	60.5	0.05	0.049	0.043	1.15
rl18_rep12_simadna_neanderthals	18	18	18	17	0.009295	1.0	f	13	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	13	1.0000	13	1.0000	633	13	633	100.00	-	1	2	20.0 (0.5,71.6)	0.0 (0.0,84.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	49.9	40.5	0.03	0.038	0.034	1.123
rl18_rep13_simadna_neanderthals	18	18	18	4	0.002187	1.0	f	10	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	10	1.0000	10	1.0000	548	10	548	100.00	-	0	4	0.0 (0.0,84.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	54.8	51.5	0.03	0.033	0.028	1.149
rl18_rep14_simadna_neanderthals	18	18	18	11	0.006014	1.0	f	8	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	7	0.8750	7	1.0000	353	7	353	100.00	-	1	1	33.3 (0.8,90.6)	0.0 (0.0,70.8)	N/A (N/A,N/A)	0.0 (0.0,97.5)	50.4	49.0	0.02	0.021	0.018	1.143
rl18_rep15_simadna_neanderthals	18	18	18	53	0.02898	1.0	f	13	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	13	1.0000	13	1.0000	622	12	576	100.00	-	0	0	0.0 (0.0,97.5)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	48.0	N/A	0.03	0.037	0.032	1.151
rl18_rep16_simadna_neanderthals	18	18	18	5	0.002734	1.0	f	13	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	13	1.0000	13	1.0000	664	13	664	100.00	-	1	5	0.0 (0.0,60.2)	25.0 (0.6,80.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	51.1	51.4	0.04	0.04	0.034	1.152
rl18_rep17_simadna_neanderthals	18	18	18	7	0.003827	1.0	f	12	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	12	1.0000	12	1.0000	586	12	586	100.00	+	3	4	50.0 (1.3,98.7)	100.0 (15.8,100.0)	N/A (N/A,N/A)	N/A (N/A,N/A)	48.8	48.5	0.03	0.035	0.03	1.15
rl18_rep18_simadna_neanderthals	18	18	18	34	0.01859	1.0	f	11	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	11	1.0000	11	1.0000	545	11	545	100.00	-	0	1	0.0 (0.0,97.5)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	49.5	79.0	0.03	0.032	0.028	1.149
rl18_rep19_simadna_neanderthals	18	18	18	14	0.007654	1.0	f	12	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	12	1.0000	12	1.0000	623	11	569	100.00	-	3	3	33.3 (0.8,90.6)	50.0 (6.8,93.2)	0.0 (0.0,97.5)	N/A (N/A,N/A)	51.7	47.3	0.03	0.037	0.032	1.151
rl18_rep1_simadna_neanderthals	18	18	18	9	0.004921	1.0	f	14	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	14	1.0000	14	1.0000	733	14	733	100.00	-	2	2	16.7 (0.4,64.1)	50.0 (1.3,98.7)	0.0 (0.0,97.5)	N/A (N/A,N/A)	52.4	52.5	0.04	0.044	0.038	1.154
rl18_rep20_simadna_neanderthals	18	18	18	51	0.02788	1.0	f	13	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	12	0.9230	12	1.0000	663	12	663	100.00	-	1	4	50.0 (1.3,98.7)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	59.0	63.0	0.04	0.04	0.037	1.08
rl18_rep21_simadna_neanderthals	18	18	18	4	0.002187	1.0	f	14	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	14	1.0000	14	1.0000	720	13	681	100.00	-	1	3	33.3 (0.8,90.6)	0.0 (0.0,70.8)	N/A (N/A,N/A)	N/A (N/A,N/A)	54.1	46.7	0.04	0.043	0.038	1.12
rl18_rep22_simadna_neanderthals	18	18	18	14	0.007654	1.0	f	12	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	11	0.9166	11	1.0000	511	11	511	100.00	+	2	3	25.0 (0.6,80.6)	100.0 (15.8,100.0)	100.0 (2.5,100.0)	100.0 (2.5,100.0)	50.7	60.0	0.03	0.03	0.029	1.052
rl18_rep23_simadna_neanderthals	18	18	18	16	0.008748	1.0	f	8	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	8	1.0000	8	1.0000	461	8	461	100.00	-	1	2	100.0 (2.5,100.0)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	57.6	50.5	0.02	0.027	0.024	1.146
rl18_rep24_simadna_neanderthals	18	18	18	21	0.01148	1.0	f	11	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	10	0.9090	10	1.0000	583	10	583	100.00	-	3	4	75.0 (19.4,99.4)	0.0 (0.0,60.2)	N/A (N/A,N/A)	0.0 (0.0,84.2)	58.3	65.0	0.03	0.035	0.03	1.15
rl18_rep25_simadna_neanderthals	18	18	18	13	0.007108	1.0	f	11	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	11	1.0000	11	1.0000	637	11	637	100.00	+	3	4	33.3 (0.8,90.6)	100.0 (15.8,100.0)	0.0 (0.0,97.5)	N/A (N/A,N/A)	57.9	62.8	0.03	0.038	0.033	1.151
rl18_rep26_simadna_neanderthals	18	18	18	10	0.005467	1.0	f	14	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	14	1.0000	14	1.0000	715	13	678	100.00	-	0	1	0.0 (0.0,52.2)	0.0 (0.0,52.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	52.2	48.0	0.04	0.043	0.037	1.154
rl18_rep27_simadna_neanderthals	18	18	18	46	0.02515	1.02	f	13	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	13	1.0000	13	1.0000	552	13	552	100.00	-	2	3	40.0 (5.3,85.3)	0.0 (0.0,70.8)	N/A (N/A,N/A)	0.0 (0.0,97.5)	46.4	46.0	0.03	0.033	0.031	1.053
rl18_rep28_simadna_neanderthals	18	18	18	50	0.02734	1.0	f	10	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	10	1.0000	10	1.0000	513	10	513	100.00	-	2	3	100.0 (15.8,100.0)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	51.3	54.7	0.03	0.03	0.026	1.148
rl18_rep29_simadna_neanderthals	18	18	18	15	0.008201	1.0	f	15	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	14	0.9333	14	1.0000	690	14	690	100.00	-	4	5	66.7 (9.4,99.2)	40.0 (5.3,85.3)	0.0 (0.0,97.5)	N/A (N/A,N/A)	49.7	47.6	0.04	0.041	0.036	1.143
rl18_rep2_simadna_neanderthals	18	18	18	40	0.02187	1.0	f	16	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	14	0.8750	14	1.0000	687	13	625	100.00	-	2	6	33.3 (4.3,77.7)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	52.2	45.3	0.04	0.041	0.038	1.07
