RG	ReadsRaw	ReadsFiltered	ReadsLengthfiltered	SpeciesKmers	KmerCoverage	KmerDupRate	ExtractLVL	ReadsExtracted	Order	Family	Species	Reference	ReadsMapped	ProportionMapped	ReadsDeduped	DuplicationRate	CoveredBP	ReadsBedfiltered	PostBedCoveredBP	FamPercentage	Ancientness	ReadsDeam(1term)	ReadsDeam(3term)	Deam5(95ci)	Deam3(95ci)	Deam5Cond(95ci)	Deam3Cond(95ci)	MeanFragmentLength	MeanFragmentLength(3term)	Coverage	Breadth	ExpectedBreadth	ProportionExpectedBreadth
Cap.E.7079	323732	321492	219593	421	0.1321	6.55	f	5397	Perissodactyla	Equidae	Equus_ovodovi	best	4829	0.8947	3866	1.2490	4926	3860	4915	12.68	++	492	802	34.1 (31.1,37.3)	19.8 (17.4,22.4)	36.7 (23.4,51.7)	21.2 (13.1,31.4)	52.3	52.7	12.31	0.3	0.999	0.3
Cap.E.7079	323732	321492	219593	44	0.005071	43.5	f	548	Rodentia	Cricetidae	Ondatra_zibethicus	best	325	0.5930	288	1.1284	528	288	528	0.94	+	37	67	41.8 (29.8,54.5)	18.0 (9.4,30.0)	66.7 (9.4,99.2)	28.6 (3.7,71.0)	49.7	48.9	0.87	0.032	0.538	0.06
Cap.E.7079	323732	321492	219593	46	0.008041	1.93	f	592	Carnivora	Felidae	Panthera_leo	best	344	0.5810	315	1.0920	1361	315	1361	1.03	++	59	106	38.6 (28.1,49.9)	28.8 (20.4,38.6)	42.9 (9.9,81.6)	30.0 (6.7,65.2)	56.2	52.8	1.06	0.081	0.609	0.134
Cap.E.7079	323732	321492	219593	50	0.006572	6.26	f	180	Carnivora	Viverridae	Arctictis_binturong_albifrons	best	106	0.5888	95	1.1157	876	95	876	0.31	+	17	21	42.9 (24.5,62.8)	22.7 (7.8,45.4)	0.0 (0.0,84.2)	0.0 (0.0,84.2)	57.2	55.4	0.32	0.052	0.25	0.21
Cap.E.7079	323732	321492	219593	62	0.03144	2.02	f	1999	Artiodactyla	Bovidae	Bison_schoetensacki	best	1210	0.6053	1076	1.1245	3911	1014	3778	3.33	++	124	240	35.9 (29.6,42.5)	20.8 (15.7,26.6)	33.3 (9.9,65.1)	20.0 (5.7,43.7)	52.1	51.5	3.42	0.239	0.951	0.251
Cap.E.7079	323732	321492	219593	65	0.01913	1.43	f	189	Carnivora	Ursidae	Ursus_arctos	best	78	0.4126	64	1.2187	1234	61	1159	0.20	+	11	23	25.0 (3.2,65.1)	50.0 (26.0,74.0)	0.0 (0.0,97.5)	N/A (N/A,N/A)	50.2	47.3	0.19	0.072	0.154	0.468
Cap.E.7079	323732	321492	219593	7	0.001333	1.0	f	103	Chiroptera	Pteropodidae	Rousettus_madagascariensis	best	33	0.3203	33	1.0000	513	32	505	0.10	+	6	14	44.4 (13.7,78.8)	13.3 (1.7,40.5)	N/A (N/A,N/A)	0.0 (0.0,84.2)	50.3	49.9	0.09	0.03	0.083	0.367
Cap.E.7079	323732	321492	219593	7	0.002448	1.43	f	420	Carnivora	Canidae	Canis_lupus_chanco	best	362	0.8619	338	1.0710	2268	330	2233	1.08	+	49	83	47.5 (36.2,59.0)	16.2 (8.4,27.1)	0.0 (0.0,70.8)	0.0 (0.0,60.2)	53.5	51.5	1.07	0.135	0.613	0.22
Cap.E.7079	323732	321492	219593	7	0.002619	1.0	f	190	Carnivora	Mustelidae	Martes_zibellina	best	25	0.1315	24	1.0416	457	20	410	0.06	-	1	3	0.0 (0.0,60.2)	20.0 (0.5,71.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	54.5	54.3	0.07	0.027	0.064	0.426
Cap.E.7080	285337	282816	186554	10	0.001157	1.0	f	706	Chiroptera	Vespertilionidae	Myotis_formosus	best	194	0.2747	143	1.3566	572	136	487	0.60	++	18	34	22.2 (10.1,39.2)	37.0 (19.4,57.6)	0.0 (0.0,52.2)	0.0 (0.0,84.2)	46.5	43.7	0.39	0.033	0.292	0.113
Cap.E.7080	285337	282816	186554	10	0.001697	1.0	f	98	Chiroptera	Pteropodidae	Pteropus_dasymallus	best	10	0.1020	10	1.0000	322	9	271	0.04	-	2	3	40.0 (5.3,85.3)	100.0 (2.5,100.0)	100.0 (2.5,100.0)	100.0 (2.5,100.0)	51.1	51.0	0.03	0.019	0.027	0.699
Cap.E.7080	285337	282816	186554	11	0.002092	6.27	f	235	Primates	Cebidae	Sapajus_xanthosternos	best	133	0.5659	114	1.1666	385	111	370	0.49	++	21	34	30.8 (14.3,51.8)	50.0 (29.9,70.1)	0.0 (0.0,97.5)	0.0 (0.0,97.5)	55.9	55.7	0.38	0.023	0.287	0.08
Cap.E.7080	285337	282816	186554	12	0.004601	2.33	f	429	Primates	Hominidae	Homo_sapiens	fixed	207	0.4825	176	1.1761	6024	-	-	0.78	+	18	32	24.4 (12.9,39.5)	15.1 (6.7,27.6)	33.3 (0.8,90.6)	16.7 (0.4,64.1)	49.4	49.4	0.52	0.363	0.37	0.98
Cap.E.7080	285337	282816	186554	13	0.001994	1.38	f	147	Carnivora	Mustelidae	Mustela_kathiah	best	35	0.2380	30	1.1666	606	27	531	0.12	+	4	6	10.0 (0.3,44.5)	50.0 (11.8,88.2)	0.0 (0.0,84.2)	N/A (N/A,N/A)	52.6	47.7	0.09	0.036	0.081	0.45
Cap.E.7080	285337	282816	186554	14	0.004895	4.07	f	400	Primates	Cercopithecidae	Trachypithecus_cristatus	best	157	0.3925	132	1.1893	673	130	644	0.58	+	19	42	35.9 (21.2,52.8)	13.5 (4.5,28.8)	0.0 (0.0,97.5)	0.0 (0.0,84.2)	50.7	49.9	0.4	0.04	0.299	0.135
Cap.E.7080	285337	282816	186554	15	0.002229	11.0	f	171	Eulipotyphla	Soricidae	Sorex_sinalis	best	75	0.4385	62	1.2096	607	62	607	0.27	+	9	22	72.7 (39.0,94.0)	12.5 (1.6,38.3)	100.0 (2.5,100.0)	100.0 (2.5,100.0)	47.9	45.7	0.17	0.035	0.141	0.249
Cap.E.7080	285337	282816	186554	18	0.01544	1.56	f	209	Proboscidea	Elephantidae	Mammuthus_primigenius	best	178	0.8516	151	1.1788	1065	151	1065	0.67	++	25	37	51.7 (32.5,70.6)	22.4 (11.8,36.6)	33.3 (0.8,90.6)	20.0 (0.5,71.6)	49.1	49.2	0.44	0.063	0.323	0.196
Cap.E.7080	285337	282816	186554	181	0.09178	17.7	f	7989	Artiodactyla	Bovidae	Bison_schoetensacki	best	6467	0.8094	4906	1.3181	5285	4649	5067	20.80	++	570	912	36.7 (33.8,39.7)	16.2 (14.1,18.4)	33.3 (20.8,47.9)	15.7 (9.4,24.0)	54.1	54.0	16.25	0.323	0.999	0.323
Cap.E.7080	285337	282816	186554	1884	0.228	88.4	f	22227	Carnivora	Hyaenidae	Crocuta_crocuta	best	22038	0.9914	13798	1.5971	6554	13632	6496	60.99	++	1471	2362	32.1 (30.5,33.7)	14.6 (13.4,15.9)	31.4 (23.3,40.5)	15.0 (10.8,20.0)	58.4	60.6	47.09	0.382	1.0	0.382
Cap.E.7080	285337	282816	186554	21	0.01135	1.0	f	1147	Artiodactyla	Cervidae	Cervus_nippon_yakushimae	best	939	0.8186	747	1.2570	2776	746	2765	3.33	++	109	184	50.0 (41.8,58.2)	17.2 (12.3,23.0)	50.0 (6.8,93.2)	9.5 (1.2,30.4)	51.8	50.4	2.35	0.168	0.874	0.193
Cap.E.7080	285337	282816	186554	24	0.002789	1.54	f	400	Rodentia	Sciuridae	Dremomys_rufigenis	best	128	0.3200	100	1.2800	930	91	837	0.40	+	12	29	21.4 (4.7,50.8)	47.4 (24.4,71.1)	0.0 (0.0,84.2)	0.0 (0.0,97.5)	44.1	45.8	0.26	0.056	0.211	0.266
Cap.E.7080	285337	282816	186554	252	0.0791	3.42	f	953	Perissodactyla	Equidae	Equus_ovodovi	best	911	0.9559	729	1.2496	2951	726	2903	3.24	++	113	174	44.2 (36.5,52.2)	22.8 (17.0,29.4)	27.3 (6.0,61.0)	14.3 (3.0,36.3)	50.2	50.7	2.22	0.179	0.86	0.208
Cap.E.7080	285337	282816	186554	31	0.003067	14.0	f	148	Chiroptera	Phyllostomidae	Rhinophylla_pumilio	best	61	0.4121	52	1.1730	542	52	542	0.23	+	7	17	50.0 (18.7,81.3)	14.3 (1.8,42.8)	0.0 (0.0,97.5)	0.0 (0.0,84.2)	49.0	48.2	0.15	0.032	0.126	0.257
Cap.E.7080	285337	282816	186554	31	0.005347	4.81	f	436	Carnivora	Felidae	Panthera_uncia	best	259	0.5940	231	1.1212	1353	228	1282	1.02	++	47	85	46.3 (32.6,60.4)	30.4 (20.5,41.8)	50.0 (6.8,93.2)	33.3 (4.3,77.7)	52.7	51.1	0.72	0.08	0.472	0.17
Cap.E.7080	285337	282816	186554	359	0.04692	6.91	f	507	Carnivora	Canidae	Cuon_alpinus	best	424	0.8362	375	1.1306	2219	366	2153	1.63	+	51	78	43.0 (32.4,54.2)	13.6 (7.6,21.8)	0.0 (0.0,84.2)	0.0 (0.0,36.9)	54.7	55.2	1.23	0.133	0.662	0.2
Cap.E.7080	285337	282816	186554	43	0.004956	46.1	f	526	Rodentia	Cricetidae	Ondatra_zibethicus	best	314	0.5969	268	1.1716	785	268	785	1.19	+	33	66	54.2 (39.2,68.6)	15.2 (6.3,28.9)	0.0 (0.0,97.5)	0.0 (0.0,70.8)	48.3	46.3	0.79	0.048	0.502	0.095
Cap.E.7080	285337	282816	186554	478	0.06799	5.95	f	782	Perissodactyla	Rhinocerotidae	Coelodonta_antiquitatis	best	730	0.9335	606	1.2046	3145	604	3096	2.70	++	79	137	41.2 (32.2,50.6)	23.8 (17.3,31.4)	54.5 (23.4,83.3)	31.6 (12.6,56.6)	53.1	53.4	1.95	0.191	0.822	0.232
Cap.E.7080	285337	282816	186554	73	0.02149	1.37	f	174	Carnivora	Ursidae	Ursus_arctos	best	98	0.5632	81	1.2098	1399	75	1268	0.33	+	11	25	20.0 (4.3,48.1)	42.9 (21.8,66.0)	50.0 (1.3,98.7)	100.0 (2.5,100.0)	49.6	47.2	0.23	0.082	0.187	0.437
Cap.E.7080	285337	282816	186554	9	0.001742	7.56	f	308	Rodentia	Muridae	Rattus_andamanensis	best	133	0.4318	110	1.2090	601	109	579	0.48	++	29	46	57.7 (36.9,76.6)	43.8 (26.4,62.3)	0.0 (0.0,97.5)	0.0 (0.0,52.2)	47.9	44.2	0.32	0.036	0.248	0.148
Cap.E.7081	259264	257291	172392	1	0.0008576	2.0	f	79	Proboscidea	Elephantidae	Mammuthus_primigenius	best	48	0.6075	45	1.0666	634	45	634	0.19	-	4	10	36.4 (10.9,69.2)	0.0 (0.0,30.8)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.7	47.2	0.11	0.037	0.1	0.376
Cap.E.7081	259264	257291	172392	10	0.001313	20.3	f	258	Rodentia	Muridae	Rattus_norvegicus	best	38	0.1472	35	1.0857	423	35	423	0.14	++	7	14	50.0 (11.8,88.2)	33.3 (11.8,61.6)	33.3 (0.8,90.6)	100.0 (2.5,100.0)	46.0	44.4	0.09	0.025	0.083	0.311
Cap.E.7081	259264	257291	172392	10	0.001431	1.3	f	178	Eulipotyphla	Soricidae	Sorex_roboratus	best	106	0.5955	86	1.2325	398	84	391	0.35	+	26	40	63.9 (46.2,79.2)	17.6 (6.8,34.5)	100.0 (29.2,100.0)	27.3 (6.0,61.0)	48.9	48.1	0.24	0.023	0.193	0.12
Cap.E.7081	259264	257291	172392	15	0.002047	1.07	f	81	Rodentia	Spalacidae	Eospalax_smithii	best	12	0.1481	12	1.0000	535	12	535	0.05	-	0	3	0.0 (0.0,97.5)	0.0 (0.0,70.8)	N/A (N/A,N/A)	N/A (N/A,N/A)	56.6	48.0	0.04	0.032	0.036	0.908
Cap.E.7081	259264	257291	172392	17	0.001834	7.0	f	325	Rodentia	Sciuridae	Tamias_striatus	best	112	0.3446	103	1.0873	709	92	678	0.38	+	17	25	63.6 (40.7,82.8)	20.0 (4.3,48.1)	N/A (N/A,N/A)	0.0 (0.0,70.8)	43.3	40.7	0.26	0.042	0.211	0.202
Cap.E.7081	259264	257291	172392	2	0.0006995	1.0	f	100	Carnivora	Canidae	Canis_lupus_chanco	best	58	0.5800	57	1.0175	1415	55	1335	0.23	-	4	11	18.2 (2.3,51.8)	16.7 (2.1,48.4)	0.0 (0.0,97.5)	0.0 (0.0,97.5)	52.4	58.9	0.17	0.084	0.145	0.581
Cap.E.7081	259264	257291	172392	20	0.002541	3.5	f	340	Primates	Cercopithecidae	Macaca_sylvanus	best	154	0.4529	140	1.1000	633	138	626	0.58	+	17	35	27.7 (15.6,42.6)	9.8 (2.7,23.1)	N/A (N/A,N/A)	0.0 (0.0,84.2)	50.7	51.4	0.42	0.038	0.315	0.121
Cap.E.7081	259264	257291	172392	20	0.005888	1.45	f	174	Carnivora	Ursidae	Ursus_arctos	best	71	0.4080	59	1.2033	901	57	814	0.24	+	13	20	25.0 (3.2,65.1)	52.2 (30.6,73.2)	33.3 (0.8,90.6)	100.0 (2.5,100.0)	47.7	42.7	0.16	0.052	0.135	0.39
Cap.E.7081	259264	257291	172392	208	0.05442	30.1	f	7229	Artiodactyla	Bovidae	Capra_sibirica	best	6570	0.9088	5331	1.2324	5475	5266	5431	22.31	++	635	1083	34.3 (31.6,37.1)	19.1 (17.0,21.4)	26.2 (13.9,42.0)	11.2 (5.7,19.2)	58.4	58.9	18.82	0.33	0.999	0.33
Cap.E.7081	259264	257291	172392	22	0.003072	1.23	f	126	Chiroptera	Phyllostomidae	Artibeus_jamaicensis	best	35	0.2777	32	1.0937	491	28	445	0.11	+	6	10	50.0 (11.8,88.2)	37.5 (8.5,75.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.9	45.4	0.08	0.029	0.074	0.396
Cap.E.7081	259264	257291	172392	2229	0.2698	83.8	f	24312	Carnivora	Hyaenidae	Crocuta_crocuta	best	24125	0.9923	15732	1.5334	7397	15518	7297	65.76	++	1767	2742	32.0 (30.5,33.4)	14.9 (13.8,16.1)	39.0 (31.4,47.0)	18.9 (14.8,23.6)	58.9	61.2	54.2	0.431	1.0	0.431
Cap.E.7081	259264	257291	172392	224	0.07031	2.77	f	690	Perissodactyla	Equidae	Equus_ovodovi	best	644	0.9333	576	1.1180	3055	574	2972	2.43	+	68	118	33.8 (26.4,41.8)	12.1 (7.2,18.7)	16.7 (0.4,64.1)	11.1 (0.3,48.2)	51.1	51.3	1.79	0.186	0.795	0.234
Cap.E.7081	259264	257291	172392	26	0.004084	3.62	f	220	Primates	Cebidae	Leontopithecus_rosalia	best	125	0.5681	113	1.1061	362	111	335	0.47	+	15	29	10.3 (2.2,27.4)	41.4 (23.5,61.1)	0.0 (0.0,70.8)	0.0 (0.0,84.2)	55.1	57.3	0.36	0.021	0.278	0.077
Cap.E.7081	259264	257291	172392	26	0.04815	5.81	f	709	Artiodactyla	Cervidae	Cervus_canadensis_songaricus	best	366	0.5162	308	1.1883	1778	307	1738	1.30	++	47	72	52.2 (39.7,64.6)	20.6 (11.5,32.7)	100.0 (2.5,100.0)	14.3 (0.4,57.9)	49.5	50.5	0.92	0.108	0.557	0.194
Cap.E.7081	259264	257291	172392	357	0.05078	2.66	f	351	Perissodactyla	Rhinocerotidae	Coelodonta_antiquitatis	best	317	0.9031	293	1.0819	2560	293	2560	1.24	++	38	66	37.5 (24.9,51.5)	25.7 (16.0,37.6)	100.0 (2.5,100.0)	12.5 (0.3,52.7)	51.0	51.1	0.9	0.155	0.551	0.282
Cap.E.7081	259264	257291	172392	38	0.00438	51.8	f	551	Rodentia	Cricetidae	Ondatra_zibethicus	best	347	0.6297	306	1.1339	677	306	677	1.29	++	36	61	38.7 (26.6,51.9)	21.7 (12.1,34.2)	50.0 (1.3,98.7)	50.0 (1.3,98.7)	49.3	48.2	0.92	0.041	0.557	0.074
Cap.E.7081	259264	257291	172392	43	0.005652	6.7	f	130	Carnivora	Viverridae	Arctictis_binturong_albifrons	best	76	0.5846	67	1.1343	677	67	677	0.28	-	5	12	20.0 (2.5,55.6)	18.8 (4.0,45.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	52.0	57.3	0.2	0.04	0.168	0.241
Cap.E.7081	259264	257291	172392	44	0.00424	34.1	f	601	Chiroptera	Vespertilionidae	Lasionycteris_noctivagans	best	208	0.3460	178	1.1685	581	175	567	0.74	+	23	43	44.7 (28.6,61.7)	21.4 (8.3,41.0)	0.0 (0.0,84.2)	0.0 (0.0,97.5)	44.4	44.8	0.48	0.035	0.351	0.102
Cap.E.7081	259264	257291	172392	52	0.01037	2.71	f	509	Carnivora	Felidae	Panthera_pardus	best	261	0.5127	241	1.0829	1436	240	1397	1.01	++	43	73	36.4 (23.8,50.4)	31.6 (21.6,43.1)	33.3 (4.3,77.7)	40.0 (5.3,85.3)	53.7	53.5	0.76	0.084	0.489	0.172
Cap.E.7081	259264	257291	172392	6	0.001482	4.0	f	136	Carnivora	Mustelidae	Martes_americana	best	20	0.1470	19	1.0526	543	19	543	0.08	-	0	1	0.0 (0.0,97.5)	0.0 (0.0,84.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	50.3	42.0	0.05	0.032	0.049	0.66
Cap.E.7081	259264	257291	172392	6	0.002301	1.0	f	359	Primates	Hominidae	Homo_sapiens	fixed	198	0.5515	175	1.1314	6115	-	-	0.74	+	21	37	31.2 (18.7,46.3)	12.1 (5.0,23.3)	100.0 (2.5,100.0)	16.7 (0.4,64.1)	46.5	45.8	0.49	0.369	0.351	1.049
Cap.E.7082	252273	250722	167692	10	0.001062	1.4	f	369	Rodentia	Sciuridae	Callosciurus_notatus	best	114	0.3089	101	1.1287	932	97	919	0.41	+	13	25	16.0 (4.5,36.1)	31.0 (15.3,50.8)	0.0 (0.0,70.8)	N/A (N/A,N/A)	45.5	46.7	0.28	0.056	0.22	0.254
Cap.E.7082	252273	250722	167692	10	0.001313	21.9	f	279	Rodentia	Muridae	Rattus_norvegicus	best	62	0.2222	52	1.1923	415	52	415	0.22	++	16	22	62.5 (24.5,91.5)	57.9 (33.5,79.7)	0.0 (0.0,97.5)	0.0 (0.0,97.5)	44.2	43.7	0.14	0.025	0.116	0.217
Cap.E.7082	252273	250722	167692	10	0.001571	5.5	f	208	Primates	Cebidae	Leontopithecus_rosalia	best	130	0.6250	123	1.0569	490	120	468	0.51	+	13	28	23.5 (10.7,41.2)	25.0 (8.7,49.1)	0.0 (0.0,97.5)	0.0 (0.0,84.2)	56.9	60.4	0.41	0.029	0.305	0.094
Cap.E.7082	252273	250722	167692	14	0.001779	7.29	f	489	Primates	Cercopithecidae	Macaca_sylvanus	best	156	0.3190	145	1.0758	697	143	688	0.61	++	21	35	22.5 (10.8,38.5)	31.7 (18.1,48.1)	50.0 (1.3,98.7)	20.0 (0.5,71.6)	51.9	50.2	0.45	0.042	0.329	0.127
Cap.E.7082	252273	250722	167692	14	0.00208	3.79	f	176	Eulipotyphla	Soricidae	Sorex_sinalis	best	66	0.3750	55	1.2000	638	55	638	0.23	-	12	20	63.2 (38.4,83.7)	0.0 (0.0,17.6)	N/A (N/A,N/A)	0.0 (0.0,70.8)	49.2	44.3	0.15	0.037	0.129	0.285
Cap.E.7082	252273	250722	167692	17	0.002927	5.65	f	149	Carnivora	Mustelidae	Lutra_sumatrana	best	24	0.1610	24	1.0000	700	20	610	0.08	+	6	10	83.3 (35.9,99.6)	100.0 (2.5,100.0)	N/A (N/A,N/A)	N/A (N/A,N/A)	55.8	55.2	0.07	0.042	0.065	0.642
Cap.E.7082	252273	250722	167692	17	0.003036	1.29	f	103	Carnivora	Phocidae	Phoca_groenlandica	best	41	0.3980	36	1.1388	525	36	525	0.15	++	18	25	85.7 (42.1,99.6)	76.5 (50.1,93.2)	100.0 (2.5,100.0)	100.0 (2.5,100.0)	54.2	53.4	0.11	0.031	0.098	0.321
Cap.E.7082	252273	250722	167692	171	0.08671	7.87	f	3948	Artiodactyla	Bovidae	Bison_schoetensacki	best	2798	0.7087	2454	1.1401	4845	2314	4699	9.89	++	302	517	37.1 (33.0,41.3)	20.4 (17.1,23.9)	29.4 (15.1,47.5)	17.9 (8.9,30.4)	54.4	53.3	8.16	0.296	0.999	0.297
Cap.E.7082	252273	250722	167692	19	0.0163	1.05	f	248	Proboscidea	Elephantidae	Mammuthus_primigenius	best	202	0.8145	191	1.0575	1382	191	1382	0.81	++	24	45	43.8 (26.4,62.3)	20.8 (10.5,35.0)	0.0 (0.0,97.5)	0.0 (0.0,70.8)	51.9	48.4	0.59	0.082	0.406	0.202
Cap.E.7082	252273	250722	167692	20	0.002793	1.9	f	115	Chiroptera	Phyllostomidae	Artibeus_jamaicensis	best	36	0.3130	34	1.0588	659	34	659	0.14	-	1	5	20.0 (0.5,71.6)	0.0 (0.0,84.2)	N/A (N/A,N/A)	0.0 (0.0,97.5)	48.8	44.6	0.09	0.039	0.084	0.47
Cap.E.7082	252273	250722	167692	2215	0.2681	92.1	f	25198	Carnivora	Hyaenidae	Crocuta_crocuta	best	24968	0.9908	16662	1.4984	7215	16449	7104	70.30	++	1653	2596	27.5 (26.1,28.9)	14.8 (13.7,16.0)	26.0 (19.1,33.9)	13.3 (9.6,17.8)	61.3	63.7	59.7	0.42	1.0	0.42
Cap.E.7082	252273	250722	167692	23	0.002964	15.1	f	104	Carnivora	Herpestidae	Suricata_suricatta	best	65	0.6250	62	1.0483	471	62	471	0.26	+	7	14	20.0 (2.5,55.6)	41.7 (15.2,72.3)	0.0 (0.0,97.5)	N/A (N/A,N/A)	48.9	49.3	0.17	0.027	0.145	0.19
Cap.E.7082	252273	250722	167692	230	0.05242	7.23	f	1404	Artiodactyla	Cervidae	Capreolus_pygargus	best	1178	0.8390	1054	1.1176	3036	1051	3029	4.49	++	135	199	40.4 (33.7,47.3)	19.0 (14.5,24.2)	28.6 (3.7,71.0)	8.0 (1.0,26.0)	56.5	55.3	3.64	0.185	0.959	0.193
Cap.E.7082	252273	250722	167692	253	0.07941	5.26	f	1316	Perissodactyla	Equidae	Equus_ovodovi	best	1269	0.9642	1102	1.1515	3109	1099	3034	4.69	++	185	272	41.8 (36.0,47.8)	24.9 (20.1,30.2)	47.1 (23.0,72.2)	25.8 (11.9,44.6)	49.6	50.1	3.33	0.189	0.947	0.199
Cap.E.7082	252273	250722	167692	41	0.004726	52.8	f	487	Rodentia	Cricetidae	Ondatra_zibethicus	best	286	0.5872	251	1.1394	626	251	626	1.07	+	31	57	49.0 (34.8,63.4)	12.0 (4.5,24.3)	N/A (N/A,N/A)	0.0 (0.0,45.9)	49.1	48.4	0.75	0.038	0.486	0.078
Cap.E.7082	252273	250722	167692	457	0.06501	4.32	f	614	Perissodactyla	Rhinocerotidae	Coelodonta_antiquitatis	best	558	0.9087	496	1.1250	2740	496	2740	2.12	++	80	130	41.2 (32.1,50.8)	34.8 (26.1,44.2)	63.6 (30.8,89.1)	50.0 (23.0,77.0)	51.6	53.4	1.55	0.166	0.747	0.223
Cap.E.7082	252273	250722	167692	5	0.001917	1.0	f	388	Primates	Hominidae	Homo_sapiens	fixed	204	0.5257	182	1.1208	6021	-	-	0.77	+	23	40	35.7 (21.6,52.0)	16.3 (7.3,29.7)	0.0 (0.0,97.5)	0.0 (0.0,52.2)	47.0	47.2	0.51	0.363	0.365	0.993
Cap.E.7082	252273	250722	167692	50	0.006572	6.54	f	184	Carnivora	Viverridae	Arctictis_binturong	best	118	0.6413	108	1.0925	999	108	999	0.46	+	13	27	40.0 (21.1,61.3)	17.4 (5.0,38.8)	100.0 (2.5,100.0)	50.0 (1.3,98.7)	54.9	50.5	0.35	0.06	0.271	0.222
Cap.E.7082	252273	250722	167692	50	0.008624	5.2	f	487	Carnivora	Felidae	Panthera_uncia	best	299	0.6139	261	1.1455	1524	261	1524	1.11	++	56	96	40.8 (29.3,53.2)	39.0 (28.0,50.8)	37.5 (8.5,75.5)	23.1 (5.0,53.8)	53.6	53.2	0.83	0.09	0.521	0.174
Cap.E.7082	252273	250722	167692	55	0.01619	1.44	f	168	Carnivora	Ursidae	Ursus_arctos	best	81	0.4821	72	1.1250	965	72	965	0.30	+	12	26	27.3 (6.0,61.0)	55.6 (30.8,78.5)	50.0 (1.3,98.7)	50.0 (1.3,98.7)	50.0	44.2	0.21	0.056	0.17	0.332
Cap.E.7082	252273	250722	167692	7	0.001107	6.14	f	513	Chiroptera	Vespertilionidae	Myotis_ruber	best	149	0.2904	130	1.1461	488	127	416	0.54	++	16	41	30.8 (14.3,51.8)	23.5 (10.7,41.2)	0.0 (0.0,70.8)	0.0 (0.0,84.2)	45.3	45.3	0.34	0.028	0.265	0.108
Cap.E.7082	252273	250722	167692	9	0.003148	3.78	f	240	Carnivora	Canidae	Canis_lupus_chanco	best	188	0.7833	177	1.0621	1572	175	1540	0.74	++	30	43	47.7 (32.5,63.3)	20.4 (10.2,34.3)	33.3 (0.8,90.6)	12.5 (0.3,52.7)	50.3	49.4	0.53	0.093	0.374	0.25
Cap.E.7083	248097	246374	170723	11	0.001634	11.8	f	185	Eulipotyphla	Soricidae	Sorex_sinalis	best	63	0.3405	51	1.2352	553	49	477	0.21	+	13	21	72.2 (46.5,90.3)	7.1 (0.2,33.9)	100.0 (2.5,100.0)	25.0 (0.6,80.6)	47.6	44.4	0.13	0.032	0.116	0.276
Cap.E.7083	248097	246374	170723	11	0.001687	1.45	f	142	Carnivora	Mustelidae	Mustela_kathiah	best	23	0.1619	22	1.0454	580	22	580	0.09	-	3	5	50.0 (11.8,88.2)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	58.4	54.4	0.07	0.035	0.066	0.53
Cap.E.7083	248097	246374	170723	12	0.01742	2.58	f	539	Carnivora	Felidae	Panthera_leo_persica	best	355	0.6586	306	1.1601	2275	303	2224	1.30	++	53	84	35.7 (24.6,48.1)	34.5 (24.6,45.4)	25.0 (3.2,65.1)	33.3 (4.3,77.7)	54.6	54.8	0.99	0.135	0.583	0.231
Cap.E.7083	248097	246374	170723	14	0.00191	1.21	f	94	Rodentia	Spalacidae	Eospalax_smithii	best	10	0.1063	9	1.1111	394	8	378	0.03	-	0	2	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	56.2	56.0	0.03	0.024	0.026	0.919
Cap.E.7083	248097	246374	170723	14	0.001988	1.07	f	107	Chiroptera	Pteropodidae	Casinycteris_ophiodon	best	30	0.2803	30	1.0000	487	26	458	0.11	-	3	8	60.0 (14.7,94.7)	0.0 (0.0,52.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	54.1	50.8	0.09	0.029	0.083	0.355
Cap.E.7083	248097	246374	170723	15	0.00197	15.9	f	346	Rodentia	Muridae	Rattus_norvegicus	best	72	0.2080	64	1.1250	459	64	459	0.27	+	14	22	60.0 (32.3,83.7)	25.0 (8.7,49.1)	N/A (N/A,N/A)	0.0 (0.0,70.8)	44.7	45.0	0.17	0.028	0.143	0.196
Cap.E.7083	248097	246374	170723	16	0.002033	2.12	f	601	Primates	Cercopithecidae	Macaca_sylvanus	best	180	0.2995	158	1.1392	794	155	777	0.66	++	19	44	38.7 (21.8,57.8)	22.0 (10.6,37.6)	66.7 (9.4,99.2)	66.7 (9.4,99.2)	48.4	48.4	0.46	0.047	0.334	0.143
Cap.E.7083	248097	246374	170723	1913	0.2315	74.8	f	18253	Carnivora	Hyaenidae	Crocuta_crocuta	best	18006	0.9864	12611	1.4278	6555	12431	6470	53.69	++	1473	2374	32.2 (30.5,33.8)	16.9 (15.6,18.3)	30.8 (23.1,39.4)	15.8 (11.6,20.9)	59.7	61.2	43.98	0.382	1.0	0.382
