RG	ReadsRaw	ReadsFiltered	ReadsLengthfiltered	SpeciesKmers	KmerCoverage	KmerDupRate	ExtractLVL	ReadsExtracted	Order	Family	Species	Reference	ReadsMapped	ProportionMapped	ReadsDeduped	DuplicationRate	CoveredBP	ReadsBedfiltered	PostBedCoveredBP	FamPercentage	Ancientness	ReadsDeam(1term)	ReadsDeam(3term)	Deam5(95ci)	Deam3(95ci)	Deam5Cond(95ci)	Deam3Cond(95ci)	MeanFragmentLength	MeanFragmentLength(3term)	Coverage	Breadth	ExpectedBreadth	ProportionExpectedBreadth
Cap.E.6868	2933293	2890297	1397741	201	0.02699	41.7	f	19181	Carnivora	Mustelidae	Gulo_gulo	best	1037	0.0540	65	15.9538	2013	51	1850	1.03	++	13	19	41.2 (18.4,67.1)	40.0 (16.3,67.7)	0.0 (0.0,97.5)	0.0 (0.0,84.2)	42.9	41.0	0.17	0.121	0.14	0.866
Cap.E.6868	2933293	2890297	1397741	213	0.0745	32.0	f	48124	Carnivora	Canidae	Canis_lupus_chanco	best	43495	0.9038	1727	25.1852	14257	1678	14027	33.94	++	422	629	61.9 (57.0,66.7)	55.6 (50.3,60.8)	55.6 (41.4,69.1)	58.8 (44.2,72.4)	45.2	44.9	4.65	0.849	0.983	0.864
Cap.E.6868	2933293	2890297	1397741	2215	0.389	50.6	f	57639	Carnivora	Ursidae	Ursus_spelaeus	best	54542	0.9462	1749	31.1846	14471	1697	14303	34.32	++	452	669	66.7 (61.9,71.2)	53.6 (48.6,58.6)	64.2 (49.8,76.9)	57.6 (44.1,70.4)	47.2	47.3	4.9	0.862	0.986	0.873
Cap.E.6868	2933293	2890297	1397741	24	0.004424	2.33	f	3066	Carnivora	Phocidae	Phoca_fasciata	best	32	0.0104	6	5.3333	205	6	205	0.12	-	1	1	N/A (N/A,N/A)	100.0 (2.5,100.0)	N/A (N/A,N/A)	N/A (N/A,N/A)	40.3	44.0	0.01	0.012	0.012	0.965
Cap.E.6868	2933293	2890297	1397741	26	0.002395	70.5	f	11081	Dasyuromorphia	Dasyuridae	Antechinus_flavipes	best	1038	0.0936	253	4.1027	218	1	46	0.02	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	46.0	N/A	0.7	0.012	0.465	0.026
Cap.E.6868	2933293	2890297	1397741	27	0.00377	981.0	f	6382	Chiroptera	Phyllostomidae	Artibeus_jamaicensis	best	164	0.0256	39	4.2051	278	39	278	0.78	-	0	3	0.0 (0.0,70.8)	0.0 (0.0,84.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	38.3	36.0	0.08	0.016	0.076	0.219
Cap.E.6868	2933293	2890297	1397741	28	0.004084	14.6	f	8895	Carnivora	Viverridae	Viverra_zibetha	best	146	0.0164	17	8.5882	470	16	432	0.32	+	6	7	80.0 (28.4,99.5)	66.7 (9.4,99.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	50.4	50.6	0.05	0.027	0.043	0.644
Cap.E.6868	2933293	2890297	1397741	29	0.008253	16.9	f	2252	Chiroptera	Rhinolophidae	Rhinolophus_macrotis	best	270	0.1198	24	11.2500	221	24	221	0.48	+	4	4	60.0 (14.7,94.7)	33.3 (0.8,90.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	40.8	44.2	0.05	0.013	0.049	0.262
Cap.E.6868	2933293	2890297	1397741	3	0.004354	29.7	f	5685	Carnivora	Felidae	Panthera_leo_persica	best	4800	0.8443	249	19.2771	6310	246	6256	4.97	++	55	88	54.3 (39.0,69.1)	55.7 (42.4,68.5)	66.7 (22.3,95.7)	40.0 (12.2,73.8)	44.3	44.6	0.65	0.375	0.44	0.851
Cap.E.6868	2933293	2890297	1397741	33	0.02892	5.18	f	1209	Proboscidea	Elephantidae	Mammuthus_columbi	best	847	0.7005	72	11.7638	2924	70	2844	1.41	++	10	19	30.0 (11.9,54.3)	44.4 (13.7,78.8)	N/A (N/A,N/A)	N/A (N/A,N/A)	46.9	43.4	0.2	0.177	0.164	1.077
Cap.E.6868	2933293	2890297	1397741	367	0.0522	13.4	f	1132	Perissodactyla	Rhinocerotidae	Coelodonta_antiquitatis	best	612	0.5406	56	10.9285	2097	54	1999	1.09	++	11	18	54.5 (23.4,83.3)	75.0 (34.9,96.8)	50.0 (1.3,98.7)	100.0 (2.5,100.0)	45.9	47.6	0.15	0.127	0.129	0.987
Cap.E.6868	2933293	2890297	1397741	39	0.02132	26.4	f	22186	Primates	Hominidae	Homo_sapiens	fixed	19902	0.8970	529	37.6219	12071	-	-	10.69	-	14	29	7.7 (3.1,15.2)	6.3 (2.6,12.6)	0.0 (0.0,84.2)	0.0 (0.0,84.2)	68.3	72.7	2.17	0.728	0.854	0.853
Cap.E.6868	2933293	2890297	1397741	44	0.004389	128.0	f	1733	Rodentia	Anomaluridae	Anomalurus_derbianus	best	147	0.0848	17	8.6470	253	3	117	0.06	-	0	0	N/A (N/A,N/A)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	39.0	N/A	0.04	0.014	0.036	0.412
Cap.E.6868	2933293	2890297	1397741	44	0.007191	239.0	f	4651	Primates	Lemuridae	Eulemur_rubriventer	best	1112	0.2390	39	28.5128	285	6	125	0.12	-	0	1	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	40.2	38.0	0.09	0.016	0.083	0.195
Cap.E.6868	2933293	2890297	1397741	5	0.00504	1.2	f	913	Artiodactyla	Cervidae	Cervus_nippon_hortulorum	best	595	0.6516	17	35.0000	559	17	559	0.34	+	4	6	33.3 (0.8,90.6)	57.1 (18.4,90.1)	100.0 (2.5,100.0)	100.0 (2.5,100.0)	41.9	45.5	0.04	0.034	0.037	0.905
Cap.E.6868	2933293	2890297	1397741	62	0.01077	64.4	f	35881	Eulipotyphla	Soricidae	Sorex_araneus	best	4590	0.1279	118	38.8983	3616	114	3524	2.30	++	27	36	58.1 (39.1,75.5)	50.0 (28.2,71.8)	66.7 (9.4,99.2)	66.7 (9.4,99.2)	54.4	52.0	0.38	0.214	0.287	0.745
Cap.E.6868	2933293	2890297	1397741	624	0.07553	43.0	f	3376	Carnivora	Hyaenidae	Crocuta_crocuta	best	3268	0.9680	95	34.4000	2897	89	2647	1.80	++	13	18	35.7 (12.8,64.9)	32.0 (14.9,53.5)	N/A (N/A,N/A)	0.0 (0.0,97.5)	57.1	56.8	0.31	0.169	0.244	0.69
Cap.E.6868	2933293	2890297	1397741	64	0.01675	42.8	f	10636	Artiodactyla	Bovidae	Capra_sibirica	best	6197	0.5826	161	38.4906	3976	158	3836	3.19	++	42	61	65.0 (48.3,79.4)	67.9 (47.6,84.1)	75.0 (19.4,99.4)	60.0 (14.7,94.7)	46.4	45.3	0.45	0.239	0.328	0.73
Cap.E.6868	2933293	2890297	1397741	7	0.001475	41.1	f	1667	Rodentia	Muridae	Rattus_tunneyi	best	1026	0.6154	34	30.1764	538	34	538	0.68	++	7	9	50.0 (15.7,84.3)	60.0 (14.7,94.7)	N/A (N/A,N/A)	0.0 (0.0,84.2)	42.8	42.7	0.08	0.033	0.075	0.435
Cap.E.6868	2933293	2890297	1397741	90	0.01381	38.0	f	870	Artiodactyla	Suidae	Sus_scrofa_domesticus	best	734	0.8436	18	40.7777	738	17	696	0.34	+	5	6	100.0 (2.5,100.0)	55.6 (21.2,86.3)	100.0 (2.5,100.0)	100.0 (2.5,100.0)	57.1	44.7	0.06	0.044	0.051	0.848
Cap.E.6868	2933293	2890297	1397741	94	0.008444	326.0	f	2494	Macroscelidea	Macroscelididae	Elephantulus_edwardii	best	277	0.1110	30	9.2333	217	0	0	0.00	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A	N/A	0.07	0.013	0.065	0.199
Cap.E.6869	2367944	2335930	1141339	1	0.001008	384.0	f	488	Artiodactyla	Cervidae	Cervus_nippon_hortulorum	best	163	0.3340	14	11.6428	569	14	569	0.51	-	4	4	66.7 (9.4,99.2)	66.7 (9.4,99.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	40.6	41.2	0.03	0.034	0.03	1.149
Cap.E.6869	2367944	2335930	1141339	13	0.001631	16.5	f	1291	Rodentia	Cricetidae	Microtus_thomasi	best	174	0.1347	5	34.8000	145	5	145	0.18	-	1	1	50.0 (1.3,98.7)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	39.6	47.0	0.01	0.008	0.01	0.842
Cap.E.6869	2367944	2335930	1141339	15	0.002257	74.3	f	1553	Primates	Cercopithecidae	Macaca_tonkeana	best	270	0.1738	24	11.2500	201	24	201	0.88	-	3	6	50.0 (11.8,88.2)	0.0 (0.0,28.5)	N/A (N/A,N/A)	0.0 (0.0,84.2)	45.8	45.3	0.06	0.012	0.056	0.213
Cap.E.6869	2367944	2335930	1141339	15	0.02177	2.47	f	4538	Carnivora	Felidae	Panthera_leo_persica	best	3444	0.7589	193	17.8445	5473	188	5293	6.92	++	52	85	56.5 (41.1,71.1)	65.1 (49.1,79.0)	50.0 (6.8,93.2)	50.0 (6.8,93.2)	43.2	44.3	0.49	0.325	0.354	0.916
Cap.E.6869	2367944	2335930	1141339	2095	0.3679	43.7	f	46233	Carnivora	Ursidae	Ursus_spelaeus	best	44157	0.9550	1714	25.7625	14187	1675	13916	61.67	++	416	639	67.2 (62.4,71.8)	52.0 (46.6,57.4)	71.1 (55.7,83.6)	57.1 (43.2,70.3)	46.7	46.8	4.76	0.845	0.985	0.858
Cap.E.6869	2367944	2335930	1141339	21	0.002757	47.3	f	902	Rodentia	Muridae	Rattus_norvegicus	best	520	0.5764	16	32.5000	278	16	278	0.58	++	8	10	100.0 (59.0,100.0)	100.0 (15.8,100.0)	100.0 (2.5,100.0)	100.0 (2.5,100.0)	43.1	44.7	0.04	0.017	0.036	0.466
Cap.E.6869	2367944	2335930	1141339	21	0.006591	5.19	f	1361	Perissodactyla	Equidae	Equus_ovodovi	best	185	0.1359	14	13.2142	617	14	617	0.51	+	4	5	100.0 (29.2,100.0)	50.0 (1.3,98.7)	N/A (N/A,N/A)	N/A (N/A,N/A)	45.8	42.2	0.03	0.037	0.033	1.109
Cap.E.6869	2367944	2335930	1141339	23	0.008819	41.0	f	4064	Primates	Hominidae	Homo_sapiens	fixed	2732	0.6722	98	27.8775	4441	-	-	3.60	-	0	1	0.0 (0.0,11.6)	0.0 (0.0,17.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	61.1	91.0	0.36	0.268	0.273	0.98
Cap.E.6869	2367944	2335930	1141339	25	0.002959	3.64	f	7794	Chiroptera	Phyllostomidae	Lophostoma_silvicolum	best	90	0.0115	6	15.0000	171	4	119	0.14	-	0	0	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	38.8	N/A	0.01	0.01	0.013	0.782
Cap.E.6869	2367944	2335930	1141339	37	0.005512	20.0	f	2683	Carnivora	Phocidae	Monachus_monachus	best	300	0.1118	13	23.0769	325	10	254	0.36	-	1	2	100.0 (2.5,100.0)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	48.1	46.0	0.03	0.019	0.033	0.585
Cap.E.6869	2367944	2335930	1141339	42	0.01469	10.1	f	11141	Carnivora	Canidae	Canis_lupus_chanco	best	10539	0.9459	451	23.3680	9122	442	8964	16.27	++	107	171	65.0 (55.0,74.2)	57.8 (46.9,68.1)	66.7 (41.0,86.7)	60.0 (36.1,80.9)	43.0	43.3	1.16	0.543	0.64	0.848
Cap.E.6869	2367944	2335930	1141339	44	0.003762	9.36	f	8355	Dasyuromorphia	Dasyuridae	Sminthopsis_crassicaudata	best	11	0.0013	4	2.7500	115	3	80	0.11	-	1	2	100.0 (2.5,100.0)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	37.3	37.0	0.0	0.006	0.007	0.895
Cap.E.6869	2367944	2335930	1141339	71	0.01858	27.9	f	5523	Artiodactyla	Bovidae	Capra_sibirica	best	3725	0.6744	146	25.5136	4443	142	4248	5.22	++	32	51	58.6 (38.9,76.5)	54.5 (36.4,71.9)	75.0 (19.4,99.4)	50.0 (11.8,88.2)	47.9	48.8	0.42	0.267	0.311	0.86
Cap.E.6869	2367944	2335930	1141339	75	0.01378	40.3	f	12975	Carnivora	Mustelidae	Mustela_erminea	best	955	0.0736	38	25.1315	1011	36	941	1.32	+	14	15	50.0 (6.8,93.2)	100.0 (73.5,100.0)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.9	43.1	0.1	0.061	0.086	0.71
Cap.E.6869	2367944	2335930	1141339	84	0.01195	17.3	f	474	Perissodactyla	Rhinocerotidae	Coelodonta_antiquitatis	best	386	0.8143	17	22.7058	645	17	645	0.62	-	3	5	0.0 (0.0,97.5)	100.0 (29.2,100.0)	N/A (N/A,N/A)	N/A (N/A,N/A)	41.7	38.0	0.04	0.039	0.037	1.05
Cap.E.6869	2367944	2335930	1141339	9	0.001046	1.33	f	488	Rodentia	Sciuridae	Dremomys_rufigenis	best	394	0.8073	18	21.8888	451	17	406	0.62	++	10	13	50.0 (15.7,84.3)	100.0 (59.0,100.0)	33.3 (0.8,90.6)	100.0 (2.5,100.0)	41.9	41.7	0.04	0.027	0.039	0.687
Cap.E.6869	2367944	2335930	1141339	9	0.001333	26.0	f	10718	Chiroptera	Vespertilionidae	Myotis_leibii	best	703	0.0655	12	58.5833	166	11	156	0.40	-	2	3	N/A (N/A,N/A)	100.0 (15.8,100.0)	N/A (N/A,N/A)	N/A (N/A,N/A)	46.6	47.7	0.03	0.009	0.028	0.34
Cap.E.6870	2626072	2585398	1243991	14	0.001756	5.86	f	1016	Rodentia	Cricetidae	Microtus_thomasi	best	71	0.0698	15	4.7333	455	15	455	0.58	+	4	8	75.0 (19.4,99.4)	33.3 (0.8,90.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	45.1	40.6	0.04	0.027	0.036	0.775
Cap.E.6870	2626072	2585398	1243991	14	0.005416	1.0	f	2361	Artiodactyla	Bovidae	Budorcas_taxicolor_taxicolor	best	932	0.3947	20	46.6000	682	20	682	0.77	+	4	5	14.3 (0.4,57.9)	75.0 (19.4,99.4)	0.0 (0.0,84.2)	N/A (N/A,N/A)	43.4	43.8	0.05	0.041	0.045	0.91
Cap.E.6870	2626072	2585398	1243991	15	0.002257	45.5	f	1123	Primates	Cercopithecidae	Macaca_tonkeana	best	70	0.0623	12	5.8333	185	12	185	0.46	-	0	2	0.0 (0.0,70.8)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	40.9	42.5	0.02	0.011	0.025	0.432
Cap.E.6870	2626072	2585398	1243991	19	0.02758	7.63	f	2957	Carnivora	Felidae	Panthera_leo_persica	best	2322	0.7852	104	22.3269	3232	101	3098	3.91	++	26	39	68.2 (45.1,86.1)	56.0 (34.9,75.6)	100.0 (29.2,100.0)	60.0 (14.7,94.7)	42.5	43.9	0.26	0.192	0.208	0.92
Cap.E.6870	2626072	2585398	1243991	2016	0.3541	70.4	f	66590	Carnivora	Ursidae	Ursus_spelaeus	best	63531	0.9540	1851	34.3225	14300	1819	14091	70.53	++	459	694	66.7 (62.0,71.2)	52.0 (47.0,56.9)	74.0 (59.7,85.4)	49.3 (37.6,61.1)	47.4	48.0	5.22	0.852	0.99	0.86
Cap.E.6870	2626072	2585398	1243991	22	0.003072	1940.0	f	10557	Chiroptera	Phyllostomidae	Artibeus_jamaicensis	best	187	0.0177	39	4.7948	268	39	268	1.51	-	1	2	16.7 (0.4,64.1)	0.0 (0.0,70.8)	N/A (N/A,N/A)	0.0 (0.0,97.5)	38.5	44.0	0.09	0.016	0.076	0.21
Cap.E.6870	2626072	2585398	1243991	22	0.006905	8.59	f	712	Perissodactyla	Equidae	Equus_ovodovi	best	122	0.1713	9	13.5555	376	8	334	0.31	-	1	3	50.0 (1.3,98.7)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	41.8	42.7	0.02	0.022	0.02	1.143
Cap.E.6870	2626072	2585398	1243991	24	0.002211	60.6	f	7681	Dasyuromorphia	Dasyuridae	Antechinus_flavipes	best	706	0.0919	168	4.2023	225	2	48	0.07	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	45.5	N/A	0.47	0.012	0.339	0.038
Cap.E.6870	2626072	2585398	1243991	27	0.005011	48.3	f	1533	Carnivora	Phocidae	Lobodon_carcinophaga	best	10	0.0065	6	1.6666	134	1	35	0.03	-	0	0	N/A (N/A,N/A)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	35.0	N/A	0.01	0.007	0.013	0.601
Cap.E.6870	2626072	2585398	1243991	28	0.003676	7.14	f	882	Rodentia	Muridae	Rattus_norvegicus	best	368	0.4172	23	16.0000	413	23	413	0.89	+	7	11	62.5 (24.5,91.5)	28.6 (3.7,71.0)	N/A (N/A,N/A)	0.0 (0.0,84.2)	44.3	40.3	0.06	0.025	0.053	0.473
Cap.E.6870	2626072	2585398	1243991	31	0.00441	55.0	f	784	Perissodactyla	Rhinocerotidae	Coelodonta_antiquitatis	best	434	0.5535	15	28.9333	585	15	585	0.58	-	1	4	0.0 (0.0,84.2)	100.0 (2.5,100.0)	0.0 (0.0,97.5)	N/A (N/A,N/A)	41.0	39.0	0.03	0.035	0.032	1.095
Cap.E.6870	2626072	2585398	1243991	35	0.01224	25.8	f	5547	Carnivora	Canidae	Canis_lupus_chanco	best	4945	0.8914	167	29.6107	4695	163	4568	6.32	++	45	60	60.6 (42.1,77.1)	69.2 (52.4,83.0)	66.7 (9.4,99.2)	66.7 (9.4,99.2)	41.0	41.7	0.4	0.279	0.303	0.923
Cap.E.6870	2626072	2585398	1243991	40	0.00496	61.8	f	460	Rodentia	Sciuridae	Tamiops_maritimus	best	241	0.5239	12	20.0833	330	12	330	0.46	-	2	5	100.0 (15.8,100.0)	0.0 (0.0,84.2)	N/A (N/A,N/A)	0.0 (0.0,97.5)	39.8	40.8	0.02	0.019	0.025	0.795
Cap.E.6870	2626072	2585398	1243991	56	0.008594	33.5	f	658	Artiodactyla	Suidae	Sus_scrofa_domesticus	best	569	0.8647	16	35.5625	882	13	827	0.50	-	0	0	0.0 (0.0,52.2)	0.0 (0.0,70.8)	N/A (N/A,N/A)	N/A (N/A,N/A)	67.2	N/A	0.06	0.052	0.052	1.009
Cap.E.6870	2626072	2585398	1243991	61	0.02282	196.0	f	13842	Carnivora	Mustelidae	Martes_zibellina	best	1606	0.1160	76	21.1315	1491	39	1259	1.51	++	10	17	54.5 (23.4,83.3)	60.0 (26.2,87.8)	66.7 (9.4,99.2)	100.0 (15.8,100.0)	42.5	43.1	0.19	0.09	0.156	0.575
Cap.E.6870	2626072	2585398	1243991	73	0.03991	79.2	f	12615	Primates	Hominidae	Homo_sapiens	fixed	11143	0.8833	277	40.2274	9234	-	-	10.74	-	3	6	1.8 (0.0,9.6)	3.1 (0.4,10.8)	0.0 (0.0,97.5)	N/A (N/A,N/A)	73.4	67.5	1.22	0.557	0.661	0.842
Cap.E.6870	2626072	2585398	1243991	8	0.001407	28.8	f	13820	Chiroptera	Vespertilionidae	Myotis_riparius	best	1699	0.1229	22	77.2272	421	20	404	0.77	-	3	5	100.0 (29.2,100.0)	0.0 (0.0,70.8)	N/A (N/A,N/A)	N/A (N/A,N/A)	42.5	39.6	0.05	0.024	0.047	0.521
Cap.E.6871	2576043	2541224	1306263	10	0.00181	1.0	f	974	Chiroptera	Pteropodidae	Rousettus_aegyptiacus	best	3	0.0030	3	1.0000	133	3	133	0.03	-	0	1	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.3	47.0	0.0	0.007	0.007	1.136
Cap.E.6871	2576043	2541224	1306263	11	0.001396	22.8	f	2529	Rodentia	Cricetidae	Microtus_richardsoni	best	957	0.3784	26	36.8076	526	26	526	0.27	+	6	10	50.0 (6.8,93.2)	66.7 (22.3,95.7)	0.0 (0.0,97.5)	0.0 (0.0,97.5)	44.0	43.2	0.07	0.032	0.06	0.537
Cap.E.6871	2576043	2541224	1306263	17	0.001927	30.7	f	451	Rodentia	Echimyidae	Proechimys_goeldii	best	29	0.0643	5	5.8000	173	4	136	0.04	-	1	2	N/A (N/A,N/A)	50.0 (1.3,98.7)	N/A (N/A,N/A)	N/A (N/A,N/A)	43.2	42.0	0.01	0.01	0.01	0.938
Cap.E.6871	2576043	2541224	1306263	17	0.002558	32.8	f	1693	Primates	Cercopithecidae	Macaca_tonkeana	best	190	0.1122	19	10.0000	310	19	310	0.20	-	1	4	0.0 (0.0,52.2)	20.0 (0.5,71.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	42.5	49.0	0.04	0.018	0.042	0.443
Cap.E.6871	2576043	2541224	1306263	18	0.002363	42.0	f	1131	Rodentia	Muridae	Rattus_norvegicus	best	695	0.6145	32	21.7187	405	32	405	0.34	++	12	19	100.0 (54.1,100.0)	85.7 (42.1,99.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	40.6	41.4	0.07	0.024	0.067	0.365
Cap.E.6871	2576043	2541224	1306263	20	0.003571	28.2	f	3301	Carnivora	Phocidae	Phoca_groenlandica	best	866	0.2623	23	37.6521	346	23	346	0.24	+	5	11	50.0 (11.8,88.2)	22.2 (2.8,60.0)	N/A (N/A,N/A)	0.0 (0.0,84.2)	44.2	43.1	0.06	0.02	0.052	0.395
Cap.E.6871	2576043	2541224	1306263	20	0.005692	112.0	f	2109	Chiroptera	Rhinolophidae	Rhinolophus_macrotis	best	513	0.2432	28	18.3214	341	28	341	0.30	-	1	2	0.0 (0.0,41.0)	33.3 (0.8,90.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	41.4	40.5	0.06	0.02	0.058	0.343
Cap.E.6871	2576043	2541224	1306263	20	0.01394	5.6	f	2888	Artiodactyla	Bovidae	Ovis_canadensis	best	1372	0.4750	88	15.5909	1884	87	1876	0.93	++	20	24	81.2 (54.4,96.0)	50.0 (26.0,74.0)	100.0 (15.8,100.0)	66.7 (9.4,99.2)	47.9	47.5	0.25	0.114	0.201	0.566
Cap.E.6871	2576043	2541224	1306263	21	0.001909	54.5	f	1258	Rodentia	Sciuridae	Ratufa_bicolor	best	447	0.3553	15	29.8000	297	14	261	0.15	+	6	8	66.7 (9.4,99.2)	80.0 (28.4,99.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	40.4	40.2	0.03	0.017	0.031	0.567
Cap.E.6871	2576043	2541224	1306263	21	0.002933	1010.0	f	6669	Chiroptera	Phyllostomidae	Artibeus_jamaicensis	best	291	0.0436	35	8.3142	169	35	169	0.37	-	1	1	14.3 (0.4,57.9)	0.0 (0.0,84.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	37.6	36.0	0.07	0.01	0.067	0.15
Cap.E.6871	2576043	2541224	1306263	21	0.00346	21.5	f	7760	Carnivora	Viverridae	Genetta_genetta	best	983	0.1266	20	49.1500	323	15	278	0.16	-	3	6	50.0 (6.8,93.2)	28.6 (3.7,71.0)	100.0 (2.5,100.0)	50.0 (1.3,98.7)	40.5	40.7	0.05	0.019	0.044	0.432
Cap.E.6871	2576043	2541224	1306263	21	0.004507	1420.0	f	1747	Perissodactyla	Equidae	Equus_asinus	best	547	0.3131	43	12.7209	371	7	298	0.07	-	1	1	50.0 (1.3,98.7)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	42.6	36.0	0.1	0.022	0.088	0.252
Cap.E.6871	2576043	2541224	1306263	216	0.03073	12.9	f	703	Perissodactyla	Rhinocerotidae	Coelodonta_antiquitatis	best	448	0.6372	39	11.4871	1504	38	1455	0.40	+	7	9	66.7 (22.3,95.7)	37.5 (8.5,75.5)	N/A (N/A,N/A)	0.0 (0.0,97.5)	46.9	47.7	0.11	0.091	0.093	0.977
Cap.E.6871	2576043	2541224	1306263	24	0.01312	24.3	f	5583	Primates	Hominidae	Homo_sapiens	fixed	5030	0.9009	233	21.5879	7706	-	-	2.49	-	8	13	5.3 (0.6,17.7)	12.8 (4.8,25.7)	N/A (N/A,N/A)	0.0 (0.0,97.5)	67.8	64.6	0.95	0.465	0.569	0.817
Cap.E.6871	2576043	2541224	1306263	25	0.003594	14000.0	f	19766	Eulipotyphla	Soricidae	Sorex_gracillimus	best	597	0.0302	42	14.2142	470	18	426	0.19	-	2	5	40.0 (5.3,85.3)	0.0 (0.0,84.2)	N/A (N/A,N/A)	0.0 (0.0,97.5)	45.5	47.6	0.1	0.027	0.085	0.325
Cap.E.6871	2576043	2541224	1306263	260	0.09094	22.2	f	15188	Carnivora	Canidae	Canis_lupus_chanco	best	12582	0.8284	849	14.8197	12031	830	11722	8.90	++	203	309	66.7 (59.5,73.3)	55.9 (48.1,63.5)	66.7 (46.0,83.5)	69.2 (48.2,85.7)	43.2	43.6	2.18	0.717	0.855	0.838
Cap.E.6871	2576043	2541224	1306263	3060	0.5374	107.0	f	152286	Carnivora	Ursidae	Ursus_spelaeus	best	146248	0.9603	7937	18.4261	16212	7656	15846	82.13	++	1870	2796	61.9 (59.6,64.1)	53.1 (50.6,55.6)	64.6 (57.9,70.8)	57.4 (51.0,63.6)	49.6	49.2	23.49	0.966	0.999	0.966
Cap.E.6871	2576043	2541224	1306263	35	0.003224	68.9	f	12683	Dasyuromorphia	Dasyuridae	Antechinus_flavipes	best	1190	0.0938	337	3.5311	216	2	43	0.02	-	1	1	N/A (N/A,N/A)	100.0 (2.5,100.0)	N/A (N/A,N/A)	N/A (N/A,N/A)	43.0	43.0	0.96	0.012	0.574	0.021
Cap.E.6871	2576043	2541224	1306263	6	0.01152	1.83	f	682	Artiodactyla	Cervidae	Cervus_nippon_yesoensis	best	154	0.2258	15	10.2666	547	15	547	0.16	++	4	7	100.0 (15.8,100.0)	60.0 (14.7,94.7)	100.0 (2.5,100.0)	100.0 (2.5,100.0)	44.1	42.1	0.03	0.033	0.034	0.953
Cap.E.6871	2576043	2541224	1306263	7	0.01016	4.0	f	3362	Carnivora	Felidae	Panthera_leo_persica	best	2615	0.7778	155	16.8709	4188	149	4091	1.59	++	41	58	60.0 (43.3,75.1)	43.6 (27.8,60.4)	0.0 (0.0,84.2)	0.0 (0.0,97.5)	44.9	46.9	0.41	0.249	0.306	0.813
Cap.E.6871	2576043	2541224	1306263	70	0.006983	37.2	f	690	Rodentia	Anomaluridae	Anomalurus_derbianus	best	70	0.1014	8	8.7500	256	3	127	0.03	-	1	1	N/A (N/A,N/A)	100.0 (2.5,100.0)	N/A (N/A,N/A)	N/A (N/A,N/A)	48.0	51.0	0.02	0.015	0.017	0.86
Cap.E.6871	2576043	2541224	1306263	82	0.03068	173.0	f	16925	Carnivora	Mustelidae	Martes_zibellina	best	1999	0.1181	141	14.1773	2146	65	1808	0.69	++	12	19	45.5 (16.7,76.6)	70.0 (34.8,93.3)	0.0 (0.0,97.5)	N/A (N/A,N/A)	43.4	40.9	0.36	0.129	0.276	0.469
Cap.E.6871	2576043	2541224	1306263	9	0.001143	3.33	f	7357	Chiroptera	Vespertilionidae	Myotis_frater	best	668	0.0907	24	27.8333	393	19	293	0.20	-	2	5	0.0 (0.0,70.8)	100.0 (15.8,100.0)	N/A (N/A,N/A)	N/A (N/A,N/A)	46.0	43.2	0.06	0.022	0.054	0.418
