RG	ReadsRaw	ReadsFiltered	ReadsLengthfiltered	SpeciesKmers	KmerCoverage	KmerDupRate	ExtractLVL	ReadsExtracted	Order	Family	Species	Reference	ReadsMapped	ProportionMapped	ReadsDeduped	DuplicationRate	CoveredBP	ReadsBedfiltered	PostBedCoveredBP	FamPercentage	Ancientness	ReadsDeam(1term)	ReadsDeam(3term)	Deam5(95ci)	Deam3(95ci)	Deam5Cond(95ci)	Deam3Cond(95ci)	MeanFragmentLength	MeanFragmentLength(3term)	Coverage	Breadth	ExpectedBreadth	ProportionExpectedBreadth
Cap.E.7146	2489397	2459854	1516161	28	0.003975	1.86	f	2104	Chiroptera	Pteropodidae	Casinycteris_ophiodon	best	1201	0.5708	277	4.3357	788	271	721	0.91	++	65	102	58.6 (46.2,70.2)	33.8 (23.2,45.7)	33.3 (0.8,90.6)	12.5 (0.3,52.7)	53.3	51.4	0.89	0.047	0.546	0.087
Cap.E.7146	2489397	2459854	1516161	28	0.004809	18.2	f	1645	Carnivora	Herpestidae	Atilax_paludinosus	best	485	0.2948	130	3.7307	726	130	726	0.43	++	24	41	53.1 (34.7,70.9)	30.4 (13.2,52.9)	0.0 (0.0,97.5)	0.0 (0.0,52.2)	45.0	44.0	0.35	0.043	0.265	0.163
Cap.E.7146	2489397	2459854	1516161	3	0.0004482	1.33	f	257	Eulipotyphla	Talpidae	Talpa_occidentalis	best	100	0.3891	51	1.9607	711	51	711	0.17	++	11	18	54.5 (23.4,83.3)	35.7 (12.8,64.9)	0.0 (0.0,97.5)	0.0 (0.0,84.2)	51.4	47.3	0.15	0.041	0.127	0.328
Cap.E.7146	2489397	2459854	1516161	31	0.00407	110.0	f	3628	Rodentia	Muridae	Rattus_norvegicus	best	1016	0.2800	170	5.9764	604	170	604	0.57	++	35	78	69.4 (51.9,83.7)	32.4 (17.4,50.5)	33.3 (0.8,90.6)	33.3 (0.8,90.6)	43.1	43.1	0.44	0.037	0.327	0.113
Cap.E.7146	2489397	2459854	1516161	31	0.005066	1.13	f	1749	Primates	Lemuridae	Eulemur_rubriventer	best	812	0.4642	165	4.9212	341	165	341	0.55	++	25	48	38.7 (21.8,57.8)	69.6 (47.1,86.8)	75.0 (19.4,99.4)	100.0 (29.2,100.0)	45.4	43.9	0.42	0.019	0.314	0.061
Cap.E.7146	2489397	2459854	1516161	33	0.005184	27.7	f	2666	Primates	Cebidae	Leontopithecus_rosalia	best	902	0.3383	211	4.2748	608	201	589	0.67	++	42	73	47.5 (34.3,60.9)	35.0 (20.6,51.7)	0.0 (0.0,52.2)	0.0 (0.0,60.2)	50.1	50.7	0.62	0.036	0.424	0.084
Cap.E.7146	2489397	2459854	1516161	37	0.005167	9.43	f	4892	Chiroptera	Phyllostomidae	Artibeus_jamaicensis	best	390	0.0797	87	4.4827	753	85	711	0.28	++	18	27	60.0 (36.1,80.9)	30.4 (13.2,52.9)	33.3 (0.8,90.6)	25.0 (0.6,80.6)	44.6	45.6	0.23	0.045	0.185	0.244
Cap.E.7146	2489397	2459854	1516161	42	0.004881	11.2	f	5065	Rodentia	Sciuridae	Dremomys_rufigenis	best	1660	0.3277	390	4.2564	1234	366	1160	1.23	++	87	156	38.3 (26.1,51.8)	64.8 (54.8,73.8)	44.4 (13.7,78.8)	44.4 (13.7,78.8)	43.5	43.5	1.02	0.074	0.596	0.125
Cap.E.7146	2489397	2459854	1516161	43	0.004956	491.0	f	6421	Rodentia	Cricetidae	Ondatra_zibethicus	best	3937	0.6131	670	5.8761	751	670	751	2.25	++	119	217	58.5 (49.3,67.3)	38.1 (29.8,46.8)	44.4 (13.7,78.8)	40.0 (12.2,73.8)	46.7	46.5	1.91	0.045	0.815	0.056
Cap.E.7146	2489397	2459854	1516161	48	0.006309	34.1	f	1006	Carnivora	Viverridae	Arctictis_binturong	best	826	0.8210	170	4.8588	887	161	843	0.54	++	32	41	61.3 (42.2,78.2)	42.4 (25.5,60.8)	50.0 (1.3,98.7)	33.3 (0.8,90.6)	50.6	50.0	0.51	0.053	0.367	0.146
Cap.E.7146	2489397	2459854	1516161	52	0.01994	4.56	f	5129	Primates	Hominidae	Homo_sapiens	fixed	1474	0.2873	241	6.1161	5762	-	-	0.81	++	32	42	30.4 (17.7,45.8)	29.0 (18.2,41.9)	0.0 (0.0,97.5)	0.0 (0.0,84.2)	45.6	43.3	0.66	0.347	0.442	0.785
Cap.E.7146	2489397	2459854	1516161	577	0.08208	39.1	f	8198	Perissodactyla	Rhinocerotidae	Coelodonta_antiquitatis	best	7616	0.9290	1628	4.6781	3309	1621	3257	5.45	++	387	597	60.9 (56.0,65.7)	47.9 (42.6,53.2)	69.8 (53.9,82.8)	44.1 (32.1,56.7)	49.9	49.9	4.95	0.201	0.987	0.203
Cap.E.7146	2489397	2459854	1516161	7	0.01016	7.43	f	6276	Carnivora	Felidae	Panthera_leo_persica	best	3414	0.5439	635	5.3763	2128	620	2059	2.08	++	187	293	68.4 (60.9,75.3)	48.3 (40.6,56.0)	72.2 (46.5,90.3)	39.4 (22.9,57.9)	50.0	49.5	1.89	0.126	0.811	0.155
Cap.E.7146	2489397	2459854	1516161	70	0.02061	10.8	f	2197	Carnivora	Ursidae	Ursus_arctos	best	1453	0.6613	337	4.3115	1687	316	1678	1.06	++	71	112	54.8 (42.7,66.5)	46.3 (35.3,57.7)	87.5 (47.3,99.7)	63.6 (30.8,89.1)	52.4	52.7	1.03	0.099	0.598	0.165
Cap.E.7147	2230532	2205631	1266779	10	0.001144	3.3	f	292	Eulipotyphla	Talpidae	Uropsilus_sp._1_FT-2014	best	86	0.2945	17	5.0588	444	17	444	0.08	+	4	4	33.3 (0.8,90.6)	50.0 (11.8,88.2)	N/A (N/A,N/A)	0.0 (0.0,97.5)	46.9	52.8	0.04	0.026	0.041	0.645
Cap.E.7147	2230532	2205631	1266779	10	0.001684	4.8	f	1064	Carnivora	Mustelidae	Mustela_nivalis	best	523	0.4915	111	4.7117	1045	108	1004	0.57	++	21	36	52.0 (31.3,72.2)	40.0 (21.1,61.3)	100.0 (15.8,100.0)	50.0 (6.8,93.2)	54.9	55.9	0.36	0.063	0.276	0.229
Cap.E.7147	2230532	2205631	1266779	11	0.002527	11.8	f	1126	Primates	Cheirogaleidae	Microcebus_tanosi	best	626	0.5559	94	6.6595	554	52	526	0.27	++	23	38	58.3 (27.7,84.8)	85.7 (63.7,97.0)	50.0 (6.8,93.2)	100.0 (15.8,100.0)	46.2	43.7	0.26	0.033	0.205	0.161
Cap.E.7147	2230532	2205631	1266779	19	0.002823	70.1	f	1070	Eulipotyphla	Soricidae	Sorex_sinalis	best	502	0.4691	84	5.9761	747	82	731	0.43	++	24	37	75.0 (50.9,91.3)	36.0 (18.0,57.5)	0.0 (0.0,84.2)	0.0 (0.0,84.2)	46.2	47.7	0.22	0.043	0.179	0.241
Cap.E.7147	2230532	2205631	1266779	20	0.003729	75.2	f	3830	Pholidota	Manidae	Manis_culionensis	best	2183	0.5699	204	10.7009	615	204	615	1.07	++	40	59	45.5 (33.1,58.2)	38.5 (20.2,59.4)	0.0 (0.0,60.2)	N/A (N/A,N/A)	49.4	48.9	0.6	0.037	0.415	0.089
Cap.E.7147	2230532	2205631	1266779	20	0.006995	72.8	f	4955	Carnivora	Canidae	Canis_lupus_chanco	best	4543	0.9168	768	5.9153	2427	737	2330	3.89	++	169	259	49.3 (42.1,56.4)	47.9 (40.2,55.7)	44.0 (24.4,65.1)	55.0 (31.5,76.9)	50.1	49.7	2.29	0.144	0.867	0.166
Cap.E.7147	2230532	2205631	1266779	21	0.001908	15.4	f	441	Dasyuromorphia	Dasyuridae	Sminthopsis_douglasi	best	144	0.3265	36	4.0000	229	36	229	0.19	+	7	11	83.3 (35.9,99.6)	40.0 (5.3,85.3)	N/A (N/A,N/A)	N/A (N/A,N/A)	46.1	44.0	0.1	0.013	0.084	0.163
Cap.E.7147	2230532	2205631	1266779	22	0.002795	22.5	f	3966	Primates	Cercopithecidae	Macaca_sylvanus	best	1466	0.3696	246	5.9593	862	242	847	1.27	++	55	108	50.7 (38.4,63.0)	40.4 (27.6,54.2)	60.0 (14.7,94.7)	30.0 (6.7,65.2)	47.6	47.3	0.7	0.051	0.464	0.111
Cap.E.7147	2230532	2205631	1266779	24	0.02103	37.0	f	5172	Proboscidea	Elephantidae	Mammuthus_columbi	best	4827	0.9332	689	7.0058	2356	689	2356	3.64	++	163	256	61.7 (53.8,69.1)	45.3 (37.4,53.4)	63.2 (38.4,83.7)	48.0 (27.8,68.7)	47.7	48.0	1.99	0.143	0.828	0.172
Cap.E.7147	2230532	2205631	1266779	26	0.003631	6.73	f	4358	Chiroptera	Phyllostomidae	Artibeus_jamaicensis	best	462	0.1060	72	6.4166	781	70	698	0.37	+	8	25	45.5 (16.7,76.6)	21.4 (4.7,50.8)	0.0 (0.0,97.5)	0.0 (0.0,97.5)	44.1	42.6	0.19	0.046	0.156	0.299
Cap.E.7147	2230532	2205631	1266779	27	0.01487	4.07	f	4081	Artiodactyla	Cervidae	Cervus_hanglu_yarkandensis	best	2367	0.5800	255	9.2823	1448	255	1448	1.34	++	72	114	69.2 (57.8,79.2)	38.5 (25.3,53.0)	40.0 (5.3,85.3)	15.4 (1.9,45.4)	46.5	45.4	0.72	0.088	0.472	0.187
Cap.E.7147	2230532	2205631	1266779	28	0.004576	1.21	f	1372	Primates	Lemuridae	Eulemur_rubriventer	best	645	0.4701	108	5.9722	364	108	364	0.57	++	15	35	35.0 (15.4,59.2)	52.9 (27.8,77.0)	100.0 (2.5,100.0)	50.0 (1.3,98.7)	43.5	43.7	0.26	0.02	0.21	0.098
Cap.E.7147	2230532	2205631	1266779	29	0.003834	49.4	f	7232	Rodentia	Cricetidae	Myodes_glareolus	best	4626	0.6396	642	7.2056	1929	634	1906	3.35	++	143	223	57.3 (49.0,65.4)	39.4 (31.8,47.4)	35.3 (14.2,61.7)	37.5 (15.2,64.6)	48.5	46.8	1.9	0.117	0.814	0.144
Cap.E.7147	2230532	2205631	1266779	32	0.004707	13.5	f	1497	Carnivora	Herpestidae	Crossarchus_platycephalus	best	392	0.2618	66	5.9393	825	62	720	0.32	++	18	23	81.2 (54.4,96.0)	66.7 (29.9,92.5)	100.0 (2.5,100.0)	33.3 (0.8,90.6)	51.4	52.6	0.19	0.048	0.161	0.302
Cap.E.7147	2230532	2205631	1266779	32	0.02742	7.09	f	16277	Artiodactyla	Bovidae	Ovis_ammon_ammon	best	9302	0.5714	1488	6.2513	3811	1456	3732	7.69	++	306	497	50.3 (45.0,55.5)	44.6 (39.0,50.4)	45.2 (27.3,64.0)	35.0 (20.6,51.7)	51.2	50.9	4.58	0.229	0.982	0.233
Cap.E.7147	2230532	2205631	1266779	34	0.003247	128.0	f	829	Rodentia	Spalacidae	Rhizomys_sinensis	best	195	0.2352	29	6.7241	268	29	268	0.15	-	2	9	11.1 (0.3,48.2)	20.0 (0.5,71.6)	N/A (N/A,N/A)	0.0 (0.0,97.5)	40.4	41.4	0.07	0.016	0.06	0.267
Cap.E.7147	2230532	2205631	1266779	34	0.005341	25.3	f	2545	Primates	Cebidae	Leontopithecus_rosalia	best	658	0.2585	138	4.7681	478	134	469	0.70	++	21	44	38.7 (21.8,57.8)	43.5 (23.2,65.5)	50.0 (1.3,98.7)	50.0 (1.3,98.7)	51.5	56.4	0.41	0.028	0.308	0.091
Cap.E.7147	2230532	2205631	1266779	341	0.107	36.6	f	12979	Perissodactyla	Equidae	Equus_ovodovi	best	12222	0.9416	1604	7.6197	3631	1601	3617	8.46	++	386	591	60.3 (55.0,65.5)	50.5 (45.3,55.7)	43.8 (26.4,62.3)	41.2 (24.6,59.3)	49.4	49.0	4.82	0.221	0.985	0.224
Cap.E.7147	2230532	2205631	1266779	35	0.004149	17.7	f	382	Carnivora	Eupleridae	Cryptoprocta_ferox	best	175	0.4581	51	3.4313	545	51	545	0.26	++	11	22	75.0 (34.9,96.8)	31.2 (11.0,58.7)	0.0 (0.0,97.5)	N/A (N/A,N/A)	53.0	52.0	0.16	0.032	0.132	0.244
Cap.E.7147	2230532	2205631	1266779	35	0.0046	24.2	f	845	Carnivora	Viverridae	Arctictis_binturong_albifrons	best	623	0.7372	123	5.0650	782	119	771	0.62	++	30	42	57.9 (33.5,79.7)	64.7 (46.5,80.3)	60.0 (14.7,94.7)	100.0 (29.2,100.0)	51.2	51.5	0.37	0.046	0.283	0.165
Cap.E.7147	2230532	2205631	1266779	350	0.04979	33.1	f	4394	Perissodactyla	Rhinocerotidae	Coelodonta_antiquitatis	best	3771	0.8582	605	6.2330	2688	605	2688	3.19	++	167	238	63.9 (55.9,71.4)	49.0 (40.7,57.3)	46.2 (19.2,74.9)	24.0 (9.4,45.1)	49.2	49.4	1.81	0.163	0.797	0.205
Cap.E.7147	2230532	2205631	1266779	43	0.005646	106.0	f	3749	Rodentia	Muridae	Rattus_norvegicus	best	1349	0.3598	149	9.0536	807	149	807	0.78	++	44	75	71.0 (52.0,85.8)	59.0 (42.1,74.4)	50.0 (1.3,98.7)	20.0 (0.5,71.6)	43.6	44.2	0.39	0.049	0.296	0.167
Cap.E.7147	2230532	2205631	1266779	45	0.01281	293.0	f	2948	Chiroptera	Rhinolophidae	Rhinolophus_macrotis	best	2144	0.7272	284	7.5492	400	284	400	1.50	++	49	81	67.3 (52.5,80.1)	30.4 (18.8,44.1)	50.0 (1.3,98.7)	11.1 (0.3,48.2)	46.8	44.5	0.78	0.023	0.501	0.047
Cap.E.7147	2230532	2205631	1266779	49	0.009773	17.9	f	5616	Carnivora	Felidae	Panthera_pardus	best	2967	0.5283	397	7.4735	1922	388	1896	2.05	++	115	200	62.3 (50.6,73.1)	62.7 (53.3,71.4)	50.0 (23.0,77.0)	58.3 (27.7,84.8)	48.6	47.7	1.13	0.113	0.633	0.178
Cap.E.7147	2230532	2205631	1266779	5	0.0008295	6.2	f	1854	Chiroptera	Pteropodidae	Pteropus_vampyrus	best	1116	0.6019	205	5.4439	851	201	830	1.06	++	48	70	59.2 (44.2,73.0)	32.8 (21.0,46.3)	N/A (N/A,N/A)	0.0 (0.0,30.8)	52.7	51.7	0.65	0.051	0.438	0.117
Cap.E.7147	2230532	2205631	1266779	51	0.005927	4.39	f	5543	Rodentia	Sciuridae	Dremomys_rufigenis	best	1897	0.3422	295	6.4305	1064	277	999	1.46	++	67	111	42.5 (27.0,59.1)	74.0 (62.4,83.5)	33.3 (9.9,65.1)	100.0 (39.8,100.0)	43.9	43.8	0.78	0.064	0.501	0.128
Cap.E.7147	2230532	2205631	1266779	56	0.02147	7.64	f	8871	Primates	Hominidae	Homo_sapiens	fixed	3814	0.4299	325	11.7353	8942	-	-	1.71	-	21	38	9.0 (3.4,18.5)	15.6 (9.0,24.5)	0.0 (0.0,84.2)	N/A (N/A,N/A)	49.4	39.8	0.96	0.539	0.574	0.938
Cap.E.7147	2230532	2205631	1266779	8	0.0009254	53.6	f	7983	Chiroptera	Vespertilionidae	Myotis_formosus	best	2434	0.3048	282	8.6312	956	274	872	1.44	++	75	122	60.0 (48.0,71.1)	57.4 (43.2,70.8)	11.1 (0.3,48.2)	20.0 (0.5,71.6)	44.8	45.0	0.73	0.055	0.479	0.116
Cap.E.7147	2230532	2205631	1266779	9	0.0009629	6.0	f	1009	Rodentia	Echimyidae	Proechimys_semispinosus_calidior	best	613	0.6075	67	9.1492	626	67	626	0.35	++	15	32	33.3 (13.3,59.0)	64.3 (35.1,87.2)	0.0 (0.0,97.5)	0.0 (0.0,84.2)	43.9	40.9	0.17	0.037	0.145	0.26
Cap.E.7147	2230532	2205631	1266779	961	0.1163	340.0	f	77026	Carnivora	Hyaenidae	Crocuta_crocuta	best	74743	0.9703	9701	7.7046	5598	9453	5518	49.96	++	2073	3304	57.0 (55.0,59.1)	41.4 (39.3,43.5)	50.9 (44.0,57.9)	35.4 (30.0,41.1)	56.0	56.8	31.75	0.326	0.999	0.326
Cap.E.7147	2230532	2205631	1266779	98	0.02885	14.3	f	1917	Carnivora	Ursidae	Ursus_arctos	best	1185	0.6181	232	5.1077	2072	209	1952	1.10	++	53	79	56.1 (42.4,69.3)	50.0 (35.8,64.2)	62.5 (24.5,91.5)	35.7 (12.8,64.9)	55.2	55.5	0.75	0.121	0.485	0.25
Cap.E.7148	1795258	1767135	1035722	10	0.001271	105.0	f	2221	Primates	Cercopithecidae	Macaca_sylvanus	best	783	0.3525	95	8.2421	572	94	560	0.74	-	10	28	18.2 (5.2,40.3)	21.4 (8.3,41.0)	N/A (N/A,N/A)	0.0 (0.0,70.8)	50.8	49.8	0.29	0.034	0.227	0.151
Cap.E.7148	1795258	1767135	1035722	10	0.008576	7.6	f	970	Proboscidea	Elephantidae	Mammuthus_primigenius	best	772	0.7958	49	15.7551	830	49	830	0.38	+	7	15	20.0 (2.5,55.6)	83.3 (35.9,99.6)	0.0 (0.0,97.5)	N/A (N/A,N/A)	49.9	51.3	0.14	0.049	0.12	0.41
Cap.E.7148	1795258	1767135	1035722	11	0.001853	22.5	f	1052	Carnivora	Mustelidae	Mustela_nivalis	best	595	0.5655	57	10.4385	942	56	904	0.44	-	7	16	30.8 (9.1,61.4)	37.5 (8.5,75.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	57.9	56.9	0.19	0.057	0.16	0.354
Cap.E.7148	1795258	1767135	1035722	12	0.001725	9.5	f	690	Eulipotyphla	Soricidae	Sorex_gracillimus	best	389	0.5637	48	8.1041	450	46	396	0.36	+	11	16	64.3 (35.1,87.2)	10.5 (1.3,33.1)	N/A (N/A,N/A)	0.0 (0.0,60.2)	46.7	47.5	0.13	0.026	0.109	0.241
Cap.E.7148	1795258	1767135	1035722	13	0.001652	4.85	f	3712	Chiroptera	Vespertilionidae	Myotis_frater	best	1142	0.3076	94	12.1489	766	79	655	0.62	-	8	20	22.7 (7.8,45.4)	17.6 (3.8,43.4)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.5	43.5	0.25	0.044	0.2	0.223
Cap.E.7148	1795258	1767135	1035722	14	0.002199	5.64	f	1465	Primates	Cebidae	Leontopithecus_rosalia	best	634	0.4327	67	9.4626	444	66	429	0.52	+	7	9	28.6 (8.4,58.1)	33.3 (9.9,65.1)	100.0 (2.5,100.0)	100.0 (2.5,100.0)	52.6	52.9	0.2	0.026	0.167	0.156
Cap.E.7148	1795258	1767135	1035722	14	0.009428	16.4	f	1958	Carnivora	Felidae	Panthera_tigris_amoyensis	best	1241	0.6338	136	9.1250	1228	132	1150	1.05	++	26	47	29.0 (14.2,48.0)	44.2 (29.1,60.1)	28.6 (3.7,71.0)	66.7 (9.4,99.2)	55.9	52.9	0.44	0.072	0.326	0.221
Cap.E.7148	1795258	1767135	1035722	18	0.01491	21.2	f	671	Artiodactyla	Suidae	Sus_scrofa_taivanus	best	556	0.8286	50	11.1200	614	49	606	0.38	+	6	12	66.7 (22.3,95.7)	22.2 (2.8,60.0)	N/A (N/A,N/A)	0.0 (0.0,84.2)	54.6	52.4	0.16	0.037	0.135	0.275
Cap.E.7148	1795258	1767135	1035722	1830	0.2215	365.0	f	81229	Carnivora	Hyaenidae	Crocuta_crocuta	best	80164	0.9868	7006	11.4421	6732	6862	6694	54.59	++	941	1624	38.3 (36.0,40.6)	20.7 (18.7,22.9)	37.0 (26.6,48.5)	20.3 (14.1,27.7)	63.1	64.2	25.84	0.392	0.999	0.392
Cap.E.7148	1795258	1767135	1035722	25	0.0463	37.0	f	2760	Artiodactyla	Cervidae	Cervus_canadensis_songaricus	best	1714	0.6210	130	13.1846	1060	129	1024	1.02	+	16	27	40.0 (22.7,59.4)	17.4 (5.0,38.8)	N/A (N/A,N/A)	0.0 (0.0,70.8)	49.5	49.5	0.38	0.064	0.29	0.222
Cap.E.7148	1795258	1767135	1035722	268	0.08412	34.9	f	5528	Perissodactyla	Equidae	Equus_ovodovi	best	5339	0.9658	350	15.2542	3179	348	3120	2.76	++	54	83	33.3 (22.9,45.2)	33.3 (23.7,44.1)	14.3 (0.4,57.9)	14.3 (0.4,57.9)	55.2	57.6	1.17	0.193	0.646	0.299
Cap.E.7148	1795258	1767135	1035722	28	0.003975	2.25	f	252	Chiroptera	Pteropodidae	Casinycteris_ophiodon	best	70	0.2777	18	3.8888	451	16	383	0.12	+	4	4	50.0 (11.8,88.2)	25.0 (0.6,80.6)	0.0 (0.0,97.5)	0.0 (0.0,97.5)	45.3	48.5	0.05	0.027	0.044	0.62
Cap.E.7148	1795258	1767135	1035722	31	0.00407	87.9	f	1961	Rodentia	Muridae	Rattus_norvegicus	best	825	0.4207	60	13.7500	407	60	407	0.47	++	15	19	76.9 (46.2,95.0)	50.0 (24.7,75.3)	100.0 (29.2,100.0)	50.0 (11.8,88.2)	44.7	45.4	0.16	0.024	0.135	0.184
Cap.E.7148	1795258	1767135	1035722	36	0.01529	9.39	f	918	Carnivora	Canidae	Vulpes_vulpes	best	402	0.4379	38	10.5789	919	33	841	0.26	+	5	7	42.9 (9.9,81.6)	33.3 (4.3,77.7)	N/A (N/A,N/A)	0.0 (0.0,84.2)	51.9	44.7	0.11	0.054	0.095	0.57
Cap.E.7148	1795258	1767135	1035722	39	0.005446	4.46	f	645	Chiroptera	Phyllostomidae	Artibeus_jamaicensis	best	267	0.4139	35	7.6285	631	35	631	0.27	-	2	8	0.0 (0.0,30.8)	50.0 (6.8,93.2)	0.0 (0.0,97.5)	N/A (N/A,N/A)	47.9	47.9	0.1	0.037	0.084	0.445
Cap.E.7148	1795258	1767135	1035722	40	0.004649	3.98	f	1843	Rodentia	Sciuridae	Dremomys_rufigenis	best	415	0.2251	91	4.5604	833	89	795	0.70	+	14	22	27.3 (6.0,61.0)	42.3 (23.4,63.1)	0.0 (0.0,97.5)	N/A (N/A,N/A)	45.9	50.4	0.25	0.05	0.198	0.253
Cap.E.7148	1795258	1767135	1035722	413	0.05875	45.8	f	4940	Perissodactyla	Rhinocerotidae	Coelodonta_antiquitatis	best	4510	0.9129	328	13.7500	2904	325	2879	2.58	++	57	96	52.1 (40.0,63.9)	30.8 (20.8,42.2)	71.4 (29.0,96.3)	41.7 (15.2,72.3)	53.9	55.6	1.08	0.176	0.614	0.287
Cap.E.7148	1795258	1767135	1035722	44	0.00567	24.3	f	380	Carnivora	Herpestidae	Suricata_suricatta	best	191	0.5026	14	13.6428	296	14	296	0.11	-	2	3	66.7 (9.4,99.2)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	51.1	52.7	0.04	0.017	0.036	0.479
Cap.E.7148	1795258	1767135	1035722	51	0.005878	248.0	f	2674	Rodentia	Cricetidae	Ondatra_zibethicus	best	1725	0.6451	140	12.3214	450	140	450	1.11	+	11	25	26.7 (12.3,45.9)	10.0 (2.1,26.5)	0.0 (0.0,97.5)	N/A (N/A,N/A)	48.8	42.4	0.41	0.027	0.308	0.089
Cap.E.7148	1795258	1767135	1035722	54	0.009484	16.3	f	1164	Carnivora	Ursidae	Ursus_spelaeus	best	679	0.5833	66	10.2878	1191	60	1141	0.47	+	11	12	63.6 (30.8,89.1)	25.0 (7.3,52.4)	N/A (N/A,N/A)	0.0 (0.0,97.5)	57.7	57.8	0.22	0.07	0.177	0.399
Cap.E.7148	1795258	1767135	1035722	6	0.001056	2.17	f	413	Carnivora	Viverridae	Genetta_servalina	best	243	0.5883	31	7.8387	545	28	496	0.22	-	6	8	75.0 (34.9,96.8)	0.0 (0.0,70.8)	N/A (N/A,N/A)	0.0 (0.0,84.2)	55.5	54.2	0.1	0.032	0.087	0.369
Cap.E.7148	1795258	1767135	1035722	89	0.04866	121.0	f	33559	Primates	Hominidae	Homo_sapiens	fixed	27706	0.8255	827	33.5018	14247	-	-	6.58	-	11	18	5.0 (2.2,9.6)	1.6 (0.3,4.7)	0.0 (0.0,97.5)	N/A (N/A,N/A)	63.6	56.7	3.17	0.859	0.939	0.915
Cap.E.7148	1795258	1767135	1035722	94	0.04767	16.8	f	44978	Artiodactyla	Bovidae	Bison_schoetensacki	best	37612	0.8362	3249	11.5764	5862	3031	5773	24.11	++	361	654	40.0 (36.0,44.0)	19.7 (16.8,23.0)	43.5 (23.2,65.5)	15.4 (7.6,26.5)	58.6	59.3	11.68	0.359	0.999	0.359
Cap.E.7149	2510859	2475478	1312774	10	0.008764	49.0	f	8265	Proboscidea	Elephantidae	Mammuthus_columbi	best	8084	0.9781	202	40.0198	1426	202	1426	9.11	++	44	78	65.2 (49.8,78.6)	26.6 (16.3,39.1)	75.0 (19.4,99.4)	33.3 (7.5,70.1)	48.1	49.9	0.58	0.086	0.405	0.213
Cap.E.7149	2510859	2475478	1312774	102	0.03202	54.4	f	7120	Perissodactyla	Equidae	Equus_ovodovi	best	6860	0.9634	182	37.6923	1926	182	1926	8.20	++	32	63	56.8 (41.0,71.7)	27.9 (15.3,43.7)	100.0 (47.8,100.0)	45.5 (16.7,76.6)	50.9	52.1	0.56	0.117	0.392	0.298
Cap.E.7149	2510859	2475478	1312774	132	0.05061	113.0	f	64048	Primates	Hominidae	Homo_sapiens	fixed	48261	0.7535	352	137.1051	9044	-	-	15.87	-	16	33	15.8 (8.4,26.0)	8.6 (3.5,17.0)	100.0 (29.2,100.0)	100.0 (29.2,100.0)	53.5	44.8	1.13	0.545	0.633	0.861
Cap.E.7149	2510859	2475478	1312774	191	0.02717	83.0	f	4317	Perissodactyla	Rhinocerotidae	Coelodonta_antiquitatis	best	4287	0.9930	130	32.9769	1508	130	1508	5.86	++	31	53	46.3 (30.7,62.6)	51.7 (32.5,70.6)	75.0 (19.4,99.4)	42.9 (9.9,81.6)	47.6	48.8	0.37	0.091	0.283	0.324
Cap.E.7149	2510859	2475478	1312774	20	0.001607	49.0	f	1015	Rodentia	Muridae	Mus_musculus_castaneus	best	676	0.6660	42	16.0952	588	42	588	1.89	++	14	18	66.7 (41.0,86.7)	42.9 (9.9,81.6)	100.0 (2.5,100.0)	100.0 (2.5,100.0)	45.2	46.3	0.11	0.036	0.097	0.37
Cap.E.7149	2510859	2475478	1312774	20	0.006993	20.7	f	2210	Primates	Cercopithecidae	Trachypithecus_cristatus	best	56	0.0253	25	2.2400	436	25	436	1.12	-	4	8	50.0 (6.8,93.2)	22.2 (2.8,60.0)	N/A (N/A,N/A)	N/A (N/A,N/A)	43.4	42.1	0.06	0.026	0.055	0.471
Cap.E.7149	2510859	2475478	1312774	26	0.003631	1.62	f	1675	Chiroptera	Phyllostomidae	Artibeus_jamaicensis	best	340	0.2029	24	14.1666	402	24	402	1.08	-	3	6	50.0 (6.8,93.2)	50.0 (1.3,98.7)	N/A (N/A,N/A)	N/A (N/A,N/A)	50.0	49.7	0.07	0.024	0.061	0.391
Cap.E.7149	2510859	2475478	1312774	28	0.003254	2.36	f	823	Rodentia	Sciuridae	Dremomys_rufigenis	best	638	0.7752	40	15.9500	494	37	423	1.66	++	12	18	50.0 (11.8,88.2)	56.2 (29.9,80.2)	N/A (N/A,N/A)	0.0 (0.0,97.5)	42.5	42.4	0.1	0.029	0.089	0.334
Cap.E.7149	2510859	2475478	1312774	36	0.006293	29.0	f	5111	Carnivora	Felidae	Panthera_leo	best	4483	0.8771	136	32.9632	1411	127	1361	5.72	++	30	68	37.0 (19.4,57.6)	47.9 (33.3,62.8)	50.0 (11.8,88.2)	75.0 (19.4,99.4)	49.2	48.6	0.39	0.084	0.297	0.285
Cap.E.7149	2510859	2475478	1312774	43	0.01266	162.0	f	1368	Carnivora	Ursidae	Ursus_arctos	best	1248	0.9122	39	32.0000	858	37	765	1.66	+	6	8	83.3 (35.9,99.6)	33.3 (4.3,77.7)	100.0 (2.5,100.0)	100.0 (2.5,100.0)	50.5	51.8	0.11	0.05	0.096	0.521
