RG	ReadsRaw	ReadsFiltered	ReadsLengthfiltered	SpeciesKmers	KmerCoverage	KmerDupRate	ExtractLVL	ReadsExtracted	Order	Family	Species	Reference	ReadsMapped	ProportionMapped	ReadsDeduped	DuplicationRate	CoveredBP	ReadsBedfiltered	PostBedCoveredBP	FamPercentage	Ancientness	ReadsDeam(1term)	ReadsDeam(3term)	Deam5(95ci)	Deam3(95ci)	Deam5Cond(95ci)	Deam3Cond(95ci)	MeanFragmentLength	MeanFragmentLength(3term)	Coverage	Breadth	ExpectedBreadth	ProportionExpectedBreadth
Cap.E.7266	2191673	2158475	1123966	48	0.00715	14.1	f	3873	Carnivora	Phocidae	Monachus_monachus	best	886	0.2287	45	19.6888	590	44	551	0.39	++	8	12	54.5 (23.4,83.3)	45.5 (16.7,76.6)	75.0 (19.4,99.4)	75.0 (19.4,99.4)	43.0	44.7	0.11	0.035	0.096	0.363
Cap.E.7266	2191673	2158475	1123966	49	0.008008	135.0	f	2373	Primates	Lemuridae	Eulemur_rubriventer	best	431	0.1816	35	12.3142	250	2	81	0.01	-	1	2	0.0 (0.0,97.5)	50.0 (1.3,98.7)	N/A (N/A,N/A)	N/A (N/A,N/A)	40.5	40.5	0.08	0.014	0.075	0.188
Cap.E.7266	2191673	2158475	1123966	66	0.006584	188.0	f	2522	Rodentia	Anomaluridae	Anomalurus_derbianus	best	158	0.0626	18	8.7777	260	2	102	0.01	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	51.0	N/A	0.04	0.015	0.038	0.399
Cap.E.7266	2191673	2158475	1123966	70	0.007152	103.0	f	997	Carnivora	Procyonidae	Nasua_nasua	best	163	0.1634	17	9.5882	404	13	252	0.11	+	4	5	75.0 (19.4,99.4)	66.7 (9.4,99.2)	50.0 (1.3,98.7)	100.0 (2.5,100.0)	45.0	45.8	0.04	0.024	0.039	0.619
Cap.E.7266	2191673	2158475	1123966	8	0.001327	1.62	f	555	Chiroptera	Pteropodidae	Pteropus_vampyrus	best	35	0.0630	8	4.3750	341	8	341	0.07	-	1	2	100.0 (2.5,100.0)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	42.6	49.0	0.02	0.02	0.018	1.142
Cap.E.7266	2191673	2158475	1123966	8	0.004322	59.6	f	1892	Artiodactyla	Cervidae	Cervus_nippon_yakushimae	best	1266	0.6691	53	23.8867	1302	52	1252	0.47	++	11	23	66.7 (29.9,92.5)	45.5 (16.7,76.6)	N/A (N/A,N/A)	0.0 (0.0,97.5)	43.8	41.8	0.14	0.079	0.117	0.674
Cap.E.7266	2191673	2158475	1123966	92	0.008264	330.0	f	3158	Macroscelidea	Macroscelididae	Elephantulus_edwardii	best	703	0.2226	76	9.2500	302	5	82	0.04	-	1	1	50.0 (1.3,98.7)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	41.0	40.0	0.19	0.018	0.157	0.116
Cap.E.7267	1978527	1950537	1032973	114	0.05781	11.0	f	13714	Artiodactyla	Bovidae	Bison_schoetensacki	best	9357	0.6822	869	10.7675	11820	830	11551	5.62	++	128	197	40.6 (33.7,47.8)	27.6 (21.4,34.5)	41.7 (15.2,72.3)	27.8 (9.7,53.5)	49.4	50.5	2.63	0.724	0.902	0.802
Cap.E.7267	1978527	1950537	1032973	1442	0.4526	21.2	f	15348	Perissodactyla	Equidae	Equus_ovodovi	best	14562	0.9487	1252	11.6309	13045	1227	12735	8.31	++	218	332	39.1 (33.8,44.6)	33.8 (28.4,39.5)	37.5 (21.1,56.3)	34.3 (19.1,52.2)	51.2	51.5	3.91	0.794	0.968	0.82
Cap.E.7267	1978527	1950537	1032973	15	0.002046	13.7	f	336	Primates	Lepilemuridae	Lepilemur_septentrionalis	best	194	0.5773	16	12.1250	168	16	168	0.10	+	6	9	83.3 (35.9,99.6)	20.0 (0.5,71.6)	N/A (N/A,N/A)	0.0 (0.0,97.5)	42.1	42.7	0.03	0.009	0.034	0.288
Cap.E.7267	1978527	1950537	1032973	16	0.002069	2.0	f	331	Rodentia	Echimyidae	Proechimys_roberti	best	9	0.0271	9	1.0000	170	9	170	0.06	-	1	1	25.0 (0.6,80.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	45.9	45.0	0.02	0.01	0.021	0.471
Cap.E.7267	1978527	1950537	1032973	17	0.003582	21.9	f	1417	Rodentia	Muridae	Rattus_tunneyi	best	509	0.3592	25	20.3600	595	23	581	0.15	+	7	12	25.0 (0.6,80.6)	85.7 (42.1,99.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	42.2	41.4	0.06	0.036	0.056	0.65
Cap.E.7267	1978527	1950537	1032973	18	0.002709	16.3	f	1579	Primates	Cercopithecidae	Macaca_tonkeana	best	258	0.1633	28	9.2142	591	27	571	0.18	-	4	9	50.0 (15.7,84.3)	0.0 (0.0,52.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	50.7	46.2	0.08	0.035	0.072	0.492
Cap.E.7267	1978527	1950537	1032973	19	0.003035	2.16	f	6015	Chiroptera	Vespertilionidae	Myotis_yumanensis	best	307	0.0510	24	12.7916	652	24	652	0.16	+	3	6	100.0 (15.8,100.0)	33.3 (0.8,90.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.1	43.0	0.06	0.037	0.052	0.717
Cap.E.7267	1978527	1950537	1032973	20	0.002631	9.1	f	675	Carnivora	Eupleridae	Galidia_elegans	best	495	0.7333	23	21.5217	363	23	363	0.15	+	5	9	57.1 (18.4,90.1)	20.0 (0.5,71.6)	N/A (N/A,N/A)	0.0 (0.0,97.5)	50.7	49.9	0.07	0.021	0.06	0.363
Cap.E.7267	1978527	1950537	1032973	20	0.002875	26200.0	f	23374	Eulipotyphla	Soricidae	Sorex_gracillimus	best	489	0.0209	48	10.1875	448	19	401	0.12	-	3	5	75.0 (19.4,99.4)	0.0 (0.0,60.2)	N/A (N/A,N/A)	0.0 (0.0,97.5)	46.6	46.8	0.11	0.026	0.096	0.272
Cap.E.7267	1978527	1950537	1032973	22	0.01823	4.0	f	532	Artiodactyla	Suidae	Sus_scrofa_taivanus	best	254	0.4774	19	13.3684	485	12	433	0.08	-	1	5	25.0 (0.6,80.6)	0.0 (0.0,70.8)	N/A (N/A,N/A)	N/A (N/A,N/A)	50.6	41.8	0.06	0.029	0.055	0.528
Cap.E.7267	1978527	1950537	1032973	22	0.03193	26.5	f	3633	Carnivora	Felidae	Panthera_leo_persica	best	2680	0.7376	299	8.9632	7038	296	6928	2.00	++	75	118	49.4 (38.2,60.6)	50.7 (38.9,62.4)	57.1 (18.4,90.1)	23.5 (6.8,49.9)	47.2	47.4	0.83	0.418	0.523	0.799
Cap.E.7267	1978527	1950537	1032973	24	0.003501	7.92	f	122	Eulipotyphla	Talpidae	Uropsilus_soricipes	best	17	0.1393	7	2.4285	290	7	290	0.04	-	0	0	0.0 (0.0,84.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	46.9	N/A	0.01	0.017	0.017	1.01
Cap.E.7267	1978527	1950537	1032973	28	0.002501	6.11	f	574	Rodentia	Dipodidae	Eozapus_setchuanus	best	12	0.0209	3	4.0000	139	3	139	0.02	-	0	0	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	46.7	N/A	0.0	0.008	0.007	1.136
Cap.E.7267	1978527	1950537	1032973	28	0.003254	1.93	f	1921	Rodentia	Sciuridae	Dremomys_rufigenis	best	493	0.2566	54	9.1296	775	50	771	0.33	++	19	28	60.0 (32.3,83.7)	50.0 (27.2,72.8)	0.0 (0.0,84.2)	0.0 (0.0,70.8)	42.2	42.7	0.14	0.046	0.116	0.4
Cap.E.7267	1978527	1950537	1032973	30	0.002763	40.7	f	8221	Dasyuromorphia	Dasyuridae	Antechinus_flavipes	best	762	0.0926	254	3.0000	256	2	86	0.01	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	43.0	N/A	0.71	0.014	0.467	0.031
Cap.E.7267	1978527	1950537	1032973	3096	0.5437	59.2	f	82669	Carnivora	Ursidae	Ursus_spelaeus	best	78384	0.9481	7312	10.7199	16177	7071	15807	47.90	++	1953	2830	63.2 (61.0,65.3)	52.2 (49.7,54.6)	59.7 (53.2,66.1)	46.5 (40.8,52.3)	48.7	48.6	21.23	0.964	0.999	0.964
Cap.E.7267	1978527	1950537	1032973	313	0.04452	5.75	f	1394	Perissodactyla	Rhinocerotidae	Coelodonta_antiquitatis	best	1055	0.7568	80	13.1875	2626	80	2626	0.54	++	23	30	42.9 (21.8,66.0)	55.6 (35.3,74.5)	25.0 (0.6,80.6)	25.0 (0.6,80.6)	47.4	48.5	0.23	0.159	0.184	0.866
Cap.E.7267	1978527	1950537	1032973	313	0.1095	14.9	f	18036	Carnivora	Canidae	Canis_lupus_chanco	best	15570	0.8632	1693	9.1966	14644	1656	14234	11.21	++	385	603	58.5 (53.5,63.4)	49.3 (44.0,54.6)	47.9 (33.3,62.8)	42.6 (29.2,56.8)	45.2	45.2	4.56	0.873	0.982	0.888
Cap.E.7267	1978527	1950537	1032973	34	0.004407	28.4	f	828	Chiroptera	Rhinolophidae	Rhinolophus_formosae	best	100	0.1207	25	4.0000	314	25	314	0.16	-	2	4	0.0 (0.0,36.9)	40.0 (5.3,85.3)	N/A (N/A,N/A)	N/A (N/A,N/A)	41.3	48.5	0.06	0.018	0.052	0.353
Cap.E.7267	1978527	1950537	1032973	35	0.004888	340.0	f	3551	Chiroptera	Phyllostomidae	Artibeus_jamaicensis	best	288	0.0811	40	7.2000	605	40	605	0.27	-	4	6	27.3 (6.0,61.0)	20.0 (0.5,71.6)	N/A (N/A,N/A)	0.0 (0.0,97.5)	42.6	40.7	0.1	0.036	0.086	0.42
Cap.E.7267	1978527	1950537	1032973	35	0.00572	69.5	f	1283	Primates	Lemuridae	Eulemur_rubriventer	best	298	0.2322	29	10.2758	362	9	262	0.06	-	1	2	N/A (N/A,N/A)	100.0 (2.5,100.0)	N/A (N/A,N/A)	N/A (N/A,N/A)	41.8	37.0	0.06	0.02	0.059	0.345
Cap.E.7267	1978527	1950537	1032973	3829	0.4634	51.0	f	33877	Carnivora	Hyaenidae	Crocuta_crocuta	best	33373	0.9851	2824	11.8176	12258	2729	11756	18.48	++	489	748	40.5 (36.9,44.2)	30.1 (26.7,33.6)	29.9 (19.3,42.3)	26.7 (17.1,38.1)	54.8	55.2	9.05	0.715	0.999	0.715
Cap.E.7267	1978527	1950537	1032973	4	0.0007872	18.0	f	322	Chiroptera	Pteropodidae	Pteropus_alecto	best	112	0.3478	12	9.3333	445	12	445	0.08	-	1	1	50.0 (1.3,98.7)	0.0 (0.0,84.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	42.6	43.0	0.03	0.026	0.026	1.001
Cap.E.7267	1978527	1950537	1032973	41	0.004812	19.0	f	3678	Carnivora	Viverridae	Prionodon_pardicolor	best	365	0.0992	18	20.2777	453	17	429	0.11	-	2	10	0.0 (0.0,70.8)	50.0 (6.8,93.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	49.8	48.3	0.05	0.027	0.046	0.576
Cap.E.7267	1978527	1950537	1032973	45	0.005799	12.6	f	507	Carnivora	Herpestidae	Suricata_suricatta	best	70	0.1380	8	8.7500	283	8	283	0.05	-	1	1	25.0 (0.6,80.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	46.6	46.0	0.02	0.016	0.019	0.867
Cap.E.7267	1978527	1950537	1032973	46	0.02515	11.8	f	2606	Primates	Hominidae	Homo_sapiens	fixed	1947	0.7471	145	13.4275	5851	-	-	0.98	-	3	5	3.2 (0.1,16.7)	5.0 (0.6,16.9)	N/A (N/A,N/A)	N/A (N/A,N/A)	56.0	47.0	0.48	0.353	0.351	1.005
Cap.E.7267	1978527	1950537	1032973	46	0.04032	2.26	f	1493	Proboscidea	Elephantidae	Mammuthus_columbi	best	1218	0.8158	231	5.2727	6312	230	6274	1.55	++	57	86	66.7 (52.5,78.9)	55.1 (40.2,69.3)	85.7 (42.1,99.6)	66.7 (29.9,92.5)	43.5	43.8	0.61	0.383	0.416	0.92
Cap.E.7267	1978527	1950537	1032973	49	0.005648	33.2	f	1386	Rodentia	Cricetidae	Ondatra_zibethicus	best	577	0.4163	30	19.2333	433	30	433	0.20	+	4	13	75.0 (19.4,99.4)	20.0 (0.5,71.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	48.1	46.4	0.08	0.026	0.074	0.353
Cap.E.7267	1978527	1950537	1032973	5	0.0009022	1.4	f	340	Primates	Cebidae	Saguinus_mystax	best	107	0.3147	8	13.3750	230	8	230	0.05	-	0	3	0.0 (0.0,70.8)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	52.2	49.7	0.02	0.013	0.022	0.63
Cap.E.7267	1978527	1950537	1032973	5	0.00504	293.0	f	1909	Artiodactyla	Cervidae	Cervus_nippon_hortulorum	best	959	0.5023	63	15.2222	1768	62	1722	0.42	++	11	20	54.5 (23.4,83.3)	37.5 (15.2,64.6)	100.0 (2.5,100.0)	33.3 (0.8,90.6)	46.8	40.5	0.17	0.107	0.146	0.734
Cap.E.7267	1978527	1950537	1032973	57	0.005686	62.5	f	1265	Rodentia	Anomaluridae	Anomalurus_derbianus	best	129	0.1019	11	11.7272	232	6	151	0.04	-	2	3	100.0 (2.5,100.0)	100.0 (2.5,100.0)	N/A (N/A,N/A)	N/A (N/A,N/A)	45.0	41.7	0.02	0.013	0.023	0.578
Cap.E.7267	1978527	1950537	1032973	62	0.009236	18.8	f	2077	Carnivora	Phocidae	Monachus_monachus	best	389	0.1872	28	13.8928	469	25	370	0.16	+	5	5	50.0 (6.8,93.2)	50.0 (11.8,88.2)	0.0 (0.0,97.5)	0.0 (0.0,97.5)	44.4	43.2	0.07	0.028	0.064	0.437
Cap.E.7267	1978527	1950537	1032973	76	0.01793	6.51	f	9164	Carnivora	Mustelidae	Meles_leucurus	best	320	0.0349	42	7.6190	1601	40	1547	0.27	+	7	8	66.7 (29.9,92.5)	22.2 (2.8,60.0)	50.0 (1.3,98.7)	50.0 (1.3,98.7)	46.9	42.4	0.11	0.096	0.099	0.975
Cap.E.7268	2129225	2093732	1034493	10	0.00127	1.0	f	6177	Chiroptera	Vespertilionidae	Myotis_frater	best	76	0.0123	12	6.3333	380	11	334	0.40	-	1	4	50.0 (1.3,98.7)	0.0 (0.0,84.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	43.2	43.8	0.03	0.022	0.026	0.837
Cap.E.7268	2129225	2093732	1034493	100	0.05071	23.2	f	10343	Artiodactyla	Bovidae	Bison_schoetensacki	best	6376	0.6164	195	32.6974	5988	193	5906	7.03	+	17	36	20.6 (8.7,37.9)	27.5 (14.6,43.9)	25.0 (0.6,80.6)	50.0 (1.3,98.7)	48.1	51.0	0.57	0.366	0.397	0.922
Cap.E.7268	2129225	2093732	1034493	107	0.0585	69.6	f	25257	Primates	Hominidae	Homo_sapiens	fixed	21581	0.8544	662	32.5996	11862	-	-	24.13	-	11	24	5.4 (2.0,11.4)	3.4 (1.1,7.7)	0.0 (0.0,97.5)	0.0 (0.0,84.2)	68.0	64.5	2.71	0.715	0.909	0.787
Cap.E.7268	2129225	2093732	1034493	12	0.001576	38.4	f	724	Rodentia	Muridae	Rattus_norvegicus	best	82	0.1132	5	16.4000	159	5	159	0.18	-	0	2	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	42.2	43.0	0.01	0.009	0.011	0.858
Cap.E.7268	2129225	2093732	1034493	12	0.005769	6.33	f	2507	Carnivora	Phocidae	Phoca_largha	best	492	0.1962	8	61.5000	225	8	225	0.29	+	2	2	100.0 (15.8,100.0)	25.0 (0.6,80.6)	100.0 (2.5,100.0)	100.0 (2.5,100.0)	42.4	49.5	0.02	0.013	0.017	0.758
Cap.E.7268	2129225	2093732	1034493	1270	0.223	40.3	f	25783	Carnivora	Ursidae	Ursus_spelaeus	best	21746	0.8434	708	30.7146	11478	680	11109	24.79	++	150	237	61.4 (53.7,68.7)	42.1 (33.6,51.0)	68.8 (41.3,89.0)	55.0 (31.5,76.9)	46.0	45.2	1.94	0.684	0.821	0.833
Cap.E.7268	2129225	2093732	1034493	19	0.002208	1.21	f	1395	Rodentia	Sciuridae	Dremomys_rufigenis	best	1146	0.8215	16	71.6250	340	16	340	0.58	+	4	8	33.3 (0.8,90.6)	75.0 (19.4,99.4)	N/A (N/A,N/A)	N/A (N/A,N/A)	42.9	41.2	0.04	0.02	0.035	0.571
Cap.E.7268	2129225	2093732	1034493	19	0.002725	16.6	f	34431	Eulipotyphla	Soricidae	Sorex_minutissimus	best	312	0.0090	12	26.0000	335	12	335	0.43	-	0	1	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.8	60.0	0.03	0.019	0.027	0.717
Cap.E.7268	2129225	2093732	1034493	1970	0.2384	45.6	f	15010	Carnivora	Hyaenidae	Crocuta_crocuta	best	14606	0.9730	538	27.1486	8070	527	7841	19.21	++	103	148	44.6 (36.4,53.0)	34.7 (26.2,44.1)	50.0 (15.7,84.3)	22.2 (6.4,47.6)	54.8	56.4	1.71	0.47	0.78	0.603
Cap.E.7268	2129225	2093732	1034493	21	0.001984	952.0	f	10214	Dasyuromorphia	Dasyuridae	Antechinus_arktos	best	397	0.0388	118	3.3644	214	0	0	0.00	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A	N/A	0.36	0.012	0.273	0.045
Cap.E.7268	2129225	2093732	1034493	21	0.002776	4.14	f	2223	Rodentia	Cricetidae	Myodes_glareolus	best	1662	0.7476	74	22.4594	1969	73	1959	2.66	+	12	21	44.4 (21.5,69.2)	22.2 (6.4,47.6)	0.0 (0.0,84.2)	0.0 (0.0,84.2)	49.4	48.2	0.22	0.12	0.18	0.668
Cap.E.7268	2129225	2093732	1034493	23	0.003461	10.3	f	1139	Primates	Cercopithecidae	Macaca_tonkeana	best	371	0.3257	14	26.5000	463	14	463	0.51	-	0	0	0.0 (0.0,52.2)	0.0 (0.0,70.8)	N/A (N/A,N/A)	N/A (N/A,N/A)	50.7	N/A	0.04	0.027	0.037	0.752
Cap.E.7268	2129225	2093732	1034493	27	0.02366	6.96	f	2817	Proboscidea	Elephantidae	Mammuthus_columbi	best	2683	0.9524	117	22.9316	3477	114	3420	4.15	++	19	30	37.0 (19.4,57.6)	45.0 (23.1,68.5)	0.0 (0.0,84.2)	N/A (N/A,N/A)	50.0	49.3	0.35	0.211	0.268	0.787
Cap.E.7268	2129225	2093732	1034493	271	0.03855	11.7	f	755	Perissodactyla	Rhinocerotidae	Coelodonta_antiquitatis	best	729	0.9655	39	18.6923	1673	37	1575	1.34	+	5	7	25.0 (3.2,65.1)	75.0 (19.4,99.4)	0.0 (0.0,97.5)	N/A (N/A,N/A)	52.2	44.7	0.12	0.101	0.103	0.985
Cap.E.7268	2129225	2093732	1034493	32	0.006519	27.4	f	1394	Carnivora	Felidae	Panthera_onca	best	973	0.6979	26	37.4230	956	26	956	0.94	+	8	10	85.7 (42.1,99.6)	40.0 (5.3,85.3)	N/A (N/A,N/A)	N/A (N/A,N/A)	46.0	46.3	0.07	0.056	0.06	0.934
Cap.E.7268	2129225	2093732	1034493	37	0.006047	124.0	f	1985	Primates	Lemuridae	Eulemur_rubriventer	best	353	0.1778	26	13.5769	250	5	127	0.18	-	3	3	0.0 (0.0,97.5)	100.0 (29.2,100.0)	0.0 (0.0,97.5)	N/A (N/A,N/A)	39.8	40.3	0.06	0.014	0.053	0.265
Cap.E.7268	2129225	2093732	1034493	38	0.005307	493.0	f	5832	Chiroptera	Phyllostomidae	Artibeus_jamaicensis	best	1270	0.2177	50	25.4000	327	50	327	1.82	-	2	4	28.6 (3.7,71.0)	0.0 (0.0,26.5)	N/A (N/A,N/A)	0.0 (0.0,97.5)	40.8	44.5	0.12	0.019	0.102	0.191
Cap.E.7268	2129225	2093732	1034493	40	0.01399	23.2	f	2952	Carnivora	Canidae	Canis_lupus_chanco	best	2301	0.7794	118	19.5000	3869	117	3815	4.26	++	31	48	61.1 (43.5,76.9)	37.5 (18.8,59.4)	0.0 (0.0,97.5)	0.0 (0.0,60.2)	42.7	41.6	0.3	0.23	0.233	0.988
Cap.E.7268	2129225	2093732	1034493	5	0.00504	91.4	f	766	Artiodactyla	Cervidae	Cervus_nippon_hortulorum	best	451	0.5887	21	21.4761	750	21	750	0.76	++	6	8	100.0 (15.8,100.0)	57.1 (18.4,90.1)	N/A (N/A,N/A)	0.0 (0.0,97.5)	46.2	41.0	0.05	0.045	0.05	0.898
Cap.E.7268	2129225	2093732	1034493	68	0.02134	5.91	f	2022	Perissodactyla	Equidae	Equus_ovodovi	best	963	0.4762	42	22.9285	1501	42	1501	1.53	+	6	10	45.5 (16.7,76.6)	33.3 (4.3,77.7)	100.0 (2.5,100.0)	100.0 (2.5,100.0)	46.2	47.7	0.11	0.091	0.099	0.923
Cap.E.7268	2129225	2093732	1034493	7	0.001074	24.0	f	303	Artiodactyla	Suidae	Sus_scrofa_domesticus	best	186	0.6138	8	23.2500	391	6	291	0.21	-	1	1	33.3 (0.8,90.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	55.0	35.0	0.03	0.023	0.027	0.863
Cap.E.7268	2129225	2093732	1034493	773	0.1038	20.9	f	12932	Carnivora	Mustelidae	Gulo_gulo	best	2761	0.2135	126	21.9126	3644	124	3601	4.52	++	25	44	67.9 (47.6,84.1)	22.2 (10.1,39.2)	66.7 (9.4,99.2)	40.0 (5.3,85.3)	45.0	43.5	0.34	0.22	0.26	0.844
Cap.E.7269	1918819	1884577	957467	14	0.001273	20.1	f	270	Rodentia	Sciuridae	Ratufa_bicolor	best	3	0.0111	3	1.0000	132	3	132	0.12	-	0	0	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.0	N/A	0.0	0.007	0.007	1.136
Cap.E.7269	1918819	1884577	957467	18	0.002709	18.9	f	930	Primates	Cercopithecidae	Macaca_tonkeana	best	34	0.0365	13	2.6153	428	13	428	0.53	-	1	3	0.0 (0.0,84.2)	33.3 (0.8,90.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	43.6	48.0	0.03	0.025	0.029	0.867
Cap.E.7269	1918819	1884577	957467	20	0.004293	199.0	f	369	Perissodactyla	Equidae	Equus_asinus	best	180	0.4878	24	7.5000	931	19	869	0.78	-	3	5	100.0 (29.2,100.0)	0.0 (0.0,60.2)	N/A (N/A,N/A)	0.0 (0.0,97.5)	49.4	47.4	0.06	0.055	0.059	0.939
Cap.E.7269	1918819	1884577	957467	2121	0.3725	34.5	f	33789	Carnivora	Ursidae	Ursus_spelaeus	best	30604	0.9057	1607	19.0441	14383	1553	14041	64.01	++	407	612	59.3 (54.5,64.1)	54.3 (48.8,59.7)	56.0 (41.3,70.0)	50.9 (37.1,64.6)	47.9	47.6	4.59	0.857	0.982	0.872
Cap.E.7269	1918819	1884577	957467	23	0.00302	3.04	f	215	Rodentia	Muridae	Rattus_norvegicus	best	3	0.0139	3	1.0000	124	3	124	0.12	-	1	2	N/A (N/A,N/A)	100.0 (2.5,100.0)	N/A (N/A,N/A)	N/A (N/A,N/A)	41.3	40.5	0.0	0.007	0.006	1.136
Cap.E.7269	1918819	1884577	957467	27	0.003873	9.15	f	19365	Eulipotyphla	Soricidae	Sorex_minutissimus	best	52	0.0026	8	6.5000	347	5	176	0.20	-	1	2	100.0 (2.5,100.0)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	43.2	41.0	0.02	0.02	0.023	0.849
Cap.E.7269	1918819	1884577	957467	28	0.002579	55.8	f	10404	Dasyuromorphia	Dasyuridae	Antechinus_flavipes	best	978	0.0940	244	4.0081	167	0	0	0.00	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A	N/A	0.68	0.009	0.453	0.021
Cap.E.7269	1918819	1884577	957467	28	0.00464	110.0	f	398	Proboscidea	Elephantidae	Elephas_maximus	best	219	0.5502	26	8.4230	549	25	509	1.03	-	3	7	40.0 (5.3,85.3)	33.3 (0.8,90.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	46.0	41.6	0.07	0.032	0.06	0.538
Cap.E.7269	1918819	1884577	957467	29	0.005988	36.2	f	2583	Carnivora	Phocidae	Hydrurga_leptonyx	best	415	0.1606	11	37.7272	288	11	288	0.45	-	3	3	50.0 (1.3,98.7)	50.0 (6.8,93.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.5	41.7	0.02	0.017	0.025	0.692
Cap.E.7269	1918819	1884577	957467	294	0.03558	5.9	f	330	Carnivora	Hyaenidae	Crocuta_crocuta	best	250	0.7575	90	2.7777	1678	88	1538	3.62	++	14	19	52.9 (27.8,77.0)	30.0 (11.9,54.3)	33.3 (0.8,90.6)	100.0 (2.5,100.0)	52.3	56.8	0.27	0.097	0.216	0.451
Cap.E.7269	1918819	1884577	957467	33	0.006582	12.5	f	1147	Carnivora	Felidae	Panthera_pardus	best	829	0.7227	41	20.2195	1470	40	1433	1.64	++	12	19	71.4 (29.0,96.3)	69.2 (38.6,90.9)	66.7 (9.4,99.2)	100.0 (15.8,100.0)	43.2	44.1	0.1	0.086	0.087	0.987
Cap.E.7269	1918819	1884577	957467	42	0.01469	7.0	f	2066	Carnivora	Canidae	Canis_lupus_chanco	best	1503	0.7274	122	12.3196	4058	120	4041	4.94	++	37	46	66.7 (49.8,80.9)	56.5 (34.5,76.8)	50.0 (6.8,93.2)	100.0 (15.8,100.0)	42.3	41.2	0.3	0.241	0.237	1.018
Cap.E.7269	1918819	1884577	957467	44	0.006144	316.0	f	4200	Chiroptera	Phyllostomidae	Artibeus_jamaicensis	best	41	0.0097	19	2.1578	50	19	50	0.78	-	0	3	0.0 (0.0,60.2)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	37.8	35.0	0.04	0.003	0.037	0.08
Cap.E.7269	1918819	1884577	957467	51	0.02788	22.7	f	9060	Primates	Hominidae	Homo_sapiens	fixed	8064	0.8900	372	21.6774	10647	-	-	15.33	-	2	8	1.3 (0.0,6.9)	1.0 (0.0,5.6)	0.0 (0.0,97.5)	N/A (N/A,N/A)	61.4	66.1	1.37	0.642	0.703	0.913
Cap.E.7269	1918819	1884577	957467	6	0.01095	12.0	f	2702	Artiodactyla	Bovidae	Bos_grunniens_x_Bos_taurus	best	1621	0.5999	122	13.2868	3915	115	3763	4.74	++	25	32	53.3 (34.3,71.7)	35.7 (18.6,55.9)	100.0 (2.5,100.0)	50.0 (1.3,98.7)	45.8	45.7	0.34	0.239	0.262	0.912
Cap.E.7269	1918819	1884577	957467	60	0.008535	17.9	f	272	Perissodactyla	Rhinocerotidae	Coelodonta_antiquitatis	best	199	0.7316	16	12.4375	613	16	613	0.65	+	6	9	66.7 (9.4,99.2)	80.0 (28.4,99.5)	0.0 (0.0,97.5)	N/A (N/A,N/A)	42.8	44.7	0.04	0.037	0.036	1.032
Cap.E.7269	1918819	1884577	957467	63	0.02357	190.0	f	10054	Carnivora	Mustelidae	Martes_zibellina	best	622	0.0618	72	8.6388	969	20	789	0.82	+	5	6	100.0 (39.8,100.0)	20.0 (0.5,71.6)	N/A (N/A,N/A)	0.0 (0.0,97.5)	40.0	41.8	0.18	0.058	0.147	0.397
