RG	ReadsRaw	ReadsFiltered	ReadsLengthfiltered	SpeciesKmers	KmerCoverage	KmerDupRate	ExtractLVL	ReadsExtracted	Order	Family	Species	Reference	ReadsMapped	ProportionMapped	ReadsDeduped	DuplicationRate	CoveredBP	ReadsBedfiltered	PostBedCoveredBP	FamPercentage	Ancientness	ReadsDeam(1term)	ReadsDeam(3term)	Deam5(95ci)	Deam3(95ci)	Deam5Cond(95ci)	Deam3Cond(95ci)	MeanFragmentLength	MeanFragmentLength(3term)	Coverage	Breadth	ExpectedBreadth	ProportionExpectedBreadth
hyaena_1000_human_10	2499628	2499628	2499628	29	0.002589	24.5	f	62	Diprotodontia	Vombatidae	Vombatus_ursinus	best	38	0.6129	22	1.7272	149	22	149	0.04	-	2	5	40.0 (5.3,85.3)	0.0 (0.0,45.9)	N/A (N/A,N/A)	0.0 (0.0,97.5)	41.9	41.8	0.05	0.008	0.046	0.187
hyaena_1000_human_10	2499628	2499628	2499628	29	0.002809	46.0	f	660	Scandentia	Tupaiidae	Tupaia_glis	best	134	0.2030	41	3.2682	343	36	279	0.08	-	1	2	0.0 (0.0,52.2)	50.0 (1.3,98.7)	N/A (N/A,N/A)	N/A (N/A,N/A)	41.7	39.5	0.1	0.02	0.086	0.235
hyaena_1000_human_10	2499628	2499628	2499628	3	0.001036	142.0	f	419	Primates	Galagidae	Galago_moholi	best	271	0.6467	58	4.6724	236	58	236	0.13	-	3	7	0.0 (0.0,36.9)	16.7 (3.6,41.4)	0.0 (0.0,97.5)	N/A (N/A,N/A)	42.8	41.1	0.14	0.014	0.123	0.114
hyaena_1000_human_10	2499628	2499628	2499628	30	0.002737	43.7	f	923	Dasyuromorphia	Dasyuridae	Sminthopsis_douglasi	best	485	0.5254	70	6.9285	490	70	490	0.15	-	7	11	16.7 (3.6,41.4)	15.4 (4.4,34.9)	0.0 (0.0,84.2)	0.0 (0.0,97.5)	42.3	41.5	0.17	0.029	0.145	0.203
hyaena_1000_human_10	2499628	2499628	2499628	30	0.002843	229.0	f	1164	Hyracoidea	Procaviidae	Procavia_capensis	best	1191	1.0231	83	14.3493	436	83	436	0.18	-	4	9	8.3 (1.0,27.0)	28.6 (3.7,71.0)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.0	47.4	0.21	0.026	0.175	0.148
hyaena_1000_human_10	2499628	2499628	2499628	30	0.002944	16.9	f	53	Chiroptera	Emballonuridae	Saccopteryx_leptura	best	8	0.1509	7	1.1428	186	7	186	0.01	-	2	2	100.0 (2.5,100.0)	100.0 (2.5,100.0)	N/A (N/A,N/A)	N/A (N/A,N/A)	41.6	45.5	0.01	0.011	0.015	0.729
hyaena_1000_human_10	2499628	2499628	2499628	31	0.003139	23.4	f	119	Pilosa	Mylodontidae	Mylodon_darwinii	best	77	0.6470	27	2.8518	132	27	132	0.06	-	4	10	37.5 (8.5,75.5)	25.0 (3.2,65.1)	50.0 (1.3,98.7)	100.0 (2.5,100.0)	43.9	45.1	0.07	0.008	0.061	0.13
hyaena_1000_human_10	2499628	2499628	2499628	31	0.00357	21.2	f	215	Pilosa	Megatheriidae	Megatherium_americanum	best	39	0.1813	17	2.2941	172	17	172	0.03	-	0	2	0.0 (0.0,60.2)	0.0 (0.0,60.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.3	51.0	0.04	0.011	0.042	0.264
hyaena_1000_human_10	2499628	2499628	2499628	31	0.003902	364.0	f	7128	Chiroptera	Pteropodidae	Rousettus_lanosus	best	1699	0.2383	257	6.6108	1509	257	1509	0.58	-	12	22	7.0 (1.9,17.0)	14.8 (6.6,27.1)	0.0 (0.0,97.5)	N/A (N/A,N/A)	44.2	44.3	0.67	0.089	0.449	0.199
hyaena_1000_human_10	2499628	2499628	2499628	32	0.002658	67.3	f	428	Rodentia	Laonastidae	Laonastes_aenigmamus	best	128	0.2990	38	3.3684	271	38	271	0.08	-	3	5	11.1 (0.3,48.2)	33.3 (4.3,77.7)	N/A (N/A,N/A)	0.0 (0.0,97.5)	40.1	43.0	0.09	0.016	0.078	0.21
hyaena_1000_human_10	2499628	2499628	2499628	32	0.005464	25.2	f	2077	Artiodactyla	Ziphiidae	Mesoplodon_mirus	best	530	0.2551	133	3.9849	823	124	820	0.28	-	4	11	7.4 (0.9,24.3)	8.3 (1.0,27.0)	N/A (N/A,N/A)	0.0 (0.0,97.5)	44.0	41.9	0.35	0.05	0.271	0.185
hyaena_1000_human_10	2499628	2499628	2499628	32	0.006221	44.1	f	508	Primates	Lorisidae	Loris_lydekkerianus	best	139	0.2736	57	2.4385	460	56	424	0.12	-	6	11	6.7 (0.2,31.9)	22.7 (7.8,45.4)	0.0 (0.0,97.5)	0.0 (0.0,97.5)	42.5	40.2	0.14	0.027	0.119	0.229
hyaena_1000_human_10	2499628	2499628	2499628	33	0.002743	239.0	f	344	Diprotodontia	Phascolarctidae	Phascolarctos_cinereus	best	219	0.6366	46	4.7608	196	46	196	0.10	-	0	0	0.0 (0.0,30.8)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	40.2	N/A	0.11	0.011	0.094	0.126
hyaena_1000_human_10	2499628	2499628	2499628	34	0.0231	171.0	f	31688	Carnivora	Felidae	Panthera_tigris_amoyensis	best	11575	0.3652	1852	6.2500	6308	1813	6149	4.10	++	100	248	12.9 (9.7,16.6)	13.5 (10.2,17.3)	16.7 (2.1,48.4)	16.7 (2.1,48.4)	46.4	46.1	5.06	0.371	0.988	0.375
hyaena_1000_human_10	2499628	2499628	2499628	35	0.003025	106.0	f	434	Rodentia	Thryonomyidae	Thryonomys_swinderianus	best	248	0.5714	51	4.8627	190	51	190	0.11	-	7	12	23.1 (5.0,53.8)	20.0 (5.7,43.7)	0.0 (0.0,97.5)	0.0 (0.0,97.5)	46.9	45.0	0.14	0.011	0.119	0.095
hyaena_1000_human_10	2499628	2499628	2499628	35	0.003654	55.4	f	365	Rodentia	Octodontidae	Octodon_degus	best	47	0.1287	29	1.6206	218	29	218	0.06	-	1	1	8.3 (0.2,38.5)	0.0 (0.0,84.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	41.4	43.0	0.07	0.012	0.061	0.212
hyaena_1000_human_10	2499628	2499628	2499628	35	0.003843	81.1	f	533	Chiroptera	Hipposideridae	Hipposideros_pomona	best	406	0.7617	51	7.9607	318	50	275	0.11	-	2	4	16.7 (0.4,64.1)	12.5 (0.3,52.7)	N/A (N/A,N/A)	0.0 (0.0,97.5)	43.8	44.0	0.13	0.018	0.11	0.171
hyaena_1000_human_10	2499628	2499628	2499628	36	0.002807	20.3	f	44	Monotremata	Ornithorhynchidae	Ornithorhynchus_anatinus	best	16	0.3636	10	1.6000	130	10	130	0.02	-	0	1	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	39.9	40.0	0.02	0.007	0.02	0.372
hyaena_1000_human_10	2499628	2499628	2499628	36	0.005358	45.3	f	9729	Chiroptera	Vespertilionidae	Myotis_leibii	best	1732	0.1780	369	4.6937	2207	315	1995	0.71	-	16	28	17.9 (8.9,30.4)	12.2 (4.6,24.8)	0.0 (0.0,97.5)	N/A (N/A,N/A)	44.3	44.0	0.96	0.129	0.573	0.226
hyaena_1000_human_10	2499628	2499628	2499628	37	0.004344	61.7	f	552	Chiroptera	Molossidae	Tadarida_latouchei	best	75	0.1358	31	2.4193	359	31	359	0.07	-	0	3	0.0 (0.0,41.0)	0.0 (0.0,41.0)	N/A (N/A,N/A)	N/A (N/A,N/A)	42.3	45.3	0.07	0.021	0.066	0.321
hyaena_1000_human_10	2499628	2499628	2499628	38	0.003312	75.9	f	304	Rodentia	Chinchillidae	Chinchilla_lanigera	best	103	0.3388	30	3.4333	269	26	209	0.05	-	0	1	0.0 (0.0,70.8)	0.0 (0.0,52.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	46.7	53.0	0.08	0.016	0.07	0.229
hyaena_1000_human_10	2499628	2499628	2499628	38	0.003519	5.42	f	1104	Rodentia	Anomaluridae	Anomalurus_beecrofti	best	381	0.3451	82	4.6463	542	82	542	0.18	-	5	9	23.5 (6.8,49.9)	5.9 (0.1,28.7)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.9	47.9	0.21	0.032	0.175	0.183
hyaena_1000_human_10	2499628	2499628	2499628	38	0.003645	62.7	f	2278	Cingulata	Chlamyphoridae	Chlamyphorus_truncatus	best	232	0.1018	66	3.5151	566	57	506	0.12	-	4	10	30.0 (6.7,65.2)	9.1 (0.2,41.3)	0.0 (0.0,97.5)	N/A (N/A,N/A)	39.4	38.4	0.16	0.034	0.132	0.262
hyaena_1000_human_10	2499628	2499628	2499628	38	0.005053	47.3	f	397	Perissodactyla	Tapiridae	Tapirus_indicus	best	111	0.2795	52	2.1346	423	52	423	0.11	-	3	5	9.1 (0.2,41.3)	22.2 (2.8,60.0)	0.0 (0.0,84.2)	N/A (N/A,N/A)	40.3	45.0	0.12	0.025	0.104	0.241
hyaena_1000_human_10	2499628	2499628	2499628	38	0.007162	2.95	f	3185	Primates	Cheirogaleidae	Microcebus_danfossi	best	428	0.1343	146	2.9315	1161	122	1070	0.27	-	5	12	4.3 (0.1,21.9)	16.7 (4.7,37.4)	0.0 (0.0,84.2)	N/A (N/A,N/A)	43.3	46.3	0.38	0.069	0.289	0.238
hyaena_1000_human_10	2499628	2499628	2499628	38	0.05947	7.32	f	20412	Carnivora	Herpestidae	Urva_javanica	best	5596	0.2741	850	6.5835	4079	833	3954	1.88	+	53	100	11.5 (7.0,17.6)	16.8 (12.0,22.6)	0.0 (0.0,36.9)	0.0 (0.0,30.8)	45.8	47.5	2.32	0.243	0.871	0.279
hyaena_1000_human_10	2499628	2499628	2499628	40	0.003532	30.8	f	488	Rodentia	Gliridae	Glis_glis	best	154	0.3155	26	5.9230	268	26	268	0.05	-	0	0	0.0 (0.0,97.5)	0.0 (0.0,52.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	46.4	N/A	0.07	0.016	0.062	0.259
hyaena_1000_human_10	2499628	2499628	2499628	40	0.0114	294.0	f	4847	Chiroptera	Rhinolophidae	Rhinolophus_macrotis	best	1460	0.3012	227	6.4317	978	227	978	0.51	-	14	26	16.7 (7.0,31.4)	17.5 (7.3,32.8)	0.0 (0.0,97.5)	0.0 (0.0,97.5)	45.8	44.0	0.61	0.058	0.419	0.138
hyaena_1000_human_10	2499628	2499628	2499628	42	0.004167	33.9	f	97	Microbiotheria	Microbiotheriidae	Dromiciops_gliroides	best	8	0.0824	7	1.1428	206	7	206	0.01	-	1	1	25.0 (0.6,80.6)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	37.9	36.0	0.01	0.013	0.015	0.887
hyaena_1000_human_10	2499628	2499628	2499628	42	0.004755	17.5	f	11306	Chiroptera	Phyllostomidae	Artibeus_hartii	best	1013	0.0895	261	3.8812	1804	260	1764	0.58	-	10	24	10.3 (2.9,24.2)	10.9 (4.1,22.2)	0.0 (0.0,97.5)	0.0 (0.0,84.2)	44.0	45.4	0.69	0.108	0.456	0.237
hyaena_1000_human_10	2499628	2499628	2499628	43	0.004613	73.6	f	370	Rodentia	Caviidae	Cavia_porcellus	best	297	0.8027	64	4.6406	243	64	243	0.14	-	2	5	7.1 (0.2,33.9)	7.7 (0.2,36.0)	0.0 (0.0,97.5)	N/A (N/A,N/A)	43.0	42.4	0.16	0.014	0.134	0.107
hyaena_1000_human_10	2499628	2499628	2499628	44	0.0043	13.5	f	219	Rodentia	Ctenomyidae	Ctenomys_leucodon	best	21	0.0958	16	1.3125	284	11	235	0.02	-	0	0	0.0 (0.0,84.2)	0.0 (0.0,84.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	41.2	N/A	0.04	0.017	0.035	0.498
hyaena_1000_human_10	2499628	2499628	2499628	44	0.004748	76.3	f	528	Artiodactyla	Tayassuidae	Pecari_tajacu	best	667	1.2632	84	7.9404	417	83	404	0.18	+	6	13	50.0 (15.7,84.3)	16.7 (2.1,48.4)	N/A (N/A,N/A)	N/A (N/A,N/A)	46.4	47.0	0.23	0.024	0.185	0.133
hyaena_1000_human_10	2499628	2499628	2499628	44	0.007364	65.0	f	11058	Artiodactyla	Bovidae	Tragelaphus_angasii	best	1502	0.1358	400	3.7550	2281	379	2254	0.85	-	20	42	12.5 (5.9,22.4)	15.4 (8.2,25.3)	25.0 (0.6,80.6)	50.0 (1.3,98.7)	45.3	43.6	1.09	0.139	0.621	0.223
hyaena_1000_human_10	2499628	2499628	2499628	46	0.004439	58.0	f	493	Hyracoidea	Chrysochloridae	Eremitalpa_granti	best	518	1.0507	81	6.3950	499	81	499	0.18	-	2	3	0.0 (0.0,18.5)	14.3 (1.8,42.8)	N/A (N/A,N/A)	N/A (N/A,N/A)	43.1	43.7	0.21	0.03	0.169	0.177
hyaena_1000_human_10	2499628	2499628	2499628	48	0.00491	76.4	f	474	Carnivora	Odobenidae	Odobenus_rosmarus_rosmarus	best	239	0.5042	59	4.0508	384	59	384	0.13	-	4	7	0.0 (0.0,33.6)	33.3 (9.9,65.1)	0.0 (0.0,97.5)	N/A (N/A,N/A)	42.8	42.7	0.15	0.023	0.126	0.183
hyaena_1000_human_10	2499628	2499628	2499628	49	0.006414	92.2	f	5681	Carnivora	Canidae	Vulpes_lagopus	best	1207	0.2124	285	4.2350	1740	277	1682	0.62	+	13	32	20.9 (10.0,36.0)	9.5 (2.7,22.6)	N/A (N/A,N/A)	0.0 (0.0,84.2)	45.1	43.0	0.76	0.104	0.492	0.211
hyaena_1000_human_10	2499628	2499628	2499628	5	0.000412	108.0	f	49	Dasyuromorphia	Myrmecobiidae	Myrmecobius_fasciatus	best	0	0	0	0	0	0	0	0.00	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A	N/A	0	0.0	0.0	
hyaena_1000_human_10	2499628	2499628	2499628	5	0.0004626	185.0	f	28	Sirenia	Trichechidae	Trichechus_manatus	best	0	0	0	0	0	0	0	0.00	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A	N/A	0	0.0	0.0	
hyaena_1000_human_10	2499628	2499628	2499628	50	0.009237	56.6	f	4676	Carnivora	Phocidae	Phoca_fasciata	best	2415	0.5164	366	6.5983	1796	340	1650	0.76	-	13	34	10.2 (3.8,20.8)	10.8 (4.4,20.9)	0.0 (0.0,97.5)	0.0 (0.0,84.2)	45.2	43.5	0.99	0.107	0.583	0.184
hyaena_1000_human_10	2499628	2499628	2499628	51	0.004454	31.8	f	1418	Eulipotyphla	Erinaceidae	Echinosorex_gymnura	best	479	0.3377	88	5.4431	553	88	553	0.19	-	2	2	7.1 (0.2,33.9)	10.0 (0.3,44.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	43.8	39.5	0.22	0.032	0.179	0.179
hyaena_1000_human_10	2499628	2499628	2499628	51	0.007132	83.0	f	2148	Perissodactyla	Rhinocerotidae	Rhinoceros_sondaicus	best	933	0.4343	170	5.4882	1058	164	1041	0.37	-	7	17	13.3 (3.8,30.7)	12.0 (2.5,31.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	42.1	39.9	0.43	0.064	0.318	0.202
hyaena_1000_human_10	2499628	2499628	2499628	52	0.005677	45.8	f	6100	Eulipotyphla	Soricidae	Crocidura_leucodon	best	427	0.0700	119	3.5882	883	119	883	0.26	-	5	10	7.1 (0.9,23.5)	15.8 (3.4,39.6)	0.0 (0.0,97.5)	N/A (N/A,N/A)	41.2	41.5	0.28	0.052	0.225	0.231
hyaena_1000_human_10	2499628	2499628	2499628	52	0.00759	58.5	f	3604	Eulipotyphla	Talpidae	Uropsilus_gracilis	best	804	0.2230	140	5.7428	780	139	779	0.31	-	4	12	8.3 (1.0,27.0)	8.0 (1.0,26.0)	0.0 (0.0,97.5)	N/A (N/A,N/A)	44.9	41.8	0.37	0.047	0.283	0.166
hyaena_1000_human_10	2499628	2499628	2499628	52	0.008046	45.0	f	15740	Carnivora	Mustelidae	Mustela_kathiah	best	4700	0.2986	667	7.0464	2657	662	2600	1.49	-	20	67	8.4 (4.3,14.5)	7.5 (3.5,13.8)	0.0 (0.0,97.5)	0.0 (0.0,60.2)	44.8	45.8	1.8	0.16	0.797	0.201
hyaena_1000_human_10	2499628	2499628	2499628	57	0.004715	83.2	f	603	Dermoptera	Cynocephalidae	Galeopterus_variegatus	best	346	0.5737	78	4.4358	256	78	256	0.17	+	8	20	31.6 (12.6,56.6)	10.0 (1.2,31.7)	N/A (N/A,N/A)	0.0 (0.0,84.2)	45.0	44.8	0.2	0.015	0.168	0.09
hyaena_1000_human_10	2499628	2499628	2499628	6	0.001639	89.5	f	83	Rodentia	Bathyergidae	Fukomys_damarensis	best	20	0.2409	13	1.5384	117	11	110	0.02	-	1	1	50.0 (1.3,98.7)	0.0 (0.0,41.0)	N/A (N/A,N/A)	N/A (N/A,N/A)	43.2	35.0	0.03	0.007	0.03	0.232
hyaena_1000_human_10	2499628	2499628	2499628	6	0.002475	6.0	f	1065	Primates	Pitheciidae	Chiropotes_israelita	best	220	0.2065	69	3.1884	402	69	402	0.15	-	5	8	17.6 (3.8,43.4)	14.3 (1.8,42.8)	N/A (N/A,N/A)	N/A (N/A,N/A)	42.3	41.6	0.17	0.024	0.143	0.168
hyaena_1000_human_10	2499628	2499628	2499628	6	0.005025	3.17	f	2270	Artiodactyla	Suidae	Sus_scrofa_taivanus	best	1844	0.8123	248	7.4354	795	218	756	0.49	-	15	29	14.0 (6.3,25.8)	15.1 (6.7,27.6)	33.3 (0.8,90.6)	33.3 (0.8,90.6)	45.9	50.7	0.69	0.048	0.457	0.105
hyaena_1000_human_10	2499628	2499628	2499628	62	0.006651	28.6	f	358	Rodentia	Hystricidae	Hystrix_brachyura	best	86	0.2402	49	1.7551	451	49	451	0.11	-	3	7	37.5 (8.5,75.5)	0.0 (0.0,41.0)	N/A (N/A,N/A)	N/A (N/A,N/A)	42.1	41.6	0.12	0.026	0.102	0.261
hyaena_1000_human_10	2499628	2499628	2499628	7	0.0009497	46.1	f	29	Artiodactyla	Balaenidae	Eubalaena_australis	best	5	0.1724	3	1.6666	72	3	72	0.00	-	1	2	50.0 (1.3,98.7)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	35.7	36.0	0.0	0.004	0.005	0.764
hyaena_1000_human_10	2499628	2499628	2499628	7	0.003631	51.9	f	492	Primates	Indriidae	Propithecus_coquereli	best	109	0.2215	37	2.9459	298	37	298	0.08	-	4	9	18.2 (2.3,51.8)	40.0 (5.3,85.3)	N/A (N/A,N/A)	N/A (N/A,N/A)	42.8	42.7	0.09	0.017	0.078	0.221
hyaena_1000_human_10	2499628	2499628	2499628	7372	0.8974	1980.0	f	1500702	Carnivora	Hyaenidae	Crocuta_crocuta	best	1693803	1.1286	31892	53.1105	16699	29830	16121	67.46	++	1784	2867	14.9 (14.0,15.8)	14.6 (13.8,15.6)	12.9 (8.4,18.6)	12.2 (8.0,17.6)	46.5	49.4	87.24	0.974	1.0	0.974
hyaena_1000_human_10	2499628	2499628	2499628	74	0.008211	49.7	f	1421	Carnivora	Procyonidae	Procyon_lotor	best	443	0.3117	151	2.9337	1012	141	938	0.31	-	3	8	6.7 (0.2,31.9)	8.7 (1.1,28.0)	N/A (N/A,N/A)	N/A (N/A,N/A)	45.9	43.1	0.41	0.06	0.307	0.198
hyaena_1000_human_10	2499628	2499628	2499628	86	0.00893	108.0	f	2932	Carnivora	Mephitidae	Mydaus_javanensis	best	1764	0.6016	252	7.0000	1025	249	977	0.56	-	12	26	17.4 (7.8,31.4)	8.2 (2.3,19.6)	N/A (N/A,N/A)	0.0 (0.0,97.5)	47.3	54.2	0.72	0.062	0.473	0.132
hyaena_1000_human_10	2499628	2499628	2499628	9	0.001416	23.8	f	129	Primates	Aotidae	Aotus_azarai_azarai	best	23	0.1782	5	4.6000	52	5	52	0.01	-	1	4	100.0 (2.5,100.0)	0.0 (0.0,70.8)	N/A (N/A,N/A)	N/A (N/A,N/A)	40.2	41.5	0.01	0.003	0.01	0.294
hyaena_1000_human_10	2499628	2499628	2499628	9	0.001626	16.3	f	69	Pilosa	Myrmecophagidae	Tamandua_tetradactyla	best	14	0.2028	9	1.5555	175	9	175	0.02	-	0	1	0.0 (0.0,97.5)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	39.2	42.0	0.02	0.01	0.018	0.569
hyaena_1000_human_11	2499629	2499629	2499629	1	0.0001849	113.0	f	34	Artiodactyla	Eschrichtiidae	Eschrichtius_robustus	best	3	0.0882	2	1.5000	36	2	36	0.00	-	0	0	N/A (N/A,N/A)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	35.5	N/A	0.0	0.002	0.003	0.575
hyaena_1000_human_11	2499629	2499629	2499629	107	0.01422	83.0	f	878	Carnivora	Nandiniidae	Nandinia_binotata	best	404	0.4601	143	2.8251	1123	130	983	0.29	-	5	24	13.8 (3.9,31.7)	9.1 (0.2,41.3)	N/A (N/A,N/A)	N/A (N/A,N/A)	43.1	44.5	0.36	0.065	0.276	0.237
hyaena_1000_human_11	2499629	2499629	2499629	11	0.001231	111.0	f	133	Artiodactyla	Lipotidae	Lipotes_vexillifer	best	263	1.9774	40	6.5750	138	36	85	0.08	-	0	1	N/A (N/A,N/A)	0.0 (0.0,52.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	49.5	35.0	0.11	0.008	0.1	0.084
hyaena_1000_human_11	2499629	2499629	2499629	11	0.002834	208.0	f	541	Artiodactyla	Moschidae	Moschus_moschiferus	best	125	0.2310	42	2.9761	392	42	392	0.09	-	0	1	0.0 (0.0,30.8)	0.0 (0.0,41.0)	N/A (N/A,N/A)	N/A (N/A,N/A)	40.3	45.0	0.1	0.023	0.087	0.274
hyaena_1000_human_11	2499629	2499629	2499629	123	0.02032	144.0	f	14875	Carnivora	Viverridae	Genetta_genetta	best	2881	0.1936	735	3.9197	4235	731	4176	1.65	-	40	99	14.2 (9.2,20.5)	11.2 (6.8,17.2)	33.3 (0.8,90.6)	25.0 (0.6,80.6)	44.8	45.1	1.95	0.251	0.821	0.305
hyaena_1000_human_11	2499629	2499629	2499629	13	0.001058	52.3	f	46	Sirenia	Tenrecidae	Echinops_telfairi	best	5	0.1086	4	1.2500	79	4	79	0.00	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	36.5	N/A	0.0	0.004	0.007	0.615
hyaena_1000_human_11	2499629	2499629	2499629	13	0.001198	40.7	f	103	Diprotodontia	Tarsipedidae	Tarsipes_rostratus	best	114	1.1067	17	6.7058	111	17	111	0.03	-	1	1	100.0 (2.5,100.0)	0.0 (0.0,70.8)	N/A (N/A,N/A)	0.0 (0.0,97.5)	45.8	46.0	0.04	0.007	0.042	0.164
hyaena_1000_human_11	2499629	2499629	2499629	13	0.001265	85.6	f	99	Sirenia	Dugongidae	Hydrodamalis_gigas	best	23	0.2323	12	1.9166	137	12	137	0.02	-	3	4	42.9 (9.9,81.6)	0.0 (0.0,84.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	39.8	39.8	0.02	0.008	0.024	0.329
hyaena_1000_human_11	2499629	2499629	2499629	13	0.01116	27.2	f	349	Proboscidea	Elephantidae	Mammuthus_primigenius	best	95	0.2722	31	3.0645	315	31	315	0.07	-	1	1	14.3 (0.4,57.9)	50.0 (1.3,98.7)	100.0 (2.5,100.0)	100.0 (2.5,100.0)	39.6	35.0	0.07	0.018	0.062	0.3
hyaena_1000_human_11	2499629	2499629	2499629	14	0.001198	17.9	f	42	Diprotodontia	Petauridae	Gymnobelideus_leadbeateri	best	16	0.3809	5	3.2000	85	5	85	0.01	-	0	1	N/A (N/A,N/A)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	39.4	43.0	0.01	0.005	0.01	0.491
hyaena_1000_human_11	2499629	2499629	2499629	14	0.001888	28.9	f	165	Diprotodontia	Macropodidae	Macropus_giganteus	best	44	0.2666	20	2.2000	204	20	204	0.04	-	0	0	0.0 (0.0,70.8)	0.0 (0.0,41.0)	N/A (N/A,N/A)	N/A (N/A,N/A)	41.0	N/A	0.04	0.012	0.041	0.288
hyaena_1000_human_11	2499629	2499629	2499629	14	0.009589	35.9	f	5154	Carnivora	Ursidae	Ursus_thibetanus_formosanus	best	1437	0.2788	320	4.4906	1998	307	1931	0.69	-	18	36	13.4 (6.3,24.0)	15.3 (7.2,27.0)	N/A (N/A,N/A)	N/A (N/A,N/A)	42.7	43.8	0.8	0.117	0.506	0.231
hyaena_1000_human_11	2499629	2499629	2499629	15	0.003422	40.1	f	1614	Artiodactyla	Delphinidae	Lagenorhynchus_acutus	best	704	0.4361	95	7.4105	671	92	628	0.20	-	4	7	7.7 (0.2,36.0)	25.0 (5.5,57.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	43.8	43.3	0.25	0.04	0.199	0.204
hyaena_1000_human_11	2499629	2499629	2499629	15	0.003795	17.6	f	278	Didelphimorphia	Didelphidae	Didelphis_imperfecta	best	49	0.1762	23	2.1304	273	23	273	0.05	-	0	1	0.0 (0.0,70.8)	0.0 (0.0,41.0)	N/A (N/A,N/A)	N/A (N/A,N/A)	43.8	45.0	0.05	0.015	0.05	0.315
hyaena_1000_human_11	2499629	2499629	2499629	15	0.01101	61.5	f	1814	Perissodactyla	Equidae	Equus_hemionus_kulan	best	1122	0.6185	146	7.6849	676	146	676	0.33	-	4	16	7.1 (0.9,23.5)	5.0 (0.6,16.9)	0.0 (0.0,97.5)	N/A (N/A,N/A)	42.8	44.7	0.38	0.041	0.286	0.144
hyaena_1000_human_11	2499629	2499629	2499629	16	0.001437	50.2	f	72	Diprotodontia	Potoroidae	Potorous_tridactylus	best	18	0.2500	9	2.0000	88	9	88	0.02	-	1	1	0.0 (0.0,84.2)	50.0 (1.3,98.7)	0.0 (0.0,97.5)	N/A (N/A,N/A)	37.2	37.0	0.01	0.005	0.017	0.3
hyaena_1000_human_11	2499629	2499629	2499629	16	0.001786	56.4	f	59	Peramelemorphia	Peroryctidae	Echymipera_rufescens_australis	best	3	0.0508	3	1.0000	54	3	54	0.00	-	0	0	0.0 (0.0,97.5)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	39.0	N/A	0.0	0.003	0.006	0.524
hyaena_1000_human_11	2499629	2499629	2499629	16	0.002029	57.8	f	1077	Artiodactyla	Tragulidae	Tragulus_kanchil	best	188	0.1745	61	3.0819	377	61	377	0.13	-	2	6	13.3 (1.7,40.5)	0.0 (0.0,24.7)	N/A (N/A,N/A)	N/A (N/A,N/A)	40.5	42.5	0.15	0.023	0.124	0.184
hyaena_1000_human_11	2499629	2499629	2499629	16	0.002164	5.81	f	788	Rodentia	Dipodidae	Sicista_betulina	best	132	0.1675	39	3.3846	292	36	243	0.08	-	2	3	0.0 (0.0,45.9)	18.2 (2.3,51.8)	0.0 (0.0,84.2)	N/A (N/A,N/A)	41.0	44.3	0.09	0.017	0.082	0.216
hyaena_1000_human_11	2499629	2499629	2499629	16	0.002622	23.1	f	1412	Primates	Lemuridae	Eulemur_rubriventer	best	380	0.2691	94	4.0425	546	94	546	0.21	-	5	12	15.8 (3.4,39.6)	11.8 (1.5,36.4)	N/A (N/A,N/A)	0.0 (0.0,97.5)	43.0	44.2	0.23	0.031	0.184	0.169
