RG	ReadsRaw	ReadsFiltered	ReadsLengthfiltered	SpeciesKmers	KmerCoverage	KmerDupRate	ExtractLVL	ReadsExtracted	Order	Family	Species	Reference	ReadsMapped	ProportionMapped	ReadsDeduped	DuplicationRate	CoveredBP	ReadsBedfiltered	PostBedCoveredBP	FamPercentage	Ancientness	ReadsDeam(1term)	ReadsDeam(3term)	Deam5(95ci)	Deam3(95ci)	Deam5Cond(95ci)	Deam3Cond(95ci)	MeanFragmentLength	MeanFragmentLength(3term)	Coverage	Breadth	ExpectedBreadth	ProportionExpectedBreadth
simadna_hd_100	499905	499905	499905	45	0.006751	3.6	f	553	Primates	Cheirogaleidae	Microcebus_griseorufus	best	27	0.0488	25	1.0800	766	23	713	0.02	-	0	5	0.0 (0.0,84.2)	0.0 (0.0,33.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.0	38.4	0.06	0.045	0.056	0.804
simadna_hd_100	499905	499905	499905	46	0.006204	4.89	f	1479	Rodentia	Sciuridae	Sundasciurus_lowii	best	188	0.1271	129	1.4573	1394	121	1343	0.12	+	12	21	31.8 (13.9,54.9)	20.8 (7.1,42.2)	N/A (N/A,N/A)	0.0 (0.0,84.2)	45.8	47.0	0.36	0.085	0.275	0.309
simadna_hd_100	499905	499905	499905	49	0.006097	8.41	f	1501	Eulipotyphla	Soricidae	Crocidura_leucodon	best	59	0.0393	48	1.2291	957	47	951	0.05	-	3	10	11.1 (0.3,48.2)	40.0 (5.3,85.3)	0.0 (0.0,97.5)	N/A (N/A,N/A)	44.4	43.2	0.12	0.056	0.104	0.539
simadna_hd_100	499905	499905	499905	51	0.006013	7.35	f	97	Rodentia	Octodontidae	Octodon_degus	best	14	0.1443	12	1.1666	304	10	254	0.01	-	1	3	25.0 (0.6,80.6)	0.0 (0.0,70.8)	N/A (N/A,N/A)	0.0 (0.0,97.5)	40.3	40.7	0.02	0.018	0.024	0.73
simadna_hd_100	499905	499905	499905	51	0.00719	4.02	f	229	Artiodactyla	Camelidae	Camelus_dromedarius	best	54	0.2358	40	1.3500	734	40	734	0.04	-	6	15	0.0 (0.0,36.9)	54.5 (23.4,83.3)	0.0 (0.0,97.5)	N/A (N/A,N/A)	47.7	45.0	0.11	0.044	0.096	0.458
simadna_hd_100	499905	499905	499905	53	0.01429	2.81	f	190	Artiodactyla	Balaenopteridae	Balaenoptera_musculus	best	22	0.1157	21	1.0476	559	21	559	0.02	-	2	5	16.7 (0.4,64.1)	25.0 (0.6,80.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	43.9	51.6	0.05	0.034	0.048	0.704
simadna_hd_100	499905	499905	499905	54	0.005432	5.94	f	81	Pilosa	Bradypodidae	Bradypus_torquatus	best	17	0.2098	16	1.0625	185	16	185	0.01	-	1	4	0.0 (0.0,84.2)	25.0 (0.6,80.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	42.6	48.0	0.04	0.011	0.035	0.312
simadna_hd_100	499905	499905	499905	54	0.01229	10.3	f	647	Carnivora	Phocidae	Phoca_fasciata	best	140	0.2163	94	1.4893	1025	91	938	0.09	+	9	25	29.4 (10.3,56.0)	18.2 (5.2,40.3)	N/A (N/A,N/A)	0.0 (0.0,84.2)	47.0	46.0	0.26	0.061	0.207	0.295
simadna_hd_100	499905	499905	499905	55	0.009407	3.31	f	2348	Chiroptera	Vespertilionidae	Myotis_aurascens	best	209	0.0890	156	1.3397	1886	134	1808	0.14	+	11	28	18.2 (5.2,40.3)	25.9 (11.1,46.3)	N/A (N/A,N/A)	N/A (N/A,N/A)	43.9	43.1	0.42	0.112	0.311	0.361
simadna_hd_100	499905	499905	499905	55	0.01898	34.2	f	673	Chiroptera	Rhinolophidae	Rhinolophus_macrotis	best	162	0.2407	102	1.5882	754	102	754	0.10	+	10	15	43.8 (19.8,70.1)	12.0 (2.5,31.2)	0.0 (0.0,97.5)	0.0 (0.0,52.2)	46.2	47.0	0.27	0.044	0.218	0.204
simadna_hd_100	499905	499905	499905	57	0.00562	3.96	f	114	Rodentia	Gliridae	Eliomys_quercinus	best	12	0.1052	9	1.3333	282	9	282	0.00	-	0	1	N/A (N/A,N/A)	0.0 (0.0,84.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	45.7	49.0	0.02	0.016	0.021	0.785
simadna_hd_100	499905	499905	499905	59	0.005713	4.75	f	442	Macroscelidea	Macroscelididae	Macroscelides_micus	best	6	0.0135	6	1.0000	121	6	121	0.00	-	0	1	N/A (N/A,N/A)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	39.2	41.0	0.01	0.007	0.012	0.586
simadna_hd_100	499905	499905	499905	60	0.01289	4.52	f	427	Artiodactyla	Ziphiidae	Mesoplodon_ginkgodens	best	36	0.0843	32	1.1250	788	29	719	0.03	-	3	6	33.3 (4.3,77.7)	50.0 (6.8,93.2)	50.0 (1.3,98.7)	100.0 (2.5,100.0)	44.3	40.8	0.08	0.048	0.075	0.639
simadna_hd_100	499905	499905	499905	60	0.02042	4.97	f	200	Artiodactyla	Giraffidae	Giraffa_camelopardalis	best	47	0.2350	41	1.1463	689	41	689	0.04	-	2	7	16.7 (0.4,64.1)	16.7 (0.4,64.1)	N/A (N/A,N/A)	N/A (N/A,N/A)	46.5	45.0	0.11	0.041	0.097	0.43
simadna_hd_100	499905	499905	499905	6151	0.87	232.0	f	152833	Carnivora	Hyaenidae	Crocuta_crocuta	best	146600	0.9592	29301	5.0032	16987	27297	16435	29.20	++	2718	5463	24.3 (23.2,25.5)	24.3 (23.2,25.5)	22.8 (18.2,27.8)	22.4 (17.9,27.4)	59.6	63.1	102.31	0.991	1.0	0.991
simadna_hd_100	499905	499905	499905	64	0.00983	9.83	f	922	Carnivora	Canidae	Vulpes_lagopus	best	79	0.0856	62	1.2741	1199	61	1160	0.06	-	2	8	15.4 (1.9,45.4)	0.0 (0.0,26.5)	N/A (N/A,N/A)	0.0 (0.0,97.5)	45.9	40.5	0.17	0.071	0.139	0.514
simadna_hd_100	499905	499905	499905	66	0.008924	6.68	f	116	Chiroptera	Molossidae	Tadarida_latouchei	best	17	0.1465	15	1.1333	405	15	405	0.01	-	1	1	0.0 (0.0,70.8)	33.3 (0.8,90.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	41.3	42.0	0.03	0.024	0.032	0.753
simadna_hd_100	499905	499905	499905	67	0.008428	32.1	f	1754	Chiroptera	Phyllostomidae	Anoura_cultrata	best	116	0.0661	93	1.2473	1728	93	1728	0.09	-	3	16	11.8 (1.5,36.4)	6.2 (0.2,30.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	42.8	43.0	0.24	0.104	0.191	0.546
simadna_hd_100	499905	499905	499905	67	0.01107	9.03	f	435	Perissodactyla	Rhinocerotidae	Rhinoceros_sondaicus	best	101	0.2321	73	1.3835	1000	71	983	0.07	+	6	11	25.0 (3.2,65.1)	57.1 (18.4,90.1)	N/A (N/A,N/A)	N/A (N/A,N/A)	46.3	43.1	0.2	0.06	0.165	0.367
simadna_hd_100	499905	499905	499905	68	0.008343	4.34	f	76	Rodentia	Hystricidae	Hystrix_brachyura	best	20	0.2631	16	1.2500	398	16	398	0.01	-	0	3	0.0 (0.0,84.2)	0.0 (0.0,84.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.5	40.7	0.04	0.023	0.036	0.651
simadna_hd_100	499905	499905	499905	70	0.009265	7.33	f	614	Eulipotyphla	Talpidae	Uropsilus_sp._1_FT-2014	best	61	0.0993	52	1.1730	835	52	835	0.05	+	7	13	45.5 (16.7,76.6)	27.3 (6.0,61.0)	100.0 (2.5,100.0)	25.0 (0.6,80.6)	45.1	47.4	0.14	0.05	0.117	0.428
simadna_hd_100	499905	499905	499905	71	0.02284	7.42	f	303	Artiodactyla	Moschidae	Moschus_moschiferus	best	109	0.3597	93	1.1720	1271	93	1271	0.09	+	10	17	35.7 (12.8,64.9)	25.0 (8.7,49.1)	0.0 (0.0,84.2)	N/A (N/A,N/A)	48.2	48.5	0.27	0.077	0.214	0.361
simadna_hd_100	499905	499905	499905	72	0.01783	4.03	f	2767	Artiodactyla	Cervidae	Mazama_nemorivaga	best	420	0.1517	351	1.1965	4521	302	4253	0.32	++	31	69	25.0 (14.4,38.4)	30.9 (19.1,44.8)	0.0 (0.0,84.2)	0.0 (0.0,97.5)	46.6	48.4	1.0	0.276	0.588	0.469
simadna_hd_100	499905	499905	499905	763	0.7981	19.3	f	16287	Proboscidea	Elephantidae	Mammuthus_primigenius	best	15919	0.9774	12407	1.2830	16395	12167	16243	13.01	++	1349	2809	30.7 (28.8,32.7)	31.4 (29.5,33.4)	29.2 (22.2,37.1)	35.4 (27.2,44.4)	53.2	53.0	39.36	0.977	0.999	0.977
simadna_hd_100	499905	499905	499905	78	0.00693	6.54	f	384	Eulipotyphla	Erinaceidae	Hemiechinus_auritus	best	36	0.0937	27	1.3333	532	26	493	0.02	-	5	7	62.5 (24.5,91.5)	0.0 (0.0,41.0)	N/A (N/A,N/A)	N/A (N/A,N/A)	42.0	44.6	0.06	0.03	0.055	0.55
simadna_hd_100	499905	499905	499905	78	0.008802	6.4	f	97	Hyracoidea	Chrysochloridae	Chrysochloris_asiatica	best	38	0.3917	29	1.3103	447	29	447	0.03	-	2	5	20.0 (0.5,71.6)	16.7 (0.4,64.1)	N/A (N/A,N/A)	N/A (N/A,N/A)	47.4	47.0	0.08	0.026	0.07	0.381
simadna_hd_100	499905	499905	499905	82	0.01148	7.09	f	223	Artiodactyla	Tragulidae	Moschiola_indica	best	38	0.1704	28	1.3571	631	24	570	0.02	-	2	7	33.3 (0.8,90.6)	20.0 (0.5,71.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.1	51.7	0.07	0.038	0.064	0.592
simadna_hd_100	499905	499905	499905	83	0.0132	6.14	f	101	Perissodactyla	Tapiridae	Tapirus_indicus	best	23	0.2277	19	1.2105	414	19	414	0.02	-	1	1	0.0 (0.0,97.5)	25.0 (0.6,80.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	42.4	47.0	0.04	0.024	0.041	0.594
simadna_hd_100	499905	499905	499905	838	0.8693	77.8	f	48399	Artiodactyla	Suidae	Sus_scrofa_taivanus	best	47376	0.9788	22607	2.0956	16480	21371	16148	22.86	++	2389	4878	30.2 (28.8,31.6)	30.5 (29.1,31.9)	30.0 (24.5,36.1)	29.6 (24.1,35.6)	58.0	58.4	79.73	1.0	1.0	1.0
simadna_hd_100	499905	499905	499905	84	0.01827	5.77	f	1642	Carnivora	Viverridae	Genetta_servalina	best	190	0.1157	154	1.2337	2360	153	2314	0.16	++	18	40	39.3 (21.5,59.4)	28.6 (13.2,48.7)	100.0 (2.5,100.0)	50.0 (1.3,98.7)	44.3	44.5	0.4	0.139	0.299	0.465
simadna_hd_100	499905	499905	499905	88	0.01813	19.3	f	2130	Carnivora	Herpestidae	Herpestes_ichneumon	best	263	0.1234	191	1.3769	2313	181	2155	0.19	++	20	32	22.9 (10.4,40.1)	27.3 (15.0,42.8)	0.0 (0.0,84.2)	N/A (N/A,N/A)	45.8	45.4	0.52	0.137	0.371	0.371
simadna_hd_100	499905	499905	499905	89	0.0113	7.7	f	196	Carnivora	Procyonidae	Procyon_lotor	best	40	0.2040	35	1.1428	787	32	705	0.03	-	2	3	25.0 (0.6,80.6)	50.0 (1.3,98.7)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.2	36.0	0.09	0.047	0.078	0.603
simadna_hd_1000	4999234	4999234	4999234	100	0.02149	29.6	f	4209	Artiodactyla	Ziphiidae	Mesoplodon_ginkgodens	best	828	0.1967	289	2.8650	2430	263	2282	0.16	+	19	40	15.0 (7.1,26.6)	21.2 (11.1,34.7)	100.0 (2.5,100.0)	33.3 (0.8,90.6)	43.8	43.5	0.78	0.148	0.501	0.296
simadna_hd_1000	4999234	4999234	4999234	103	0.01036	35.7	f	884	Pilosa	Bradypodidae	Bradypus_torquatus	best	429	0.4852	80	5.3625	513	80	513	0.04	+	8	20	7.7 (0.2,36.0)	30.4 (13.2,52.9)	0.0 (0.0,97.5)	N/A (N/A,N/A)	41.2	42.0	0.19	0.03	0.159	0.192
simadna_hd_1000	4999234	4999234	4999234	111	0.01834	62.3	f	4059	Perissodactyla	Rhinocerotidae	Rhinoceros_sondaicus	best	1732	0.4267	331	5.2326	2478	308	2399	0.18	+	16	40	8.5 (2.4,20.4)	27.3 (15.0,42.8)	0.0 (0.0,70.8)	N/A (N/A,N/A)	43.7	41.9	0.87	0.15	0.538	0.28
simadna_hd_1000	4999234	4999234	4999234	115	0.01828	39.2	f	851	Perissodactyla	Tapiridae	Tapirus_indicus	best	199	0.2338	96	2.0729	1008	95	970	0.05	-	6	13	19.0 (5.4,41.9)	13.3 (1.7,40.5)	0.0 (0.0,97.5)	0.0 (0.0,97.5)	41.2	44.7	0.23	0.06	0.188	0.319
simadna_hd_1000	4999234	4999234	4999234	117	0.03763	55.6	f	3150	Artiodactyla	Moschidae	Moschus_moschiferus	best	1878	0.5961	453	4.1456	3001	446	2890	0.27	+	33	70	24.7 (16.0,35.3)	14.1 (7.5,23.4)	N/A (N/A,N/A)	0.0 (0.0,70.8)	47.7	50.2	1.32	0.183	0.688	0.266
simadna_hd_1000	4999234	4999234	4999234	119	0.01343	39.7	f	894	Hyracoidea	Chrysochloridae	Chrysochloris_asiatica	best	738	0.8255	150	4.9200	1264	150	1264	0.09	+	10	21	29.6 (13.8,50.2)	7.1 (0.9,23.5)	N/A (N/A,N/A)	0.0 (0.0,70.8)	43.9	44.8	0.39	0.075	0.294	0.257
simadna_hd_1000	4999234	4999234	4999234	1190	0.7658	48.3	f	37536	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	34805	0.9272	20348	1.7104	16561	19414	16439	11.88	++	2354	4746	30.0 (28.6,31.5)	30.0 (28.6,31.4)	22.9 (18.2,28.2)	25.3 (20.1,31.0)	55.6	55.5	68.43	0.999	1.0	0.999
simadna_hd_1000	4999234	4999234	4999234	129	0.01638	49.2	f	1977	Carnivora	Procyonidae	Procyon_lotor	best	595	0.3009	219	2.7168	1838	200	1711	0.12	-	8	24	16.0 (4.5,36.1)	12.5 (3.5,29.0)	N/A (N/A,N/A)	0.0 (0.0,97.5)	45.5	49.7	0.59	0.11	0.408	0.27
simadna_hd_1000	4999234	4999234	4999234	133	0.02739	139.0	f	21224	Carnivora	Herpestidae	Herpestes_ichneumon	best	5563	0.2621	1072	5.1893	5588	992	5445	0.60	+	47	125	16.4 (11.3,22.6)	8.3 (5.0,12.7)	25.0 (0.6,80.6)	25.0 (0.6,80.6)	44.9	45.7	2.87	0.333	0.92	0.361
simadna_hd_1000	4999234	4999234	4999234	136	0.01317	27.0	f	1170	Rodentia	Gliridae	Glis_glis	best	284	0.2427	76	3.7368	791	76	791	0.04	-	4	5	28.6 (3.7,71.0)	13.3 (1.7,40.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	43.6	42.6	0.19	0.047	0.161	0.294
simadna_hd_1000	4999234	4999234	4999234	141	0.01177	11.2	f	3846	Eulipotyphla	Erinaceidae	Erinaceus_europaeus	best	692	0.1799	200	3.4600	1622	189	1468	0.11	-	8	17	9.1 (1.9,24.3)	13.9 (4.7,29.5)	0.0 (0.0,70.8)	0.0 (0.0,97.5)	43.9	44.1	0.49	0.092	0.356	0.26
simadna_hd_1000	4999234	4999234	4999234	150	0.01981	27.7	f	3519	Carnivora	Mephitidae	Mephitis_mephitis	best	2912	0.8275	400	7.2800	2226	388	2136	0.23	+	25	48	11.0 (4.9,20.5)	19.8 (12.0,29.8)	0.0 (0.0,70.8)	0.0 (0.0,84.2)	47.3	51.5	1.14	0.134	0.634	0.211
simadna_hd_1000	4999234	4999234	4999234	153	0.03328	30.0	f	16443	Carnivora	Viverridae	Genetta_servalina	best	3916	0.2381	900	4.3511	5468	899	5424	0.55	-	45	96	13.9 (9.4,19.4)	10.7 (6.6,16.2)	66.7 (9.4,99.2)	33.3 (4.3,77.7)	44.8	44.8	2.37	0.322	0.877	0.367
simadna_hd_1000	4999234	4999234	4999234	154	0.01901	43.2	f	929	Artiodactyla	Tayassuidae	Pecari_tajacu	best	854	0.9192	169	5.0532	1202	165	1121	0.10	++	15	32	25.9 (11.1,46.3)	28.1 (13.7,46.7)	100.0 (2.5,100.0)	100.0 (2.5,100.0)	45.1	45.2	0.45	0.071	0.331	0.215
simadna_hd_1000	4999234	4999234	4999234	155	0.03838	20.2	f	27979	Artiodactyla	Cervidae	Mazama_nemorivaga	best	7303	0.2610	2066	3.5348	8611	1905	8302	1.16	+	96	225	12.3 (9.0,16.4)	15.1 (11.6,19.1)	7.1 (0.2,33.9)	12.5 (0.3,52.7)	46.4	47.4	5.89	0.526	0.994	0.529
simadna_hd_1000	4999234	4999234	4999234	157	0.01418	55.5	f	1042	Dermoptera	Cynocephalidae	Galeopterus_variegatus	best	477	0.4577	126	3.7857	980	126	980	0.07	-	9	26	17.2 (5.8,35.8)	15.4 (4.4,34.9)	0.0 (0.0,97.5)	0.0 (0.0,97.5)	45.5	46.6	0.34	0.058	0.26	0.224
simadna_hd_1000	4999234	4999234	4999234	16	0.006472	35.8	f	759	Primates	Galagidae	Galago_moholi	best	279	0.3675	65	4.2923	549	63	490	0.03	-	1	1	0.0 (0.0,24.7)	4.8 (0.1,23.8)	0.0 (0.0,97.5)	N/A (N/A,N/A)	42.3	52.0	0.16	0.032	0.135	0.242
simadna_hd_1000	4999234	4999234	4999234	166	0.02605	69.9	f	1211	Carnivora	Nandiniidae	Nandinia_binotata	best	513	0.4236	191	2.6858	1671	174	1542	0.10	+	12	31	25.6 (13.0,42.1)	9.5 (1.2,30.4)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.1	47.5	0.49	0.097	0.354	0.275
simadna_hd_1000	4999234	4999234	4999234	17	0.0125	2.29	f	2577	Perissodactyla	Equidae	Equus_zebra_hartmannae	best	521	0.2021	200	2.6050	1753	200	1753	0.12	-	12	30	11.4 (3.8,24.6)	12.3 (5.1,23.7)	0.0 (0.0,84.2)	0.0 (0.0,97.5)	43.3	42.8	0.52	0.106	0.372	0.286
simadna_hd_1000	4999234	4999234	4999234	208	0.03467	64.6	f	12895	Carnivora	Eupleridae	Fossa_fossana	best	3596	0.2788	904	3.9778	4847	894	4787	0.54	+	53	110	14.6 (10.0,20.1)	12.4 (8.1,17.9)	14.3 (0.4,57.9)	33.3 (0.8,90.6)	46.9	48.3	2.53	0.289	0.893	0.323
simadna_hd_1000	4999234	4999234	4999234	21	0.006979	34.2	f	1432	Primates	Indriidae	Propithecus_edwardsi	best	336	0.2346	118	2.8474	1114	118	1114	0.07	-	5	12	21.4 (4.7,50.8)	9.1 (1.1,29.2)	N/A (N/A,N/A)	0.0 (0.0,97.5)	43.3	40.6	0.29	0.065	0.232	0.28
simadna_hd_1000	4999234	4999234	4999234	22	0.01059	3.05	f	2730	Rodentia	Spalacidae	Eospalax_fontanierii_baileyi	best	161	0.0589	95	1.6947	1409	90	1361	0.05	-	4	12	9.1 (0.2,41.3)	13.6 (2.9,34.9)	N/A (N/A,N/A)	N/A (N/A,N/A)	42.6	45.0	0.24	0.086	0.195	0.441
simadna_hd_1000	4999234	4999234	4999234	24	0.01178	61.0	f	1261	Carnivora	Ailuridae	Ailurus_fulgens	best	838	0.6645	149	5.6241	1235	97	1164	0.05	-	6	11	18.8 (4.0,45.6)	16.7 (3.6,41.4)	N/A (N/A,N/A)	N/A (N/A,N/A)	41.7	42.7	0.41	0.074	0.305	0.244
simadna_hd_1000	4999234	4999234	4999234	25	0.02061	145.0	f	35563	Carnivora	Felidae	Panthera_tigris_amoyensis	best	15626	0.4393	2145	7.2848	6719	2104	6542	1.28	+	117	287	14.9 (11.8,18.6)	10.9 (8.2,14.1)	7.7 (0.2,36.0)	8.3 (0.2,38.5)	45.7	45.8	5.76	0.395	0.993	0.397
simadna_hd_1000	4999234	4999234	4999234	27	0.005629	17.2	f	379	Pilosa	Myrmecophagidae	Tamandua_mexicana	best	46	0.1213	26	1.7692	426	26	426	0.01	-	0	4	0.0 (0.0,52.2)	0.0 (0.0,36.9)	N/A (N/A,N/A)	N/A (N/A,N/A)	45.1	46.8	0.07	0.025	0.061	0.425
simadna_hd_1000	4999234	4999234	4999234	28	0.006814	14.6	f	2315	Primates	Pitheciidae	Plecturocebus_hoffmannsi	best	263	0.1136	91	2.8901	1225	68	1129	0.04	-	6	9	10.5 (1.3,33.1)	25.0 (7.3,52.4)	0.0 (0.0,70.8)	N/A (N/A,N/A)	42.8	44.6	0.23	0.074	0.187	0.395
simadna_hd_1000	4999234	4999234	4999234	29	0.004514	18.1	f	203	Diprotodontia	Macropodidae	Macropus_giganteus	best	47	0.2315	27	1.7407	362	27	362	0.01	-	0	0	0.0 (0.0,41.0)	0.0 (0.0,36.9)	N/A (N/A,N/A)	N/A (N/A,N/A)	41.9	N/A	0.06	0.021	0.057	0.373
simadna_hd_1000	4999234	4999234	4999234	31	0.004247	37.6	f	929	Pilosa	Megalonychidae	Choloepus_hoffmanni	best	205	0.2206	88	2.3295	481	84	473	0.05	-	3	5	28.6 (3.7,71.0)	4.8 (0.1,23.8)	N/A (N/A,N/A)	N/A (N/A,N/A)	45.4	42.0	0.24	0.029	0.192	0.151
simadna_hd_1000	4999234	4999234	4999234	31	0.01671	11.6	f	843	Artiodactyla	Platanistidae	Platanista_gangetica	best	537	0.6370	166	3.2349	1063	166	1063	0.10	-	10	24	15.2 (5.1,31.9)	11.9 (4.0,25.6)	0.0 (0.0,97.5)	0.0 (0.0,97.5)	50.5	52.5	0.51	0.065	0.364	0.178
simadna_hd_1000	4999234	4999234	4999234	31	0.02205	9.68	f	7766	Carnivora	Ursidae	Ursus_thibetanus_mupinensis	best	1554	0.2001	373	4.1662	3140	350	3069	0.21	-	21	37	16.1 (8.0,27.7)	16.9 (8.8,28.3)	N/A (N/A,N/A)	0.0 (0.0,97.5)	42.7	44.8	0.94	0.186	0.566	0.328
simadna_hd_1000	4999234	4999234	4999234	32	0.007258	48.9	f	993	Primates	Lorisidae	Loris_lydekkerianus	best	200	0.2014	89	2.2471	806	88	770	0.05	+	8	17	5.9 (0.1,28.7)	29.2 (12.6,51.1)	0.0 (0.0,97.5)	0.0 (0.0,97.5)	43.4	45.4	0.22	0.048	0.183	0.261
simadna_hd_1000	4999234	4999234	4999234	336	0.2812	212.0	f	1003238	Artiodactyla	Bovidae	Bos_indicus	best	1008651	1.0053	31476	32.0450	16336	30316	16213	18.55	++	1908	3474	16.6 (15.7,17.6)	17.0 (16.0,18.0)	16.2 (11.6,21.8)	17.9 (12.8,24.1)	48.1	50.7	92.82	0.999	1.0	0.999
simadna_hd_1000	4999234	4999234	4999234	36	0.004964	7.72	f	2396	Cingulata	Chlamyphoridae	Cabassous_tatouay	best	237	0.0989	84	2.8214	967	69	905	0.04	-	4	13	37.5 (8.5,75.5)	7.7 (0.2,36.0)	N/A (N/A,N/A)	N/A (N/A,N/A)	40.6	42.1	0.2	0.058	0.165	0.351
simadna_hd_1000	4999234	4999234	4999234	37	0.004922	10.2	f	889	Didelphimorphia	Didelphidae	Didelphis_virginiana	best	181	0.2035	70	2.5857	626	70	626	0.04	-	6	11	27.3 (6.0,61.0)	11.5 (2.4,30.2)	N/A (N/A,N/A)	0.0 (0.0,97.5)	44.8	47.1	0.18	0.036	0.149	0.245
simadna_hd_1000	4999234	4999234	4999234	42	0.006629	66.3	f	21119	Rodentia	Muridae	Rattus_norvegicus	best	3469	0.1642	608	5.7055	3469	574	3432	0.35	-	32	77	16.7 (9.4,26.4)	15.4 (9.4,23.2)	0.0 (0.0,97.5)	0.0 (0.0,70.8)	44.4	47.5	1.65	0.212	0.768	0.276
simadna_hd_1000	4999234	4999234	4999234	42	0.01056	72.1	f	2399	Primates	Atelidae	Alouatta_caraya	best	766	0.3192	162	4.7283	1390	157	1331	0.09	-	8	26	15.2 (5.1,31.9)	10.3 (2.2,27.4)	0.0 (0.0,97.5)	0.0 (0.0,84.2)	46.5	46.3	0.45	0.084	0.33	0.254
simadna_hd_1000	4999234	4999234	4999234	43	0.006537	77.6	f	509	Diprotodontia	Phalangeridae	Trichosurus_vulpecula	best	195	0.3831	66	2.9545	531	52	468	0.03	-	2	8	0.0 (0.0,28.5)	14.3 (1.8,42.8)	0.0 (0.0,97.5)	N/A (N/A,N/A)	43.7	38.9	0.16	0.03	0.136	0.226
simadna_hd_1000	4999234	4999234	4999234	43	0.01197	34.0	f	3170	Artiodactyla	Delphinidae	Lagenorhynchus_acutus	best	830	0.2618	220	3.7727	1945	217	1898	0.13	-	13	28	20.0 (8.4,36.9)	15.0 (5.7,29.8)	N/A (N/A,N/A)	0.0 (0.0,84.2)	46.5	47.1	0.62	0.118	0.422	0.28
simadna_hd_1000	4999234	4999234	4999234	44	0.01057	15.8	f	1512	Primates	Tarsiidae	Tarsius_wallacei	best	205	0.1355	91	2.2527	1182	91	1182	0.05	-	5	13	20.0 (5.7,43.7)	3.8 (0.1,19.6)	N/A (N/A,N/A)	0.0 (0.0,84.2)	43.6	42.5	0.23	0.069	0.186	0.374
simadna_hd_1000	4999234	4999234	4999234	46	0.004732	6.0	f	63	Diprotodontia	Petauridae	Dactylopsila_trivirgata	best	10	0.1587	7	1.4285	145	7	145	0.00	-	1	1	0.0 (0.0,70.8)	100.0 (2.5,100.0)	0.0 (0.0,97.5)	N/A (N/A,N/A)	42.1	36.0	0.01	0.009	0.016	0.561
simadna_hd_1000	4999234	4999234	4999234	47	0.006129	19.3	f	4201	Lagomorpha	Ochotonidae	Ochotona_argentata	best	139	0.0330	59	2.3559	981	59	981	0.03	-	3	4	33.3 (7.5,70.1)	0.0 (0.0,41.0)	N/A (N/A,N/A)	0.0 (0.0,97.5)	42.2	40.5	0.14	0.057	0.119	0.476
simadna_hd_1000	4999234	4999234	4999234	48	0.006634	23.2	f	836	Cingulata	Dasypodidae	Dasypus_kappleri	best	165	0.1973	62	2.6612	772	62	772	0.03	-	5	8	22.2 (6.4,47.6)	12.5 (0.3,52.7)	N/A (N/A,N/A)	0.0 (0.0,97.5)	44.8	52.4	0.16	0.046	0.136	0.339
simadna_hd_1000	4999234	4999234	4999234	49	0.009183	32.6	f	3293	Primates	Lemuridae	Eulemur_mongoz	best	989	0.3003	240	4.1208	1491	240	1491	0.14	-	15	26	15.2 (6.3,28.9)	20.5 (9.3,36.5)	N/A (N/A,N/A)	0.0 (0.0,84.2)	42.3	41.7	0.6	0.089	0.415	0.215
simadna_hd_1000	4999234	4999234	4999234	49	0.01086	28.8	f	3317	Primates	Lepilemuridae	Lepilemur_aeeclis	best	1366	0.4118	232	5.8879	1462	220	1450	0.13	-	13	34	12.0 (4.5,24.3)	14.6 (6.1,27.8)	0.0 (0.0,84.2)	N/A (N/A,N/A)	43.4	43.6	0.59	0.086	0.408	0.211
simadna_hd_1000	4999234	4999234	4999234	51	0.01169	42.8	f	6038	Carnivora	Otariidae	Arctocephalus_pusillus	best	1629	0.2697	355	4.5887	2393	324	2248	0.19	-	19	53	11.9 (4.9,22.9)	16.9 (9.0,27.7)	0.0 (0.0,70.8)	0.0 (0.0,84.2)	45.2	45.8	0.95	0.143	0.569	0.252
simadna_hd_1000	4999234	4999234	4999234	52	0.007941	19.1	f	5471	Primates	Cebidae	Saguinus_midas	best	1863	0.3405	326	5.7147	1977	315	1967	0.19	-	14	44	16.1 (8.0,27.7)	5.6 (1.5,13.6)	0.0 (0.0,84.2)	0.0 (0.0,84.2)	46.2	46.7	0.91	0.119	0.552	0.216
